mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
IG5-18.mtx,47894,41550,1790490,0.219885,0.404295,0.414246,0.274303,0.538646,0.221666,,0.223386
IG5-6.mtx,30,77,251,0.019128,0.223042,0.03348,0.031544,0.028712,0.017632,0.017312,0.017272
IG5-7.mtx,62,150,549,0.020064,0.036248,0.034336,0.032445,0.028752,0.018648,0.018008,0.018072
IG5-8.mtx,156,292,1711,0.02559,0.03944,0.036384,0.044232,0.222649,0.023392,0.223509,0.223611
IG5-9.mtx,342,540,4570,0.026888,0.039824,0.036288,0.221559,0.034232,0.024089,0.023464,0.023464
igbt3.mtx,10938,10938,234006,0.219872,0.22477,0.070401,0.066641,0.224895,0.22501,0.034621,0.034755
iiasa.mtx,669,3639,7317,0.02144,0.044222,0.038808,0.038416,0.033784,0.019604,0.018914,0.018869
il2010.mtx,451554,451554,2164464,0.293155,0.615158,0.548621,0.363267,0.640742,0.551731,0.460008,0.545476
illc1033.mtx,1033,320,4732,0.016463,0.042872,0.038375,0.0302,0.03264,0.015335,0.014998,0.015108
illc1850.mtx,1850,712,8758,0.017204,0.04352,0.040464,0.030768,0.034339,0.015503,0.015402,0.015251
Ill_Stokes.mtx,20896,20896,191368,0.221426,0.072817,0.068464,0.050907,0.068234,0.228993,0.034335,0.035975
image_interp.mtx,240000,120000,711683,0.219943,0.276906,0.237858,0.220229,0.279115,0.463517,0.465867,0.462995
IMDB.mtx,428440,896308,3782463,0.880736,0.875352,0.845071,0.9342,1.221795,,0.84811,0.848768
impcol_a.mtx,207,207,572,0.016354,0.224001,0.038432,0.03172,0.034424,0.015343,0.015023,0.014939
impcol_b.mtx,59,59,312,0.016352,0.224058,0.035032,0.028413,0.02884,0.015472,0.014998,0.0148
impcol_c.mtx,137,137,411,0.015975,0.046344,0.037464,0.028096,0.032848,0.015057,0.014779,0.014889
impcol_d.mtx,425,425,1339,0.017474,0.046036,0.038136,0.033184,0.034384,0.01664,0.01628,0.016009
impcol_e.mtx,225,225,1308,0.018072,0.043783,0.038048,0.03552,0.034408,0.017112,0.016497,0.016421
in-2004.mtx,1382908,1382908,16917053,2.534799,5.875342,5.803477,2.89125,5.271824,2.509223,2.144028,2.194037
in2010.mtx,267071,267071,1281716,0.220434,0.377428,0.339459,0.238738,0.391508,0.219908,0.22006,0.218396
init_adder1.mtx,1813,1813,11156,0.275658,0.096889,0.225552,0.223362,0.055083,0.235572,0.202259,0.203323
inlet.mtx,11730,11730,328323,0.04244,0.086665,0.084225,0.224765,0.097235,0.043561,0.041441,0.041174
inline_1.mtx,503712,503712,36816342,2.193932,9.271835,9.577492,3.0382,10.771863,2.459251,2.346511,2.422281
ins2.mtx,309412,309412,2751484,79.519276,144.071564,141.614347,6.439107,1.41784,73.717953,57.490712,57.336597
internet.mtx,124651,124651,207214,0.21941,0.219513,0.219562,0.219602,0.220727,0.220913,0.223515,0.224511
invextr1_new.mtx,30412,30412,1793881,0.221936,0.438389,0.447613,0.211306,0.565349,0.219694,0.221074,0.12864
iprob.mtx,3001,3001,9000,0.606023,0.216339,0.215826,0.078984,0.058081,0.520491,0.446887,0.447359
italy_osm.mtx,6686493,6686493,14027956,3.020547,5.685792,5.627367,2.958577,5.84732,3.119151,3.472355,3.467412
jagmesh1.mtx,936,936,6264,0.016489,,0.036392,0.032101,0.033464,0.015268,0.015141,0.014987
jagmesh2.mtx,1009,1009,6865,0.016623,0.223175,0.036152,0.03168,0.033352,0.015812,0.015108,0.015298
jagmesh3.mtx,1089,1089,7361,0.016741,0.223939,0.037136,0.032296,0.033616,0.015655,0.015343,0.015352
jagmesh4.mtx,1440,1440,9504,0.017137,0.224834,0.037664,0.0326,0.034536,0.015545,0.015183,0.015235
jagmesh5.mtx,1180,1180,7750,0.016809,0.042768,0.037028,0.031992,0.033968,0.015461,0.015209,0.0152
jagmesh6.mtx,1377,1377,8993,0.017061,0.225175,0.037531,0.032032,0.034312,0.015933,0.015419,0.015428
jagmesh7.mtx,1138,1138,7450,0.016842,0.224095,0.037184,0.032209,0.03376,0.0156,0.01542,0.015503
jagmesh8.mtx,1141,1141,7465,0.016893,0.223714,0.037456,0.032539,0.033727,0.015545,0.015259,0.015158
jagmesh9.mtx,1349,1349,9101,0.017044,0.223565,0.03752,0.032352,0.03403,0.015394,0.015165,0.015242
jan99jac020.mtx,6774,6774,38692,0.219992,0.052136,0.045544,0.22277,0.042928,0.221018,0.223784,0.220707
jan99jac020sc.mtx,6774,6774,38692,0.219682,0.052041,0.045536,0.222415,0.043,0.223467,0.219545,0.0272
jan99jac040.mtx,13694,13694,82842,0.0352,0.225864,,0.223799,0.056049,0.22018,0.220129,0.220323
jan99jac040sc.mtx,13694,13694,82842,0.035192,0.226735,0.051209,,0.055921,0.224174,0.032619,0.22391
jan99jac060.mtx,20614,20614,127182,0.040632,0.065224,0.064953,0.223129,0.069441,0.049601,0.037977,0.038758
jan99jac060sc.mtx,20614,20614,127182,0.040504,0.064969,0.064881,0.075117,0.069501,0.040408,0.040463,0.037921
jan99jac080.mtx,27534,27534,171522,0.04576,0.22566,0.226194,0.224011,0.225823,,0.043829,0.044069
jan99jac080sc.mtx,27534,27534,171522,0.045521,0.226311,0.226936,0.223955,0.226064,0.045614,0.043702,0.0524
jan99jac100.mtx,34454,34454,215862,0.051441,0.225923,0.226563,0.22349,0.226037,0.225007,0.230336,0.223757
jan99jac100sc.mtx,34454,34454,215862,0.05128,0.225337,0.226581,0.092035,0.226018,0.225948,0.224875,0.231158
jan99jac120.mtx,41374,41374,260202,0.221763,0.226722,0.225994,0.093132,0.22641,0.223379,0.224591,0.221615
jan99jac120sc.mtx,41374,41374,260202,0.220819,0.227059,0.226763,0.093338,0.22637,0.224312,0.224745,0.224377
jazz.mtx,198,198,5484,0.034471,0.037136,0.036008,0.081145,0.03684,0.034101,0.033169,0.033385
jendrec1.mtx,2109,4228,89608,0.219956,0.05148,0.048027,0.068169,0.049121,0.227009,0.221013,0.026344
jgl009.mtx,9,9,50,0.016824,0.032455,0.032432,0.026592,0.024832,0.01576,0.015384,0.01532
jgl011.mtx,11,11,76,0.017184,0.223361,0.03176,0.027424,0.025488,0.016232,0.015696,0.015688
jnlbrng1.mtx,40000,40000,199200,0.220594,0.226626,0.226873,0.223537,0.225851,0.224883,0.224003,0.222171
Journals.mtx,124,124,12068,0.043768,0.034824,0.037024,0.113505,0.037281,0.039665,0.039432,0.039577
JP.mtx,87616,67320,13734559,0.991826,5.20059,5.250392,1.247005,5.52942,1.199811,1.180795,1.168887
jpwh_991.mtx,991,991,6027,0.01796,0.046608,0.038771,0.035216,0.0347,0.016564,0.016345,0.016245
juba40k.mtx,40337,40337,144945,0.038993,0.224391,0.225312,0.223138,0.223879,0.037987,0.222942,0.225194
k1_san.mtx,67759,67759,559774,0.220642,0.225383,0.225843,0.22301,0.225029,0.45283,0.460092,0.4631
k3plates.mtx,11107,11107,378927,0.038543,0.092529,0.092529,0.077905,0.105717,0.041651,0.040241,0.225177
karate.mtx,34,34,156,0.018488,0.038987,0.035064,0.037448,0.029414,0.017448,0.016584,0.016744
karted.mtx,46502,133115,1770349,32.456697,104.510094,104.514762,2.667146,0.754589,28.709249,22.367195,22.233026
Kaufhold.mtx,8765,8765,42471,0.220051,0.052806,0.226646,0.041924,0.040535,0.022168,0.220495,0.21994
Kemelmacher.mtx,28452,9693,100875,0.220905,0.22688,0.056442,0.044778,0.064254,0.220263,0.220239,0.222794
kim1.mtx,38415,38415,933195,0.219591,0.226529,0.226466,0.118465,0.218021,0.221549,0.224216,0.225016
kim2.mtx,456976,456976,11330020,0.646511,1.589641,1.624193,0.848353,2.294833,0.771693,0.745948,0.74482
kineticBatchReactor_1.mtx,2052,2052,20600,0.115193,0.224391,0.056777,0.048823,0.054192,0.094327,0.225123,0.081305
kineticBatchReactor_2.mtx,4361,4361,44840,0.27077,0.110977,0.104566,0.048675,0.055961,0.216901,0.223156,0.185885
kineticBatchReactor_3.mtx,5082,5082,53219,0.311794,0.121705,0.118753,0.224048,0.056625,0.246825,0.219877,0.217724
kineticBatchReactor_4.mtx,7105,7105,74869,0.492109,0.227893,0.225835,0.222786,0.062721,0.427786,0.367527,0.369745
kineticBatchReactor_5.mtx,7641,7641,80767,0.539181,0.238595,0.244508,0.223584,0.065129,0.466497,0.400594,0.399729
kineticBatchReactor_6.mtx,7773,7773,82500,0.602511,0.246986,0.242418,0.076664,0.065457,0.481153,0.410479,0.412743
kineticBatchReactor_7.mtx,7968,7968,84508,0.558733,0.243162,0.251251,0.22493,0.065105,0.482642,0.415164,0.414855
kineticBatchReactor_8.mtx,8052,8052,85194,0.559182,0.23601,0.238794,,0.065281,0.47937,0.427518,0.412774
kineticBatchReactor_9.mtx,8115,8115,86183,0.561551,0.268828,0.261259,0.223101,0.065417,0.4819,0.41183,0.415754
kkt_power.mtx,2063494,2063494,14612663,1.641178,3.15785,2.829806,1.990133,3.807913,1.718613,1.81818,1.825069
kl02.mtx,71,36699,212536,1.85233,1.490062,1.484511,3.771905,0.222181,1.596723,1.415623,1.419079
kleemin.mtx,8,16,44,0.017352,0.221984,0.033,0.027704,0.024824,0.016304,0.015728,0.015696
klein-b1.mtx,30,10,60,0.015936,0.031312,0.033848,0.023648,0.024584,0.014816,0.014897,0.014931
klein-b2.mtx,20,30,60,0.015904,0.038006,0.029984,0.024272,0.02468,0.014712,0.01484,0.01484
kneser_10_4_1.mtx,349651,330751,992252,0.221563,0.393996,0.339276,0.289403,0.426437,0.479723,0.491379,0.492831
kneser_6_2_1.mtx,601,676,2027,0.016446,0.046184,0.03888,0.032832,0.03448,0.015487,0.015074,0.015141
kneser_8_3_1.mtx,15737,15681,47042,0.221152,0.058945,0.049632,0.22358,0.047293,0.229949,0.026466,0.225473
Kohonen.mtx,4470,4470,12731,0.202379,0.224163,0.071639,0.065849,0.058616,0.224474,0.223336,0.225057
kron_g500-logn16.mtx,65536,65536,4912469,4.340264,9.701587,9.794395,1.880236,2.509548,4.097519,3.17589,3.167833
kron_g500-logn17.mtx,131072,131072,10228360,8.637799,31.539035,31.45557,2.598604,5.416101,8.558122,6.601362,6.771686
kron_g500-logn18.mtx,262144,262144,21165908,14.351212,89.846578,89.607232,5.799329,11.577306,13.683243,10.805502,10.803437
kron_g500-logn19.mtx,524288,524288,43562265,27.50994,273.227721,276.015739,12.270067,24.667128,27.896934,21.122651,21.091955
ks2010.mtx,238600,238600,1121798,0.219923,0.339348,0.304124,0.219635,0.347597,0.219524,0.220122,0.219996
Kuu.mtx,7102,7102,340200,0.047809,0.096521,0.098662,0.103179,0.114465,0.044808,0.044299,0.044536
ky2010.mtx,161672,161672,787778,0.219683,0.248467,0.223595,0.220035,0.259963,0.220446,0.219148,0.219403
l30.mtx,2701,16281,52070,0.023,0.043273,0.043088,0.04859,0.045016,0.021352,0.021827,0.021698
l9.mtx,244,1483,4659,0.020576,0.036755,0.036656,0.046544,0.032547,0.018518,0.018936,0.018824
L-9.mtx,17983,17983,71192,0.221065,0.056321,0.052217,0.042232,0.225363,0.225876,0.22351,0.226913
la2010.mtx,204447,204447,980634,0.263187,0.298716,0.271539,0.219931,0.312172,,0.465803,0.468951
laminar_duct3D.mtx,67173,67173,3833077,0.21677,0.8843,0.906732,0.337172,1.125846,0.234521,0.226962,0.227161
landmark.mtx,71952,2704,1151232,0.22258,0.228903,0.227641,0.225539,0.227147,0.220792,0.2235,0.220217
language.mtx,399130,399130,1216334,3.02397,1.600946,1.611598,0.350552,0.506378,2.661936,2.115981,2.097134
lap_25.mtx,25,25,169,0.017048,0.034094,0.034513,0.026736,0.026987,0.0158,0.015952,0.221363
largebasis.mtx,440020,440020,5560100,0.401637,0.895339,0.922572,0.507846,1.188663,0.468841,0.466798,0.46612
large.mtx,4282,8617,20635,0.021648,0.050784,0.04374,0.039777,0.03908,0.019874,0.01947,0.01925
LargeRegFile.mtx,2111154,801374,4944201,0.910731,1.845487,1.668397,1.150456,1.912024,1.158896,1.288577,1.287289
laser.mtx,3002,3002,9000,0.017609,0.044517,0.041441,0.029408,0.037467,0.015874,0.016311,0.016084
ldoor.mtx,952203,952203,46522475,2.353749,7.966325,8.065526,3.107735,10.706504,2.917489,2.779902,2.805678
Lederberg.mtx,8843,8843,41601,0.27386,0.099079,0.103337,0.221749,0.058145,0.235616,0.214199,0.199417
LeGresley_2508.mtx,2508,2508,16727,0.02172,0.046873,0.041648,0.221355,0.037768,0.019752,0.019015,0.019304
LeGresley_4908.mtx,4908,4908,30482,0.023707,0.048385,0.043571,0.043361,0.038785,0.021928,0.021225,0.02115
LeGresley_87936.mtx,87936,87936,593276,0.220315,0.225692,0.226234,0.223253,0.225595,0.222265,0.227246,0.219652
lesmis.mtx,77,77,508,0.021632,0.042985,0.034304,0.037113,0.221315,0.020033,0.01916,0.019097
LF10000.mtx,19998,19998,99982,0.219682,0.062054,0.052281,0.222227,0.060876,0.023767,0.024267,0.024197
LF10.mtx,18,18,82,0.015856,0.221477,0.032617,0.025,0.025328,0.014792,0.014672,0.014608
LFAT5000.mtx,19994,19994,79966,0.219934,0.053414,0.051209,0.04024,0.224393,0.220733,0.220079,0.024042
LFAT5.mtx,14,14,46,0.01584,0.222025,0.033432,0.024544,0.024488,0.01456,0.014616,0.0146
lhr01.mtx,1477,1477,18592,0.024139,0.047001,0.04104,0.056273,0.03628,0.022105,0.022036,0.021878
lhr02.mtx,2954,2954,37206,0.026747,0.050512,0.043848,0.064017,0.224643,0.223163,0.223979,0.023259
lhr04c.mtx,4101,4101,82682,0.219576,0.055849,0.225496,0.082881,0.054441,0.224619,0.225661,0.028393
lhr04.mtx,4101,4101,82682,0.218999,0.056025,0.051248,0.222445,0.054217,0.029289,0.22277,0.028193
lhr07c.mtx,7337,7337,156508,0.219949,0.224901,0.069033,0.222517,0.224773,0.039557,,0.034156
lhr07.mtx,7337,7337,156508,0.035219,0.224762,0.068097,0.222712,0.224483,0.033104,0.033903,0.033817
lhr10c.mtx,10672,10672,232633,0.03921,0.083575,0.08239,0.223479,0.094833,0.046391,0.039017,0.224163
lhr10.mtx,10672,10672,232633,0.039288,0.083489,0.082825,0.22317,,0.045636,0.219951,0.220143
lhr11c.mtx,10964,10964,233741,0.221111,0.085548,0.084371,0.223505,0.094099,0.04649,0.041075,0.040978
lhr11.mtx,10964,10964,233741,0.040849,0.085673,0.083745,0.222713,0.094179,0.046001,0.220977,0.040808
lhr14c.mtx,14270,14270,307858,0.045624,0.09781,0.226402,0.103633,0.225409,0.051163,0.04559,0.04561
lhr14.mtx,14270,14270,307858,0.045752,0.097497,0.22569,0.103633,0.115185,0.051315,0.045095,0.045714
lhr17c.mtx,17576,17576,381975,0.053129,0.226186,0.114785,0.112281,0.225923,0.055081,0.219879,0.22082
lhr17.mtx,17576,17576,381975,0.053369,0.225796,0.227109,0.22445,0.131404,0.055017,0.052943,0.053345
lhr34c.mtx,35152,35152,764014,0.22138,0.22644,0.226051,0.184509,0.232819,0.219636,0.224438,0.222484
lhr34.mtx,35152,35152,764014,0.220416,0.226082,0.226194,0.185135,0.232306,0.221182,0.220728,0.219853
lhr71c.mtx,70304,70304,1528092,0.219843,0.321556,0.351092,0.239347,0.437885,0.219244,0.219648,0.219764
lhr71.mtx,70304,70304,1528092,0.222676,0.322652,0.350185,0.240883,0.437838,0.220563,0.219458,0.219346
light_in_tissue.mtx,29282,29282,406084,0.049751,0.098143,0.227091,0.224601,0.112544,0.223438,0.225834,0.222474
li.mtx,22695,22695,1350309,0.111832,0.314756,0.31946,0.224134,0.406742,0.225569,0.227724,0.104602
Lin.mtx,256000,256000,1766400,0.219915,0.448502,0.33682,0.220763,0.470574,0.470138,0.466088,0.463222
Linux_call_graph.mtx,324085,324085,1208908,0.347332,0.386277,0.344812,0.332628,0.448397,0.576476,0.453168,0.471968
linverse.mtx,11999,11999,95977,0.221852,0.047697,0.226901,0.036584,0.050746,0.224422,0.222723,0.223693
L.mtx,956,956,3640,0.016261,0.04404,0.038856,0.029792,0.034434,0.015242,0.015015,0.015259
lns_131.mtx,131,131,536,0.017684,0.044185,0.037977,0.033568,0.03352,0.016388,0.016236,0.016143
lns_3937.mtx,3937,3937,25407,0.019594,0.050685,0.042894,0.222561,0.037687,0.018326,0.01791,0.018046
lns_511.mtx,511,511,2796,0.017968,0.045344,0.038131,0.033192,0.033112,0.01664,0.016525,0.016421
lnsp_131.mtx,131,131,536,0.017407,0.044968,0.037728,0.032136,0.032536,0.01656,0.016338,
lnsp3937.mtx,3937,3937,25407,0.02016,0.050457,0.043832,0.038537,0.039337,0.017861,0.01808,0.018072
lnsp_511.mtx,511,511,2796,0.017592,0.045475,0.038576,0.034544,0.034392,0.222132,0.016312,0.016143
lock1074.mtx,1074,1074,51588,0.034434,0.0432,0.043696,0.079225,0.04556,0.032608,0.031267,0.031457
lock2232.mtx,2232,2232,80352,0.219533,0.045697,0.046256,0.060505,0.224655,0.220082,0.024897,0.024859
lock3491.mtx,3491,3491,160444,0.042457,,0.064825,0.080153,0.072377,0.039706,0.036382,0.035876
lock_700.mtx,700,700,22175,0.028234,0.038632,0.037688,0.057798,0.034688,0.219982,0.219817,0.026401
lop163.mtx,163,163,935,0.016202,,0.037096,0.03008,0.031448,0.015183,0.014847,0.014952
lowThrust_10.mtx,18260,18260,222005,1.5901,0.641256,0.63312,0.223781,0.225553,1.250291,1.066502,1.06912
lowThrust_11.mtx,18368,18368,223801,1.614452,0.822749,0.840673,0.223707,0.226293,1.255766,1.100393,1.09437
lowThrust_12.mtx,18458,18458,224593,1.717718,0.96666,0.965668,0.223755,0.225571,1.256331,1.076266,1.078351
lowThrust_13.mtx,18476,18476,224897,1.627171,0.643224,0.642976,0.22479,0.226659,1.264532,1.085273,1.087561
lowThrust_1.mtx,584,584,6133,0.059304,0.223362,0.042737,0.221509,0.042056,0.052929,0.046729,0.224404
lowThrust_2.mtx,2312,2312,26261,0.19278,0.077711,0.079065,0.222686,0.224973,0.170095,0.228484,0.144556
lowThrust_3.mtx,7064,7064,80645,0.572375,0.20809,0.210276,0.07572,0.059953,0.48564,0.424806,0.419786
lowThrust_4.mtx,13562,13562,160947,1.175813,0.607599,0.592927,0.120569,0.074353,0.92168,0.788425,0.790837
lowThrust_5.mtx,16262,16262,198369,1.326655,0.800689,0.787729,0.148402,0.226796,1.088624,0.93729,0.944446
lowThrust_6.mtx,16928,16928,207349,1.410705,0.740262,0.906745,0.224467,0.226069,1.149987,0.990169,0.991447
lowThrust_7.mtx,17378,17378,211561,1.447242,0.875371,0.875931,0.223023,0.225432,1.167097,1.008213,1.008446
lowThrust_8.mtx,17702,17702,216445,1.483226,0.914331,0.907899,0.223423,0.226579,1.186222,1.027199,1.018814
lowThrust_9.mtx,18044,18044,219589,1.69806,0.62652,0.627391,0.223961,0.086617,1.246123,1.060152,1.060339
lp1.mtx,534388,534388,1643420,63.191317,141.824036,141.532409,5.394667,1.025559,58.212984,46.93657,46.900554
lp22.mtx,2958,16392,68518,0.033397,0.051712,0.224599,0.221962,0.048758,0.219578,0.030832,0.030881
lp_25fv47.mtx,821,1876,10705,0.219522,0.048512,0.04968,0.221163,0.045625,0.07153,0.063434,0.063601
lp_80bau3b.mtx,2262,12061,23264,0.036537,0.048713,0.224754,0.102841,,,0.220634,0.032341
lp_adlittle.mtx,56,138,424,0.020664,0.039416,0.036674,0.037071,0.030745,0.019024,0.018408,0.018176
lp_afiro.mtx,27,51,102,0.017376,0.222842,0.035656,0.027264,0.026224,0.016536,0.016,0.015752
lp_agg2.mtx,516,758,4740,0.024893,0.042113,0.039248,0.221802,0.034416,0.023075,0.221459,0.219548
lp_agg3.mtx,516,758,4756,0.024617,0.042081,0.039584,0.221911,0.034393,0.02293,0.021768,0.021853
lp_agg.mtx,488,615,2862,0.018745,0.043984,0.03864,0.033216,0.034464,0.017642,0.017011,0.016994
lp_bandm.mtx,305,472,2494,0.218824,0.045329,0.03876,0.052313,0.035288,0.220673,0.024296,0.024224
lp_beaconfd.mtx,173,295,3408,0.045297,0.044696,0.038819,0.080593,0.041617,0.043833,0.042761,0.043105
lp_blend.mtx,74,114,522,0.02144,0.038321,0.03456,0.042625,0.031889,0.01979,0.018952,0.018928
lp_bnl1.mtx,643,1586,5532,0.218938,0.0444,0.039848,0.057665,0.037721,0.02752,0.221296,0.221663
lp_bnl2.mtx,2324,4486,14996,0.220147,0.04827,0.043427,0.064537,0.041145,0.029481,0.027587,0.027657
lp_bore3d.mtx,233,334,1448,0.218916,0.04524,0.0382,0.058897,0.036984,0.221256,0.222018,0.219955
lp_brandy.mtx,220,303,2202,0.038688,0.0442,0.224059,0.069988,0.039064,0.033961,0.031697,0.031641
lp_capri.mtx,271,482,1896,0.023136,0.043584,0.038008,0.220105,0.035288,0.02096,0.020568,0.020262
lp_cre_a.mtx,3516,7248,18168,0.094148,0.051993,0.052771,0.086337,0.054014,0.224772,0.067352,0.067849
lp_cre_b.mtx,9648,77137,260785,0.258483,0.226818,0.178106,0.526958,0.132108,0.218295,0.21948,0.2169
lp_cre_c.mtx,3068,6411,15977,0.219911,0.050257,0.225203,0.093897,,0.070832,0.062762,0.062937
lp_cre_d.mtx,8926,73948,246614,0.246066,0.226197,0.22651,0.513982,0.126922,0.224986,0.192653,0.226749
lp_cycle.mtx,1903,3371,21234,0.220276,0.049713,0.042597,0.054673,0.224495,0.221776,0.024235,0.024197
lp_czprob.mtx,929,3562,10708,0.108041,0.052873,0.224483,0.176715,0.052225,0.089498,0.085386,0.085778
lp_d2q06c.mtx,2171,5831,33081,0.045665,0.050425,0.043768,0.080313,0.045129,0.042073,0.039729,0.039681
lp_d6cube.mtx,415,6184,37704,1.326096,0.595959,0.588383,0.926332,0.061017,1.214548,0.912696,0.913497
lp_degen2.mtx,444,757,4201,0.0332,0.043256,0.038969,0.063529,0.037521,0.221869,0.221428,0.026228
lp_degen3.mtx,1503,2604,25432,0.058713,0.222117,0.045689,0.220568,0.048521,0.053508,0.04598,0.223461
lp_dfl001.mtx,6071,12230,35632,0.062673,0.052033,0.050231,0.106057,,0.054713,0.048985,0.049337
lp_e226.mtx,223,472,2768,,0.044617,0.038768,0.067665,0.03844,0.031392,0.030819,0.031313
lp_etamacro.mtx,400,816,2537,0.019453,0.04241,0.038704,0.03432,0.033747,0.018217,0.01744,0.017222
lp_fffff800.mtx,524,1028,6401,0.064153,0.222205,0.044521,0.219934,0.047376,0.056289,0.050281,0.221021
lp_finnis.mtx,497,1064,2760,0.023832,0.045504,0.039088,0.042704,0.222706,0.021736,0.020472,0.020683
lp_fit1d.mtx,24,1049,13427,0.255457,0.110848,0.106891,0.506754,0.049472,0.224757,0.195604,0.19522
lp_fit1p.mtx,627,1677,9868,0.02059,0.22304,0.037904,0.042696,0.033507,0.01904,0.019419,0.019401
lp_fit2d.mtx,25,10524,129042,2.536666,2.440433,2.423218,5.059526,0.124481,2.233255,2.020308,2.014957
lp_fit2p.mtx,3000,13525,50284,0.02192,0.045208,0.043192,0.222121,0.044136,,0.02044,0.020566
lp_ganges.mtx,1309,1706,6937,0.03391,0.048136,0.224227,0.059175,0.223009,0.223715,0.219363,0.027504
lp_gfrd_pnc.mtx,616,1160,2445,0.017667,0.044752,0.039472,0.032699,0.034432,0.01675,0.01616,0.015974
lp_greenbea.mtx,2392,5598,31070,0.06988,0.049144,0.049032,0.140081,0.052432,0.061185,0.055033,0.054953
lp_greenbeb.mtx,2392,5598,31070,0.06976,0.049144,0.049296,0.139929,0.052376,0.061081,0.055241,0.055225
lp_grow15.mtx,300,645,5620,0.020336,0.223314,0.036128,0.043824,0.032152,0.018636,0.018527,0.018502
lp_grow22.mtx,440,946,8252,0.020352,0.223863,0.036664,0.043504,0.0328,0.018451,0.018577,0.018925
lp_grow7.mtx,140,301,2612,0.02016,0.222869,0.036216,0.041424,0.03152,0.018417,0.018648,0.018641
lpi_bgdbg1.mtx,348,629,1662,0.020776,0.045352,0.03932,0.037208,0.034176,0.018788,0.018645,0.018408
lpi_bgetam.mtx,400,816,2537,0.019608,0.042413,0.03872,0.034249,0.033647,0.018156,0.017512,0.017322
lpi_bgindy.mtx,2671,10880,66266,0.274809,0.166568,0.168137,0.344874,0.065776,0.249477,0.213364,0.212652
lpi_bgprtr.mtx,20,40,70,0.01596,0.040738,0.033328,0.0252,0.025398,0.014944,0.014752,0.014992
lpi_box1.mtx,231,261,651,0.021952,0.222733,0.038352,0.039264,0.035088,0.020312,0.019268,0.01924
lpi_ceria3d.mtx,3576,4400,21178,0.056296,0.049867,0.045541,0.101561,0.048624,0.047097,0.045315,0.222763
lpi_chemcom.mtx,288,744,1590,0.018046,,0.03876,0.03236,0.033078,0.016962,0.016255,0.016171
lpi_cplex1.mtx,3005,5224,10947,0.219234,0.070552,0.069453,0.04684,0.054496,0.13541,0.117688,0.117688
lpi_cplex2.mtx,224,378,1215,0.04128,0.044336,0.037587,0.07416,0.039032,0.03542,0.220676,0.032105
lpi_ex72a.mtx,197,215,467,0.016027,0.223428,0.03808,0.028912,0.033832,0.014973,0.015208,0.014925
lpi_ex73a.mtx,193,211,457,0.016025,0.04273,0.038104,0.029752,0.033784,0.014939,0.0148,0.014981
lpi_forest6.mtx,66,131,246,0.016,0.041792,0.0358,0.027872,0.031547,0.014872,0.014872,0.014784
lpi_galenet.mtx,8,14,22,0.01576,0.037785,0.033808,0.024288,0.024136,0.014817,0.014688,0.014672
lpi_gosh.mtx,3792,13455,99953,0.104295,0.067147,0.069376,0.222624,0.224353,0.094757,0.223055,0.082273
lpi_gran.mtx,2658,2525,20111,0.219947,0.05128,0.042653,0.058832,0.224574,0.224029,0.221673,0.02726
lpi_greenbea.mtx,2393,5596,31074,0.070264,0.048784,0.049176,0.139504,0.052352,0.061361,0.055217,0.055066
lpi_itest2.mtx,9,13,26,0.015608,0.03457,0.03476,0.02416,0.024416,0.014457,0.014779,0.01436
lpi_itest6.mtx,11,17,29,0.01568,0.033421,0.035816,0.02412,0.024392,0.014672,0.014336,0.014376
lpi_klein1.mtx,54,108,750,0.020691,0.222905,0.034042,0.037776,0.030488,0.019304,0.018656,0.018744
lpi_klein2.mtx,477,531,5062,0.023416,0.041632,0.037616,0.042912,0.223001,0.021424,0.020776,0.020664
lpi_klein3.mtx,994,1082,13101,0.220434,0.043056,0.039008,0.056304,0.03804,0.223524,0.024609,0.220615
lpi_mondou2.mtx,312,604,1208,0.018804,0.045627,0.038568,0.032824,0.033625,0.017749,0.017222,0.017112
lpi_pang.mtx,361,741,2933,0.022136,0.043941,0.039016,0.041777,0.223545,0.020096,0.019133,0.01915
lpi_pilot4i.mtx,410,1123,5264,0.218937,0.043568,0.038509,0.057752,0.036464,0.222404,0.220694,0.026401
lpi_qual.mtx,323,464,1646,0.017886,0.043872,0.038712,0.033788,0.222778,0.016724,0.016418,0.016329
lpi_reactor.mtx,318,808,2591,0.218927,0.044512,0.03836,0.052128,0.0352,0.025961,0.22131,0.219775
lpi_refinery.mtx,323,464,1626,0.017962,0.044308,0.03864,0.033912,0.033196,0.016792,0.016025,0.01644
lp_israel.mtx,174,316,2443,0.03784,0.043112,0.038232,0.070488,0.038453,0.033734,0.031225,0.031361
lpi_vol1.mtx,323,464,1646,0.017912,,0.038808,0.033736,0.033264,0.016826,0.016211,0.01616
lpi_woodinfe.mtx,35,89,140,0.01624,0.222277,0.035608,0.025936,0.027796,0.01508,0.014864,0.01468
lp_kb2.mtx,43,68,313,0.017168,0.22248,0.035448,0.02944,0.029752,0.015936,0.015744,0.0158
lp_ken_07.mtx,2426,3602,8404,0.219296,0.049992,0.042173,0.048096,0.0382,0.028854,0.024229,0.221204
