mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
dc2.mtx,116835,116835,766396,29.5096,22.2564,22.7818,8.89525,4.30915,117.07,109.218,109.554
dc3.mtx,116835,116835,766396,29.4359,22.8235,22.7906,8.87367,4.30658,116.825,109.725,109.606
d_dyn1.mtx,87,87,238,0.0179556,0.101906,0.070865,0.0285602,0.0418243,0.0215649,0.0218404,0.0218722
d_dyn.mtx,87,87,238,0.0179736,0.102257,0.0710727,0.0285922,0.0414403,0.0219841,0.021728,0.0217125
de063155.mtx,852,1848,4913,0.023679,0.0889137,0.0709133,0.0380486,0.061905,0.0416484,0.0405764,0.0404974
de063157.mtx,936,1908,5119,0.0242246,0.0912016,0.0712813,0.0384167,0.0606411,0.0413606,0.0403846,0.0404968
de080285.mtx,936,1908,5082,0.024128,0.0913135,0.0712012,0.0393766,0.061009,0.0415206,0.0403529,0.0411029
de2010.mtx,24115,24115,116056,0.199365,0.226037,0.223328,0.135907,0.579435,0.166491,0.161457,0.160723
debr.mtx,1048576,1048576,4194298,7.77825,8.33423,7.72869,4.17524,21.6174,4.73108,4.69951,4.70083
degme.mtx,185501,659415,8127528,162.012,50.8757,50.5198,51.0356,32.1349,619.614,118.422,117.825
delaunay_n10.mtx,1024,1024,6112,0.0244165,0.0748175,0.065548,0.0338248,0.0555852,0.0293606,0.0292966,0.0293125
delaunay_n11.mtx,2048,2048,12254,0.0319848,0.0815696,0.0722095,0.0366406,0.0766415,0.0301871,0.0300806,0.0299509
delaunay_n12.mtx,4096,4096,24528,0.047121,0.0901776,0.0772333,0.0469608,0.119441,0.0370727,0.0372488,0.0372967
delaunay_n13.mtx,8192,8192,49094,0.0784975,0.112722,0.0972977,0.0636812,0.219364,0.0579302,0.057457,0.057409
delaunay_n14.mtx,16384,16384,98244,0.141849,0.169955,0.154675,0.0985765,0.439768,0.0989773,0.101741,0.10133
delaunay_n15.mtx,32768,32768,196548,0.263653,0.311238,0.290385,0.163337,0.856638,0.176483,0.176206,0.175643
delaunay_n16.mtx,65536,65536,393150,0.503064,0.587461,0.552614,0.293365,1.69398,0.326486,0.326452,0.326461
delaunay_n17.mtx,131072,131072,786352,0.985183,1.12778,1.0731,0.550706,3.3715,0.626055,0.630377,0.626923
delaunay_n18.mtx,262144,262144,1572792,1.94438,2.22002,2.10822,1.0748,6.70486,1.25732,1.22534,1.22432
delaunay_n19.mtx,524288,524288,3145646,3.86532,4.39797,4.2126,2.13643,13.3891,2.41676,2.42047,2.41991
delaunay_n20.mtx,1048576,1048576,6291372,7.70291,8.77813,8.39539,4.24399,26.7087,4.79798,4.80453,4.80566
delf.mtx,3170,6654,15397,0.0420287,0.0911689,0.0772007,0.0430244,0.102753,0.0405287,0.0408487,0.0408294
Delor295K.mtx,295734,1823928,2401323,2.21214,2.34099,2.36359,1.23098,9.38424,1.3383,1.34286,1.3438
Delor338K.mtx,343236,887058,4211599,2.56972,3.58625,3.66308,1.7133,15.2267,1.8408,1.84727,1.84872
Delor64K.mtx,64719,1785345,652140,0.51992,0.659876,0.674215,0.368244,2.50229,0.405587,0.404343,0.402748
deltaX.mtx,68600,21961,247424,0.520275,0.599243,0.58565,0.236413,1.28819,0.264814,0.261426,0.26192
denormal.mtx,89400,89400,1156224,0.666682,0.943044,0.931476,0.569624,4.10538,0.613375,0.608636,0.608038
descriptor_xingo6u.mtx,20738,20738,73916,0.171489,0.234637,0.169841,0.104047,0.412534,0.122254,0.120418,0.121104
deter0.mtx,1923,5468,11173,0.0326382,0.0946734,0.075969,0.0456325,0.0878571,0.0433608,0.0420327,0.0419365
deter1.mtx,5527,15737,32187,0.0632808,0.115489,0.093009,0.0656703,0.200637,0.0663207,0.0670407,0.066369
deter2.mtx,6095,17313,35731,0.0687035,0.12048,0.0976606,0.0703684,0.217313,0.0691323,0.0694726,0.0698556
deter3.mtx,7647,21777,44547,0.0812719,0.122192,0.103904,0.0792966,0.265522,0.0835844,0.0840484,0.0839042
deter4.mtx,3235,9133,19231,0.0431525,0.105761,0.083777,0.0524484,0.130849,0.0516803,0.0513125,0.0512965
deter5.mtx,5103,14529,29715,0.0635363,0.109136,0.0915524,0.0671042,0.193249,0.0652339,0.0659364,0.0660965
deter6.mtx,4255,12113,24771,0.0539039,0.10568,0.087136,0.0616326,0.169234,0.0615042,0.060944,0.0617942
deter7.mtx,6375,18153,37131,0.0686576,0.116467,0.096882,0.0712002,0.230516,0.078225,0.078561,0.078433
deter8.mtx,3831,10905,22299,0.0490566,0.104049,0.0858089,0.0580644,0.151297,0.055553,0.054689,0.055249
df2177.mtx,630,10358,22336,0.033248,0.058048,0.061936,0.0657599,0.117024,0.0578403,0.0325439,0.0326399
diag.mtx,2559,2559,8184,0.035147,0.0964647,0.0768487,0.0338402,0.0663048,0.0266292,0.220498,37.4194
dictionary28.mtx,52652,52652,178076,0.369191,0.401461,0.315856,0.221184,1.05496,0.252012,0.25077,0.250962
dielFilterV2clx.mtx,607232,607232,25309272,9.51739,13.3963,14.485,9.92954,94.5368,18.1304,9.74177,9.7485
dielFilterV3clx.mtx,420408,420408,32886208,12.0381,18.0075,18.1105,11.7607,147.013,12.7739,13.3556,13.2991
divorce.mtx,50,9,225,0.0180647,0.06901,0.0606097,0.0304008,0.0347688,0.0266406,0.0264488,0.0262887
dixmaanl.mtx,60000,60000,299998,0.468533,0.679476,0.82493,0.268928,1.46038,0.310224,0.308933,0.308735
DK01R.mtx,903,903,11766,0.024016,0.0633932,0.059281,0.0399207,0.0634568,0.0318086,0.0319366,0.0319845
dolphins.mtx,62,62,318,0.0184181,0.0742411,0.064129,0.031248,0.0368966,0.0284163,0.0285121,0.0288536
d_pretok.mtx,182730,182730,1641672,1.35288,1.67361,1.65727,0.860619,6.09958,0.980328,0.958316,0.956474
d_ss.mtx,53,53,149,0.0180643,0.0948014,0.069057,0.0274084,0.0354882,0.0216084,0.0218383,0.0219728
dtoc.mtx,24993,24993,69972,0.200883,0.301004,0.274708,0.102113,0.445062,0.125235,0.121153,0.121232
Dubcova1.mtx,16129,16129,253009,0.159078,0.249796,0.24077,0.15933,0.922204,0.150663,0.133778,0.133597
Dubcova2.mtx,65025,65025,1030225,0.610114,1.00928,0.929185,0.556021,3.72216,0.618923,0.53281,0.532883
Dubcova3.mtx,146689,146689,3636649,1.55873,2.50193,2.58361,1.50505,11.6353,1.77713,1.46889,1.46966
dw1024.mtx,2048,2048,10114,0.0321602,0.087073,0.075527,0.0341922,0.0752645,0.0246083,0.0247684,0.0248162
dw2048.mtx,2048,2048,10114,0.0321922,0.0874247,0.075552,0.0342723,0.0753285,0.0246936,0.0248322,0.0249423
dw256A.mtx,512,512,2480,0.0202668,0.0834244,0.0692969,0.0307522,0.0402883,0.0227201,0.0227041,0.0225121
dw256B.mtx,512,512,2500,0.0201778,0.0839847,0.0693444,0.0305762,0.0404802,0.0226714,0.0226721,0.0224357
dw4096.mtx,8192,8192,41746,0.0774723,0.116064,0.101247,0.058892,0.210752,0.0569284,0.0556002,0.0554381
dw8192.mtx,8192,8192,41746,0.0774411,0.115938,0.100897,0.0589595,0.210321,0.0571041,0.0551366,0.0552646
dwa512.mtx,512,512,2480,0.0202489,0.0837605,0.0689604,0.0308004,0.0402562,0.0224178,0.02264,0.022672
dwb512.mtx,512,512,2500,0.0202667,0.0845285,0.0691363,0.0308161,0.0405439,0.0226083,0.022544,0.0228089
dwg961a.mtx,961,961,3405,0.0224711,0.0824767,0.0669889,0.0626401,0.0518723,0.0232959,0.0229689,0.02328
dwg961b.mtx,961,961,10591,0.0240963,0.064337,0.0615533,0.0359687,0.0634092,0.0338491,0.0330882,0.0331042
dwt_1005.mtx,1005,1005,8621,0.0241284,0.0749295,0.0663535,0.038833,0.0645611,0.0392169,0.0386568,0.0386566
dwt_1007.mtx,1007,1007,8575,0.0239976,0.0712652,0.0644811,0.0353447,0.063329,0.0291686,0.0292966,0.0295205
dwt_1242.mtx,1242,1242,10426,0.0267846,0.0721768,0.0664649,0.0368647,0.0673449,0.0296484,0.0295844,0.0295687
dwt_162.mtx,162,162,1182,0.0185238,0.0686373,0.061198,0.0312003,0.0383203,0.0281765,0.0280716,0.028399
dwt_193.mtx,193,193,3493,0.0193778,0.0534884,0.0555683,0.0412641,0.037664,0.0382723,0.0231364,0.0231031
dwt_198.mtx,198,198,1392,0.0187023,0.0690723,0.0634082,0.0330241,0.0392,0.02776,0.0276642,0.02768
dwt_209.mtx,209,209,1743,0.019184,0.0669121,0.061392,0.0335521,0.037632,0.0314401,0.0317333,0.031584
dwt_221.mtx,221,221,1629,0.0188978,0.0698054,0.0620456,0.0321748,0.0398879,0.0284321,0.0284321,0.0282881
dwt_234.mtx,234,234,834,0.0192586,0.102592,0.0698402,0.030384,0.0422721,0.02768,0.0274311,0.02744
dwt_245.mtx,245,245,1461,0.0190054,0.080609,0.066272,0.0313761,0.0410402,0.0284991,0.0284016,0.0281295
dwt_2680.mtx,2680,2680,25026,0.0393601,0.0720965,0.0676963,0.043248,0.115969,0.0396162,0.039744,0.0395202
dwt_307.mtx,307,307,2523,0.0196002,0.0686564,0.0612004,0.0331682,0.0395842,0.0267647,0.0269762,0.0270082
dwt_310.mtx,310,310,2448,0.0193957,0.0680006,0.0613765,0.0326402,0.0387363,0.0274082,0.0270562,0.0269761
dwt_346.mtx,346,346,3226,0.0200962,0.0816964,0.0674884,0.0366402,0.0395521,0.0328963,0.032624,0.0326723
dwt_361.mtx,361,361,2953,0.0197868,0.0704802,0.0619685,0.0329121,0.0398082,0.0287361,0.0288321,0.0285758
dwt_419.mtx,419,419,3563,0.020089,0.066624,0.0612641,0.034608,0.0407041,0.0295521,0.029712,0.02976
dwt_492.mtx,492,492,3156,0.0206074,0.0754059,0.0647183,0.0331516,0.0410402,0.0286241,0.028416,0.0284638
dwt_503.mtx,503,503,6027,0.0208001,0.0671327,0.062112,0.0394986,0.0520617,0.0370882,0.0369121,0.0364162
dwt_512.mtx,512,512,3502,0.02064,0.10552,0.075104,0.0337765,0.0436329,0.028528,0.028624,0.028576
dwt_592.mtx,592,592,5104,0.022144,0.068736,0.061904,0.033264,0.0517123,0.0285447,0.0287047,0.0288167
dwt_59.mtx,59,59,267,0.018336,0.0793128,0.0643686,0.0287522,0.0376163,0.0226313,0.0226402,0.0227843
dwt_607.mtx,607,607,5131,0.0223195,0.0708321,0.0637762,0.034032,0.0521761,0.0290562,0.028928,0.028608
dwt_66.mtx,66,66,320,0.0181157,0.0755682,0.06256,0.0295681,0.036464,0.022192,0.0225441,0.022496
dwt_72.mtx,72,72,222,0.0179733,0.0926082,0.0700641,0.0291201,0.0399041,0.0214044,0.021456,0.0211801
dwt_758.mtx,758,758,5994,0.0228802,0.0736804,0.063712,0.03344,0.0536165,0.028978,0.0286401,0.0287361
dwt_869.mtx,869,869,7285,0.0236481,0.068864,0.0645121,0.0355055,0.0532202,0.0291463,0.02896,0.029008
dwt_878.mtx,878,878,7448,0.023632,0.07112,0.0633281,0.034864,0.0529285,0.0289303,0.0289129,0.028848
dwt_87.mtx,87,87,541,0.0184962,0.0709126,0.061473,0.0313443,0.0375523,0.0277763,0.0278724,0.0279044
dwt_918.mtx,918,918,7384,0.0237926,0.0727531,0.0638731,0.0353125,0.0540649,0.0290852,0.0288166,0.0287832
dwt_992.mtx,992,992,16744,0.0241603,0.0582247,0.0593285,0.0415684,0.0821603,0.0369764,0.0246082,0.0247043
dynamicSoaringProblem_1.mtx,647,647,5367,0.0552,0.096432,0.0788161,0.039856,0.0637121,0.161584,0.15208,0.15192
dynamicSoaringProblem_2.mtx,1591,1591,15588,0.117008,0.102912,0.0808006,0.0589124,0.0965448,0.36672,0.34216,0.341549
dynamicSoaringProblem_3.mtx,2871,2871,32022,0.214946,0.116129,0.0924807,0.0865449,0.151185,0.649957,0.602469,0.604516
dynamicSoaringProblem_4.mtx,3191,3191,36516,0.259794,0.117937,0.0920645,0.0961767,0.164545,0.723781,0.67362,0.673956
dynamicSoaringProblem_5.mtx,3271,3271,36789,0.270144,0.117664,0.09248,0.098032,0.165849,0.743302,0.693905,0.69144
dynamicSoaringProblem_6.mtx,3431,3431,36741,0.288848,0.119409,0.093953,0.103761,0.16661,0.791493,0.737669,0.739872
dynamicSoaringProblem_7.mtx,3511,3511,37680,0.298179,0.119826,0.0955375,0.104178,0.171107,0.801337,0.749689,0.750631
dynamicSoaringProblem_8.mtx,3543,3543,38136,0.303428,0.121234,0.0949938,0.105393,0.175234,0.817053,0.763756,0.763036
e18.mtx,24617,38602,156466,0.204716,0.250612,0.231055,0.141457,0.724402,0.14728,0.146496,0.146401
e40r0100.mtx,17281,17281,553562,0.248356,0.367492,0.366339,0.274819,1.90143,0.439166,0.251018,0.251382
EAT_RS.mtx,23219,23219,325592,0.383293,0.333731,0.308963,0.260579,1.76177,0.875228,0.841883,0.84361
EAT_SR.mtx,23219,23219,325589,0.228397,0.258211,0.261279,0.259507,1.5007,0.312474,0.312501,0.31258
ecl32.mtx,51993,51993,380415,0.409236,0.526391,0.47927,0.2657,1.57674,0.306456,0.29642,0.297505
ecology1.mtx,1000000,1000000,4996000,7.12479,7.67598,8.82466,2.97708,23.0787,3.44339,3.48341,3.48082
ecology2.mtx,999999,999999,4995991,7.12666,7.68131,8.89162,2.97731,23.0702,3.44164,3.48141,3.48176
email-Enron.mtx,36692,36692,367662,0.528693,0.461308,0.406529,0.297078,2.02194,1.47371,1.3847,1.38211
email-EuAll.mtx,265214,265214,420045,1.89701,1.23534,1.15639,0.64612,3.7124,1.26443,1.21381,1.2144
email.mtx,1133,1133,10902,0.0330247,0.101554,0.0779375,0.053745,0.073572,0.0641133,0.0619212,0.0616014
engine.mtx,143571,143571,4706073,1.59795,2.96865,2.96603,1.5833,15.1853,3.25585,1.66241,1.66345
enron.mtx,69244,69244,276143,0.540373,0.459336,0.375818,0.329551,2.12275,1.36722,1.29822,1.30933
EPA.mtx,4772,4772,8965,0.064063,0.12893,0.074625,0.052433,0.133282,0.189922,0.17653,0.177186
epb0.mtx,1794,1794,7764,0.0311366,0.101345,0.0725609,0.0333444,0.0622568,0.0294244,0.0292963,0.0292644
epb1.mtx,14734,14734,95053,0.126911,0.161906,0.151775,0.0886573,0.405557,0.0874875,0.0858539,0.0859858
epb2.mtx,25228,25228,175027,0.207619,0.264733,0.239302,0.142113,0.743643,0.188841,0.179747,0.179409
epb3.mtx,84617,84617,463625,0.625564,0.721451,0.673175,0.317779,1.94593,0.336128,0.32246,0.322803
Erdos02.mtx,6927,6927,16944,0.151395,0.166723,0.107698,0.075137,0.146019,0.487159,0.457719,0.456087
Erdos971.mtx,472,472,2628,0.0242724,0.0840174,0.0681611,0.0425708,0.0444621,0.0476328,0.0464967,0.0462408
Erdos972.mtx,5488,5488,14170,0.058513,0.155266,0.103954,0.0498088,0.12389,0.0868812,0.0824174,0.0821132
Erdos981.mtx,485,485,2762,0.0244644,0.0825613,0.067793,0.0456485,0.0435526,0.0486087,0.0474248,0.0474246
Erdos982.mtx,5822,5822,14750,0.0602894,0.160708,0.10157,0.0525613,0.127282,0.0866259,0.0827358,0.0822891
Erdos991.mtx,492,492,2834,0.0244484,0.0785292,0.0692172,0.0467206,0.0450886,0.0480648,0.0474246,0.0472327
Erdos992.mtx,6100,6100,15030,0.061873,0.160675,0.102242,0.0530249,0.129106,0.0873248,0.0836174,0.0835533
eris1176.mtx,1176,1176,18552,0.0387525,0.0891054,0.0755371,0.0787691,0.102351,0.108625,0.0525288,0.0525928
ESOC.mtx,327062,37830,6019939,2.37293,4.07691,4.05622,1.95773,16.3246,2.66818,2.35854,2.35835
EternityII_A.mtx,7362,150638,782087,0.668569,0.72052,0.704601,0.876362,4.60484,0.654857,0.649193,0.643433
EternityII_E.mtx,11077,262144,1503732,15.7155,6.99621,6.99214,5.09876,9.74493,12.0538,7.04657,7.05535
EternityII_Etilde.mtx,10054,204304,1170516,0.990541,1.0835,1.06968,1.25421,7.23527,0.955997,0.966013,0.968797
eu-2005.mtx,862664,862664,19235140,8.35671,11.6681,11.6203,7.27432,72.8445,17.0093,8.96871,8.9668
eurqsa.mtx,7245,7245,46142,0.0751855,0.13245,0.100157,0.066769,0.219444,0.0746255,0.0735052,0.0735055
EVA.mtx,8497,8497,6726,0.170051,0.191619,0.092301,0.142369,0.219667,0.580969,0.544216,0.54468
ex10hs.mtx,2548,2548,57308,0.0460008,0.0769292,0.072545,0.0641276,0.197768,0.068817,0.0530889,0.0536169
ex10.mtx,2410,2410,54840,0.0427685,0.073505,0.0715528,0.0587047,0.191698,0.0682522,0.0471669,0.0471206
ex11.mtx,16614,16614,1096948,0.335252,0.630841,0.630408,0.363893,4.1045,0.421719,0.420284,0.419197
ex12.mtx,3973,3973,80211,0.0574726,0.0879632,0.0899051,0.070833,0.263475,0.0666249,0.0575207,0.0571047
ex13.mtx,2568,2568,75628,0.0441927,0.081425,0.077489,0.070961,0.253475,0.0697289,0.0520485,0.0519527
ex14.mtx,3251,3251,66775,0.0525118,0.0790078,0.0778623,0.063593,0.222821,0.0610407,0.0521123,0.0518879
ex15.mtx,6867,6867,98671,0.068641,0.112801,0.106193,0.0739849,0.34994,0.0763376,0.0755855,0.0759217
ex18.mtx,5773,5773,71805,0.0608808,0.141842,0.103665,0.0658569,0.270211,0.0651368,0.0646038,0.0646246
ex19.mtx,12005,12005,259879,0.129234,0.290204,0.288548,0.16821,0.863035,0.184594,0.142343,0.142035
ex1.mtx,216,216,4352,0.0238882,0.0530728,0.0555688,0.0507526,0.0468167,0.0597607,0.031057,0.030832
EX1.mtx,560,560,8736,0.0228323,0.0548326,0.0571048,0.0393926,0.0608008,0.0371524,0.0236311,0.0235631
ex20.mtx,2203,2203,69981,0.050129,0.078977,0.0760169,0.069841,0.245315,0.0735529,0.0483687,0.048257
ex21.mtx,656,656,19144,0.0281923,0.0577286,0.0572487,0.0575206,0.086865,0.0666889,0.0349604,0.0348325
ex22.mtx,839,839,22715,0.030096,0.0584005,0.0586567,0.0608965,0.0986251,0.0660167,0.0348162,0.034831
ex23.mtx,1409,1409,43703,0.0404646,0.0650408,0.0639368,0.0612168,0.164066,0.0640805,0.0386885,0.0387364
ex24.mtx,2283,2283,48737,0.0432805,0.069185,0.069121,0.0559202,0.166162,0.0580485,0.0449448,0.0448326
ex25.mtx,848,848,24612,0.0305603,0.058801,0.0583208,0.0598727,0.103569,0.0668274,0.0354403,0.0352484
ex26.mtx,2163,2163,94033,0.0697929,0.0887052,0.088481,0.0900333,0.357764,0.134978,0.0665289,0.0672008
ex27.mtx,974,974,40782,0.0548806,0.0620964,0.0625926,0.112483,0.184722,0.132834,0.0469605,0.0480165
ex28.mtx,2603,2603,77781,0.0486245,0.082129,0.080193,0.0671367,0.265427,0.0724967,0.0521443,0.0521287
ex29.mtx,2870,2870,23754,0.0419683,0.139713,0.0788314,0.045558,0.106625,0.0361606,0.036208,0.0363204
ex2.mtx,441,441,26839,0.0368967,0.0531045,0.0559849,0.0893931,0.132898,0.089313,0.0315365,0.0312005
EX2.mtx,560,560,8736,0.0228963,0.0548167,0.0563045,0.0402725,0.0616008,0.0373125,0.0236002,0.0235382
ex31.mtx,3909,3909,115357,0.0733769,0.10531,0.103665,0.090241,0.408837,0.0941452,0.079505,0.077425
ex32.mtx,1159,1159,11343,0.0262885,0.0709929,0.0632647,0.0371204,0.0654409,0.0292325,0.0290563,0.0292324
ex33.mtx,1733,1733,22189,0.030849,0.0723847,0.0666887,0.0433368,0.102369,0.0355203,0.0349923,0.0348982
ex35.mtx,19716,19716,228208,0.165263,0.244179,0.228147,0.137979,0.812202,0.173782,0.161922,0.161042
ex36.mtx,3079,3079,53843,0.0492646,0.078497,0.0751368,0.0586726,0.19533,0.0590889,0.0468648,0.0468806
ex37.mtx,3565,3565,67591,0.0653287,0.118593,0.0932282,0.0810576,0.279971,0.0965931,0.0734568,0.0744968
ex3.mtx,1821,1821,52685,0.0384893,0.0693931,0.066497,0.0673609,0.182387,0.0681128,0.0424004,0.0423207
EX3.mtx,2600,2600,71760,0.0455208,0.0777292,0.0785771,0.064049,0.238381,0.0543209,0.0432967,0.0433926
ex3sta1.mtx,17443,17516,68779,0.147708,0.224002,0.209216,0.0921921,0.372385,0.095569,0.0920975,0.0919031
ex40.mtx,7740,7740,458012,0.168161,0.288465,0.289121,0.212865,1.79553,0.257622,0.169186,0.168705
ex4.mtx,1601,1601,32299,0.0345451,0.0624484,0.065488,0.0506246,0.120386,0.053105,0.0342412,0.0342252
EX4.mtx,2600,2600,71760,0.045085,0.0772015,0.0788174,0.0643211,0.238532,0.0544485,0.0435048,0.0434521
ex5.mtx,27,27,279,0.0188449,0.056033,0.0552489,0.0333603,0.0336164,0.027745,0.0280804,0.0277923
EX5.mtx,6545,6545,295680,0.136705,0.20214,0.206184,0.165132,0.993849,0.191394,0.133137,0.133153
ex6.mtx,1651,1651,49533,0.0376481,0.0680642,0.0667682,0.0635844,0.177745,0.0699684,0.0443043,0.0441922
EX6.mtx,6545,6545,295680,0.137471,0.202481,0.206593,0.165535,0.995678,0.190417,0.133214,0.133854
ex7.mtx,1633,1633,54543,0.046976,0.068384,0.0672961,0.0739205,0.209586,0.0690388,0.0446561,0.0445447
ex8.mtx,3096,3096,106344,0.0702564,0.0956818,0.0935539,0.0810896,0.377592,0.112177,0.0657604,0.0659524
ex9.mtx,3363,3363,99471,0.0644643,0.103533,0.0988006,0.0774564,0.324993,0.0793615,0.0656322,0.0656963
exdata_1.mtx,6001,6001,2269501,0.842308,2.1866,2.17079,1.08768,16.3953,0.830132,0.775188,0.770004
extr1b.mtx,2836,2836,11404,0.0407681,0.109057,0.0838244,0.0370561,0.0801277,0.0324642,0.0325602,0.0321601
extr1.mtx,2837,2837,11407,0.0407842,0.106448,0.0840802,0.0370718,0.0801435,0.0324642,0.0323912,0.032447
F1.mtx,343791,343791,26837113,8.68096,15.3096,15.4925,8.62528,119.081,9.7716,11.0059,10.9922
F2.mtx,71505,71505,5294285,1.64683,2.98075,3.00108,1.68349,22.7236,1.90371,2.10317,2.1077
f855_mat9_I.mtx,2456,2511,171214,0.0954122,0.133171,0.132064,0.146304,0.755234,0.101121,0.0950418,0.0951405
f855_mat9.mtx,2456,2511,171214,0.100369,0.128769,0.129537,0.130561,0.76039,0.10408,0.0943528,0.0942088
FA.mtx,10617,10617,72176,0.0846085,0.110221,0.106464,0.0929297,0.368084,0.114671,0.103553,0.102915
farm.mtx,7,17,41,0.0192161,0.0507049,0.0523528,0.0276803,0.026624,0.0253369,0.0248322,0.0249603
Fault_639.mtx,638802,638802,28614564,8.95989,15.8621,16.0549,7.53146,90.6418,17.47,9.01107,9.01185
fcondp2.mtx,201822,201822,11294316,2.88895,6.1569,6.18893,2.82109,36.8336,5.16327,2.88944,2.89247
fd12.mtx,7500,7500,28462,0.0723682,0.172097,0.112843,0.053744,0.170641,0.049312,0.0481833,0.048176
fd15.mtx,11532,11532,44206,0.104209,0.202449,0.150738,0.0692486,0.24893,0.0684005,0.0682885,0.0682077
fd18.mtx,16428,16428,63406,0.141826,0.235171,0.181071,0.090238,0.344384,0.0881126,0.0859339,0.0859205
fe_4elt2.mtx,11143,11143,65636,0.101472,0.147745,0.124288,0.076399,0.298691,0.07789,0.076976,0.0776969
fe_body.mtx,45087,45087,327468,0.345763,0.426933,0.401465,0.215762,1.31848,0.248624,0.245755,0.245475
FEM_3D_thermal1.mtx,17880,17880,430740,0.173234,0.326644,0.314723,0.226154,1.29089,0.246931,0.199586,0.199746
FEM_3D_thermal2.mtx,147900,147900,3489300,1.25446,2.21006,2.19835,1.4863,10.2116,1.66168,1.42925,1.42869
fem_filter.mtx,74062,74062,1731206,0.793203,1.29026,1.28007,0.833774,8.12251,1.29791,0.868538,0.86929
fe_ocean.mtx,143437,143437,819186,1.0913,1.20165,1.1136,0.610823,3.67697,0.680718,0.672487,0.670679
fe_rotor.mtx,99617,99617,1324862,0.839816,1.21085,1.18155,0.734465,5.05534,0.821323,0.824361,0.824466
fe_sphere.mtx,16386,16386,98304,0.140691,0.20117,0.176734,0.0945775,0.413025,0.0956014,0.0941445,0.0937584
fe_tooth.mtx,78136,78136,905182,0.619547,0.9001,0.863901,0.507182,3.49731,0.578135,0.574565,0.573182
filter2D.mtx,1668,1668,10750,0.0312183,0.0879205,0.0698565,0.0358562,0.0703522,0.0295364,0.0296643,0.0296643
filter3D.mtx,106437,106437,2707179,1.1551,1.73068,1.72857,1.15096,9.25106,1.63653,1.21757,1.21685
finan512.mtx,74752,74752,596992,0.58367,0.782431,0.741682,0.376433,2.47423,0.448352,0.44568,0.445574
finance256.mtx,37376,37376,298496,0.301855,0.414485,0.389925,0.207247,1.25199,0.243057,0.240151,0.239348
fl2010.mtx,484481,484481,2346294,3.59916,3.43938,3.24873,2.01449,11.4789,2.53027,2.52758,2.52867
flickr.mtx,820878,820878,9837214,9.11585,10.5757,10.286,7.24299,68.959,14.4119,14.015,14.0078
flower_4_1.mtx,121,129,386,0.0181157,0.0959432,0.072844,0.0296563,0.0399522,0.0226721,0.0228323,0.0227043
flower_4_4.mtx,1837,5529,16466,0.0333284,0.082353,0.073585,0.0409125,0.0922091,0.0325339,0.0320804,0.0321125
flower_5_1.mtx,211,201,602,0.0189123,0.0992651,0.0754089,0.0296324,0.0427524,0.0225925,0.0225604,0.0227916
flower_5_4.mtx,5226,14721,43942,0.0599367,0.105057,0.090801,0.059905,0.205474,0.0531388,0.0532637,0.0530725
flower_7_1.mtx,463,393,1178,0.0201246,0.109457,0.0744647,0.0302722,0.0456644,0.0227684,0.0226402,0.0224179
flower_7_4.mtx,27693,67593,202218,0.238339,0.308451,0.290995,0.178155,0.895875,0.195118,0.194609,0.195466
flower_8_1.mtx,625,513,1538,0.022416,0.116241,0.0765607,0.0303044,0.046064,0.022828,0.0228489,0.022752
flower_8_4.mtx,55081,125361,375266,0.452,0.54104,0.525316,0.313489,1.69899,0.353231,0.354355,0.354032
flowmeter0.mtx,9669,9669,67391,0.0921746,0.130865,0.117505,0.0749284,0.287793,0.0751365,0.0736951,0.0740321
flowmeter5.mtx,9669,9669,67391,0.0915685,0.132033,0.118382,0.0747844,0.288001,0.0753255,0.0745764,0.0749294
foldoc.mtx,13356,13356,120238,0.120178,0.156352,0.170463,0.115024,0.486878,0.146267,0.138321,0.138625
fome11.mtx,12142,24460,71264,0.142434,0.156559,0.133313,0.10296,0.400145,0.258332,0.24474,0.244723
fome12.mtx,24284,48920,142528,0.2372,0.267699,0.24008,0.165137,0.759681,0.338195,0.324757,0.326055
fome13.mtx,48568,97840,285056,0.42783,0.455972,0.423409,0.287005,1.47325,0.497892,0.485267,0.484389
fome20.mtx,33874,108175,232647,0.29376,0.381298,0.356609,0.243386,1.1331,0.345393,0.340605,0.341618
fome21.mtx,67748,216350,465294,0.561992,0.691182,0.655274,0.449177,2.23267,0.600565,0.598965,0.596909
football.mtx,115,115,1226,0.0187559,0.0560007,0.0560965,0.0348644,0.0359203,0.0288483,0.0285923,0.0285124
ford1.mtx,18728,18728,101576,0.156561,0.194568,0.174531,0.0992321,0.466453,0.110302,0.106465,0.10576
ford2.mtx,100196,100196,544688,0.749916,0.832321,0.7935,0.382329,2.38181,0.428768,0.422419,0.42084
fpga_dcop_01.mtx,1220,1220,5892,0.0306082,0.127569,0.0725124,0.049136,0.0619363,0.0442724,0.0441284,0.0438562
fpga_dcop_02.mtx,1220,1220,5892,0.0305591,0.12723,0.0724933,0.0489602,0.0621443,0.0441767,0.0439355,0.043887
fpga_dcop_03.mtx,1220,1220,5892,0.0305762,0.127489,0.0725282,0.0491686,0.0621126,0.0443522,0.0445444,0.0438565
