mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
goodwin.mtx,7320,7320,324784,0.0971046,0.227958,0.22843,,0.655338,0.221984,0.22413,0.223479
gr_30_30.mtx,900,900,7744,0.0190537,0.054705,0.0522806,0.0332938,0.0405927,0.0189503,0.0199803,0.0200203
graham1.mtx,9035,9035,335504,0.221334,0.228342,0.228391,0.230305,0.642231,0.113949,0.224485,0.222387
graphics.mtx,29493,11822,117954,0.220467,0.224367,0.2442,0.220609,0.307167,0.220431,0.220715,0.221014
gre_1107.mtx,1107,1107,5664,0.0194814,0.065617,0.0555716,0.0332052,0.0426025,0.0170361,0.0179523,0.0178639
gre_115.mtx,115,115,421,0.0169274,0.0657448,0.0534009,0.224111,0.0390326,0.0159834,0.0165642,0.0165141
gre_185.mtx,185,185,1005,0.0171465,0.060001,0.0508112,0.224236,0.0381542,0.0164044,0.0171959,0.0171112
gre_216a.mtx,216,216,876,0.0169696,0.065636,0.0531609,0.225107,0.0395366,0.0160759,0.016733,0.0166661
gre_216b.mtx,216,216,876,0.0169023,0.0654599,0.0532996,0.22487,0.0395546,0.0162866,0.0167413,0.0167161
gre_343.mtx,343,343,1435,0.0172644,0.063713,0.0543688,0.225534,0.0401384,0.0162864,0.0168341,0.0168337
gre_512.mtx,512,512,2192,0.0177698,0.0655403,0.0563556,0.224637,0.0411366,0.0164963,0.0170276,0.0171121
grid1_dual.mtx,224,224,840,0.0171121,0.0648022,0.0553395,0.224265,0.0405128,0.016211,0.0168257,0.0168591
grid1.mtx,252,252,952,0.0170035,0.0678574,0.055273,0.224549,0.0407466,0.0162782,0.0168088,0.0168171
grid2_dual.mtx,3136,3136,12224,0.223273,0.0705736,0.0611053,0.0326672,0.0603611,0.223931,0.223428,0.222718
grid2.mtx,3296,3296,12864,0.221608,0.0717964,0.0609169,0.033202,0.0610032,0.221328,0.222196,0.223389
gridgena.mtx,48962,48962,512084,0.220112,0.287061,0.281885,0.219779,0.913028,0.220237,0.219528,0.219881
gsm_106857.mtx,589446,589446,21758924,6.45659,8.85241,9.09045,6.86881,43.0249,6.03903,5.98661,5.9867
GT01R.mtx,7980,7980,430909,0.100279,0.228059,0.218451,0.227291,0.759744,0.0988912,0.222755,0.222827
gupta1.mtx,31802,31802,2164210,2.38267,4.01945,4.06895,0.82028,5.83735,1.86128,1.05113,1.05999
gupta2.mtx,62064,62064,4248286,2.70893,7.25919,7.30147,1.24022,11.4124,2.23108,1.43385,1.43196
gupta3.mtx,16783,16783,9323427,4.68836,19.5562,19.5525,4.88881,32.7569,3.87993,2.66923,2.62748
gyro_k.mtx,17361,17361,1021159,0.222111,0.419296,0.420416,0.283517,2.05307,0.215609,0.22018,0.21997
gyro_m.mtx,17361,17361,340431,0.222368,0.230444,0.230308,0.227533,0.588907,0.220835,0.221129,0.220914
gyro.mtx,17361,17361,1021159,0.222111,0.418644,0.422424,0.283749,2.05272,0.216368,0.219489,0.220208
H2O.mtx,67024,67024,2216736,0.477345,0.809642,0.826553,0.540014,3.59045,0.498535,0.491997,0.491754
halfb.mtx,224617,224617,12387821,1.67276,4.3673,4.44128,1.72362,20.8885,1.79662,1.7436,1.74295
Hamrle1.mtx,32,32,98,0.0169374,0.0532809,0.0506808,0.224032,0.226122,0.0160723,0.0168883,0.0170404
Hamrle2.mtx,5952,5952,22162,0.0298881,0.229154,0.229156,0.0391865,0.227275,0.222976,0.224155,0.224268
Hamrle3.mtx,1447360,1447360,5514242,3.76791,7.5516,7.68594,3.17553,14.1302,3.19012,3.17665,3.18694
hangGlider_1.mtx,360,360,3477,0.219536,0.0549128,0.0482087,0.0391127,0.0494409,0.221279,0.117523,0.117434
hangGlider_2.mtx,1647,1647,14754,0.300702,0.0857456,0.0854815,0.0737959,0.0713936,0.335502,0.487729,0.487193
hangGlider_3.mtx,10260,10260,92703,2.25086,0.513738,0.512297,0.389679,0.224325,2.4756,3.6533,3.65287
hangGlider_4.mtx,15561,15561,149532,3.57908,0.976221,1.01652,0.587883,0.340813,4.01742,6.04281,6.04484
hangGlider_5.mtx,16011,16011,155246,3.67122,1.05394,1.04183,0.611908,0.352773,4.17036,6.2626,6.26153
Harvard500.mtx,500,500,2636,0.0607611,,0.0573158,0.0444029,0.0521609,0.0664012,0.223162,0.0893799
hcircuit.mtx,105676,105676,513072,0.547403,0.505019,0.463448,0.23737,1.26874,0.618269,0.859529,0.859266
heart1.mtx,3557,3557,1387773,0.311725,0.947912,0.944987,0.631435,4.65922,0.300595,0.239789,0.242417
heart2.mtx,2339,2339,682797,0.22152,0.419369,0.424269,0.406411,2.22364,0.22315,0.121837,0.121613
heart3.mtx,2339,2339,682797,0.159216,0.419383,0.424373,0.407284,2.22365,0.223987,0.12168,0.121457
helm2d03.mtx,392257,392257,2741935,1.03851,2.1583,1.58574,0.856687,5.49328,0.86151,0.85866,0.858502
helm3d01.mtx,32226,32226,428444,0.219767,0.247588,0.238028,0.219203,0.816308,0.21925,0.219292,0.219807
hep-th.mtx,8361,8361,31502,0.0376346,0.0987351,0.228429,0.053739,0.11462,0.0363975,0.042652,0.0425209
HEP-th.mtx,27240,27240,342437,0.235646,0.229404,0.229006,0.224017,0.760334,0.263146,0.313107,0.314147
HEP-th-new.mtx,27770,27770,352807,0.242479,0.22856,0.228492,0.223668,0.780575,0.26205,0.317067,0.317587
HFE18_96_in.mtx,2372,4096,933343,0.337766,0.780398,0.786325,0.804279,3.20482,0.32096,0.24657,0.247825
hi2010.mtx,25016,25016,124126,0.228122,0.232136,0.230791,0.229244,0.322362,0.220937,0.220859,0.220906
hood.mtx,220542,220542,10768436,1.51458,3.7268,3.25394,1.62388,17.6423,1.64411,1.62013,1.62026
Hook_1498.mtx,1498023,1498023,60917445,9.73972,21.264,21.5238,9.85928,100.554,10.1342,9.85714,9.85681
hor_131.mtx,434,434,4710,0.0228137,0.054897,0.0508888,0.0385687,0.0384005,0.222598,0.0280273,0.22313
HTC_336_4438.mtx,226340,226340,904522,2.40438,1.60463,1.39327,0.726067,2.46071,2.61262,3.6768,3.6694
HTC_336_9129.mtx,226340,226340,883422,2.40376,1.63578,1.39761,0.717692,2.41458,2.5964,3.66489,3.6536
hugetrace-00000.mtx,4588484,4588484,13758266,11.0867,19.8027,16.5681,8.01881,39.9504,8.84661,8.79161,8.82323
hugetric-00000.mtx,5824554,5824554,17467046,13.9999,26.3526,21.3359,10.0523,50.4648,10.9464,10.9234,10.9159
human_gene1.mtx,22283,22283,24669643,7.46517,52.2579,52.4196,9.07438,90.9171,6.47673,6.01643,5.9983
human_gene2.mtx,14340,14340,18068388,5.46856,36.3104,36.5015,7.39036,66.3258,4.88337,4.49502,4.48288
hvdc1.mtx,24842,24842,159981,0.225774,0.229562,0.230176,0.228004,0.372215,0.220218,0.220067,0.222051
hvdc2.mtx,189860,189860,1347273,0.461541,0.849822,0.802108,0.407805,2.63656,0.411356,0.410187,0.410763
hydr1c.mtx,5308,5308,23752,0.222769,0.228711,0.0693461,0.0418328,0.228272,0.224388,0.223543,0.224201
hydr1.mtx,5308,5308,23752,0.221973,0.228988,0.0690984,0.0418807,0.227097,0.223715,0.220019,0.221625
ia2010.mtx,216007,216007,1021170,0.5092,0.873687,0.802226,0.420685,2.35806,0.435981,0.43683,0.437061
ibm32.mtx,32,32,126,0.0169374,0.057049,0.0473929,0.223843,0.226139,0.0159683,0.0167204,0.0167363
ibm_matrix_2.mtx,51448,51448,1056610,1.90395,0.434489,0.434995,0.408081,1.53304,1.35896,1.48572,1.48452
iChem_Jacobian.mtx,274087,274087,4137369,1.04496,1.75846,1.71724,1.02672,7.42359,1.04765,1.04074,1.04161
id2010.mtx,149842,149842,728264,0.381776,0.628348,0.56818,0.340694,1.73105,0.352518,0.358537,0.358366
IG5-10.mtx,652,976,10273,0.0286719,0.226691,0.0501369,0.0544566,0.0552354,0.223065,0.223474,0.222036
IG5-11.mtx,1227,1692,22110,0.037013,0.0557129,0.0512592,0.0723567,0.069959,0.0323855,0.0328113,0.0330029
IG5-12.mtx,2296,2875,46260,0.0433547,0.061201,0.0578359,0.225793,0.11253,0.0389048,0.0397136,0.0396807
IG5-13.mtx,3994,4731,91209,0.0555653,,0.0714414,0.225523,0.197227,0.0509449,0.0519528,0.0517062
IG5-14.mtx,6735,7621,173337,0.222075,0.120895,0.229028,0.226524,0.355654,0.223995,0.224843,0.224264
IG5-15.mtx,11369,11987,323509,,0.228021,0.229436,0.22599,0.65946,0.104362,0.224791,
IG5-16.mtx,18846,18485,588326,0.225436,0.279047,0.274834,0.228636,1.20455,0.221492,0.220456,0.219959
IG5-17.mtx,30162,27944,1035008,0.283073,0.451128,0.447634,0.324578,2.13392,0.270531,0.265069,0.264805
IG5-18.mtx,47894,41550,1790490,0.460961,0.735102,0.735498,0.519345,3.74696,0.445797,0.438594,0.438195
IG5-6.mtx,30,77,251,0.0190574,0.046585,0.0447231,0.0303138,0.0336101,0.0198003,0.0213646,0.221478
IG5-7.mtx,62,150,549,0.0194416,0.0512969,0.0472352,0.0334511,0.0363542,0.0215523,0.221707,0.223208
IG5-8.mtx,156,292,1711,0.0251482,0.0515835,0.0476721,0.0433919,0.038138,0.221955,0.0343206,0.0343252
IG5-9.mtx,342,540,4570,0.220708,0.0508491,0.0472509,0.0456171,0.0389447,0.029281,0.0344178,0.0344622
igbt3.mtx,10938,10938,234006,0.222982,0.228175,0.227901,0.22542,0.375921,0.223992,0.224377,0.224024
iiasa.mtx,669,3639,7317,0.0217517,0.227778,0.0523685,0.0375785,0.0434026,0.222336,0.222904,0.22435
il2010.mtx,451554,451554,2164464,1.10918,1.81634,1.68037,0.932783,5.05056,0.995464,0.984792,0.985088
illc1033.mtx,1033,320,4732,0.0190752,0.0654578,0.0565374,0.225431,0.041313,0.0171417,0.0178265,0.0178867
illc1850.mtx,1850,712,8758,0.220804,0.0665381,0.0574654,0.0324641,0.0534336,0.0176325,0.0185339,0.0184691
Ill_Stokes.mtx,20896,20896,191368,0.223755,0.230502,0.231552,0.228365,0.374793,0.220213,0.21923,0.21984
image_interp.mtx,240000,120000,711683,0.535309,1.06996,0.900215,0.379368,2.01729,0.384087,0.389863,0.389895
IMDB.mtx,428440,896308,3782463,2.31269,2.343,2.26864,2.02576,10.3949,2.59235,2.68671,2.68795
impcol_a.mtx,207,207,572,0.0173149,0.0729193,0.0570333,0.0306463,0.0432755,0.0164467,0.0172636,0.0172888
impcol_b.mtx,59,59,312,0.0172393,0.0656974,0.0505316,0.224422,0.0369049,0.0162531,0.0173647,0.0172805
impcol_c.mtx,137,137,411,0.0169865,0.0741414,0.0537959,0.224136,0.0412268,0.0161521,0.0166994,0.0166404
impcol_d.mtx,425,425,1339,0.0176604,0.226471,0.05862,0.224902,0.0435209,0.0181731,0.0191415,0.0191471
impcol_e.mtx,225,225,1308,0.017736,0.0740745,0.0585053,0.0333527,0.0414329,0.0188146,0.0203709,0.0203877
in-2004.mtx,1382908,1382908,16917053,4.45323,8.66827,8.52256,4.33777,38.4467,4.70216,5.912,5.922
in2010.mtx,267071,267071,1281716,0.635951,1.07429,0.983036,0.529931,2.95963,0.560622,0.560291,0.559688
init_adder1.mtx,1813,1813,11156,0.27232,0.227426,0.0842646,0.0649046,,0.302468,0.437527,0.437705
inlet.mtx,11730,11730,328323,0.222497,0.228172,0.228939,0.22505,0.511859,0.224812,0.221157,0.222228
inline_1.mtx,503712,503712,36816342,5.78529,13.8471,13.9173,6.14171,77.4829,5.69982,5.42182,5.42124
ins2.mtx,309412,309412,2751484,95.3871,82.8439,82.6532,12.4526,7.15974,107.628,159.79,159.488
internet.mtx,124651,124651,207214,0.298467,0.359887,0.323317,0.23244,0.906253,0.259978,0.266022,0.26565
invextr1_new.mtx,30412,30412,1793881,0.380279,0.70788,0.713666,0.443608,3.94064,0.365701,0.34958,0.349837
iprob.mtx,3001,3001,9000,0.605964,,0.228743,0.108774,0.0651098,0.667845,0.978661,0.979156
jagmesh1.mtx,936,936,6264,0.0192916,0.0633004,0.0520969,0.0328503,0.0411689,0.0172382,0.0181146,0.0182215
jagmesh2.mtx,1009,1009,6865,0.0194718,0.0589802,0.0522888,0.22506,0.0411066,0.0172104,0.0182487,0.0182572
jagmesh3.mtx,1089,1089,7361,0.0194042,0.0639722,0.0514808,0.0325846,0.0413468,0.0171432,0.0180426,0.0180092
jagmesh4.mtx,1440,1440,9504,0.0200012,0.0616839,0.0516992,0.0333606,0.0541318,0.0173904,0.0184535,0.0183684
jagmesh5.mtx,1180,1180,7750,0.0193109,0.0599531,0.0522649,0.225517,0.0413848,0.0171792,0.018215,0.0182225
jagmesh6.mtx,1377,1377,8993,0.221115,0.059769,0.053473,0.0338006,0.0540329,0.017373,0.223444,0.0184014
jagmesh7.mtx,1138,1138,7450,0.223133,0.0587398,0.0509289,0.227061,0.0411209,0.0171961,0.0183888,0.0181976
jagmesh8.mtx,1141,1141,7465,0.222494,0.0590492,0.0510829,0.225764,0.0412982,0.017206,0.0183827,0.0182507
jagmesh9.mtx,1349,1349,9101,0.221704,0.0639722,0.0525391,0.032658,0.0532832,0.0174401,0.0182297,0.0181762
jan99jac020.mtx,6774,6774,38692,0.222142,0.22868,0.228642,0.226378,0.227943,0.0438494,0.0484621,0.048781
jan99jac020sc.mtx,6774,6774,38692,0.0428242,,0.228368,0.0611629,0.118982,0.0435701,0.0484009,0.0486587
jan99jac040.mtx,13694,13694,82842,0.221663,0.227947,0.228796,0.225961,0.226956,0.224613,0.224925,0.223537
jan99jac040sc.mtx,13694,13694,82842,0.222621,0.227714,0.22886,0.225466,0.227478,0.225002,0.223346,0.22349
jan99jac060.mtx,20614,20614,127182,0.22596,0.229782,0.230354,0.227696,0.33185,0.220835,0.219888,0.221598
jan99jac060sc.mtx,20614,20614,127182,0.223167,0.229906,0.230718,0.227752,0.33193,0.220681,0.222268,0.219712
jan99jac080.mtx,27534,27534,171522,0.225167,0.229596,0.229909,0.22724,0.434424,0.220002,0.220329,0.223338
jan99jac080sc.mtx,27534,27534,171522,0.226125,0.225001,0.225247,0.223906,0.434565,0.220619,0.221359,0.220039
jan99jac100.mtx,34454,34454,215862,0.219816,0.218105,0.220323,0.219643,0.534539,0.219707,0.219591,0.219582
jan99jac100sc.mtx,34454,34454,215862,0.220423,0.218928,0.220199,0.219594,0.534357,0.219848,0.219776,0.219458
jan99jac120.mtx,41374,41374,260202,0.22023,0.236161,0.21841,0.219682,0.63766,0.219714,0.219545,0.219722
jan99jac120sc.mtx,41374,41374,260202,0.220238,0.236689,0.218712,0.219843,0.637797,0.220054,0.219588,0.219809
jazz.mtx,198,198,5484,0.0340966,0.0434806,0.0450088,0.062049,0.0411766,0.0298335,0.0301437,0.0301851
jendrec1.mtx,2109,4228,89608,0.0381942,0.0652093,0.0613638,0.0709642,0.227067,0.0365858,0.0352091,0.0353606
jgl009.mtx,9,9,50,0.0170972,0.0451048,0.0422728,0.223929,,0.0171603,0.0186163,0.0185688
jgl011.mtx,11,11,76,0.0172255,0.0473849,0.0428588,0.0276304,0.226664,0.0174003,0.0189683,0.0188164
jnlbrng1.mtx,40000,40000,199200,0.22033,0.224571,0.219968,0.219993,0.487818,0.219937,0.220065,0.220098
Journals.mtx,124,124,12068,0.0414888,0.0407006,0.0430827,0.107926,0.0610839,0.0380247,0.222603,0.222942
JP.mtx,87616,67320,13734559,3.00724,6.00303,6.08296,3.16126,38.5933,2.92184,2.7924,2.79277
jpwh_991.mtx,991,991,6027,,,0.0543152,0.0387526,0.0443469,,,0.0204935
juba40k.mtx,40337,40337,144945,0.219549,0.219858,0.219401,0.219912,0.397255,0.219801,0.219912,0.220168
k1_san.mtx,67759,67759,559774,0.220347,0.38463,0.355916,0.218499,1.07504,0.220061,0.220318,0.220335
k3plates.mtx,11107,11107,378927,0.222529,0.228907,0.229307,0.108233,0.57133,0.224203,0.222318,0.223219
karate.mtx,34,34,156,0.0190735,0.0640571,0.0516247,0.0331406,0.035226,0.0186781,0.0212298,
karted.mtx,46502,133115,1770349,38.8023,55.3203,55.0186,5.17043,3.78551,25.4855,17.5599,17.5361
Kaufhold.mtx,8765,8765,42471,0.0375837,0.228427,0.230403,0.0498866,0.229435,0.0339718,0.0361804,0.0365669
Kemelmacher.mtx,28452,9693,100875,0.220157,0.220443,0.22541,0.223806,0.281032,0.220474,0.22057,0.220986
kim1.mtx,38415,38415,933195,0.220424,0.351971,0.398762,0.257865,1.41419,0.219489,0.219353,0.219522
kim2.mtx,456976,456976,11330020,1.80068,3.67055,4.17868,2.60114,16.781,1.79139,1.82026,1.82063
kineticBatchReactor_1.mtx,2052,2052,20600,0.10751,0.228318,0.227438,0.0508913,0.227464,0.118754,0.168045,0.168133
kineticBatchReactor_2.mtx,4361,4361,44840,0.245256,0.228556,0.228721,0.0650465,0.121213,0.276075,0.396415,0.394902
kineticBatchReactor_3.mtx,5082,5082,53219,0.287142,0.098332,0.228128,0.226367,0.227892,0.319524,0.456632,0.455641
kineticBatchReactor_4.mtx,7105,7105,74869,0.545707,0.144185,0.228612,0.11567,0.228867,0.590787,0.819919,0.819391
kineticBatchReactor_5.mtx,7641,7641,80767,0.610692,0.153059,0.229058,0.22731,0.193579,0.668797,0.900819,0.903346
kineticBatchReactor_6.mtx,7773,7773,82500,0.623309,0.149671,0.229573,0.225391,0.211404,0.681525,0.935562,0.938747
kineticBatchReactor_7.mtx,7968,7968,84508,0.646788,0.183196,0.228648,0.226637,0.2278,0.705046,0.96278,0.959884
kineticBatchReactor_8.mtx,8052,8052,85194,0.644397,0.17923,0.227973,0.137448,0.203494,0.710394,0.961836,0.969604
kineticBatchReactor_9.mtx,8115,8115,86183,0.646402,0.183324,0.181599,0.225631,0.209625,0.712883,0.973548,0.965572
kkt_power.mtx,2063494,2063494,14612663,6.41143,11.8334,9.69827,5.76137,31.7053,6.04983,5.94949,5.94943
kl02.mtx,71,36699,212536,1.99087,0.964356,0.975083,4.47028,0.885212,1.58696,0.731885,0.733054
kleemin.mtx,8,16,44,0.0174734,0.0468159,0.045089,,0.0264006,0.0174964,0.0194563,0.0194404
klein-b1.mtx,30,10,60,0.0165772,0.0449528,0.0530969,0.223912,0.225592,0.0157842,0.0162881,0.0162802
klein-b2.mtx,20,30,60,0.0169453,0.0659053,0.0393945,0.223723,0.225359,0.0157044,0.0163283,0.0162963
kneser_10_4_1.mtx,349651,330751,992252,0.828103,1.21266,1.11169,0.677611,3.24516,0.728377,0.73532,0.736164
kneser_6_2_1.mtx,601,676,2027,0.0181081,0.0752014,0.059964,0.0321354,0.0437947,0.222404,0.0178193,0.0177939
kneser_8_3_1.mtx,15737,15681,47042,0.221704,0.225425,0.21827,0.225052,0.220125,0.223564,0.224687,0.22409
Kohonen.mtx,4470,4470,12731,0.17307,0.0933381,0.0692477,0.0574354,0.105149,0.212524,0.283243,0.283629
kron_g500-logn16.mtx,65536,65536,4912469,5.73331,7.64314,7.66723,1.90785,17.0388,4.54927,2.48863,2.49857
kron_g500-logn17.mtx,131072,131072,10228360,12.2856,22.4852,22.5411,4.14939,36.8066,9.45051,5.51512,5.52271
kron_g500-logn18.mtx,262144,262144,21165908,19.9522,59.866,60.2175,6.81495,79.3576,15.1761,8.94849,8.95676
kron_g500-logn19.mtx,524288,524288,43562265,39.605,180.685,180.257,15.4517,167.464,29.8835,19.3882,19.3898
ks2010.mtx,238600,238600,1121798,0.562434,0.961968,0.877789,0.464532,2.60226,0.484007,0.485751,0.485591
Kuu.mtx,7102,7102,340200,0.222233,0.140842,,0.105634,0.618676,0.223268,0.222959,0.223253
ky2010.mtx,161672,161672,787778,0.397756,0.67802,0.614611,0.345677,1.85404,0.360786,0.363669,0.363675
l30.mtx,2701,16281,52070,0.22211,0.0573612,0.0575851,0.0521472,0.117258,0.222656,0.0290966,0.222217
l9.mtx,244,1483,4659,0.0222203,0.0454749,0.0459369,0.045505,0.0372424,0.0198151,0.0204537,0.0206036
L-9.mtx,17983,17983,71192,0.224379,0.230266,0.230727,0.228475,0.229405,0.220395,0.221395,0.224727
la2010.mtx,204447,204447,980634,0.574193,0.834537,0.761031,0.415237,2.28921,0.554409,0.65286,0.651107
laminar_duct3D.mtx,67173,67173,3833077,0.560917,1.59581,1.52145,0.668472,7.88379,0.573789,0.556956,0.556752
landmark.mtx,71952,2704,1151232,0.220979,0.273068,0.445633,0.220516,1.40031,0.221237,0.221098,0.221186
language.mtx,399130,399130,1216334,3.89361,1.79004,1.72943,0.947485,3.76024,4.35523,6.25831,6.25106
lap_25.mtx,25,25,169,0.0167131,0.0438415,0.0454975,0.0264277,0.0306316,0.0176803,0.0189924,0.0188889
largebasis.mtx,440020,440020,5560100,1.19074,2.81297,2.77159,1.26163,10.0222,1.28668,1.28391,1.28462
large.mtx,4282,8617,20635,0.0298153,0.0763404,0.0630733,0.042473,0.228392,0.225524,0.223564,0.224473
LargeRegFile.mtx,2111154,801374,4944201,4.35224,6.29779,5.66215,2.53054,14.2105,3.04777,3.05007,3.03868
laser.mtx,3002,3002,9000,0.221947,0.227252,0.0633285,0.0310543,0.0610172,0.224244,0.223234,0.22378
ldoor.mtx,952203,952203,46522475,6.49512,15.7852,14.2034,6.70536,75.6944,7.02664,6.93814,6.93738
Lederberg.mtx,8843,8843,41601,0.306292,0.106828,0.228572,0.226126,0.186857,0.336849,0.469399,0.469842
LeGresley_2508.mtx,2508,2508,16727,0.222067,0.0701877,0.0606331,0.0400488,0.067692,0.223882,,0.221339
LeGresley_4908.mtx,4908,4908,30482,0.223343,0.227978,0.0650445,0.0458488,0.228344,0.0314326,0.0337304,0.0338149
LeGresley_87936.mtx,87936,87936,593276,0.245234,0.474978,0.4338,0.245307,1.29565,0.232914,0.237425,0.237281
lesmis.mtx,77,77,508,0.219535,0.0660201,0.0489392,0.0396486,0.0391766,0.225,0.221757,0.222496
LF10000.mtx,19998,19998,99982,0.225504,0.233164,0.231973,0.227366,0.264418,0.222769,0.220568,0.219821
LF10.mtx,18,18,82,0.0167773,0.0520408,0.0457368,0.223839,0.225697,0.0155683,0.0162244,0.0162163
LFAT5000.mtx,19994,19994,79966,0.225826,0.233188,0.231405,0.229039,0.230886,0.220124,0.219887,0.220841
LFAT5.mtx,14,14,46,0.0170331,0.0490421,0.048578,0.223519,0.226389,0.015496,0.0161601,0.0161683
lhr01.mtx,1477,1477,18592,0.221534,0.227368,0.0623917,0.0507396,0.069314,0.224266,0.031361,0.031417
lhr02.mtx,2954,2954,37206,0.0342829,0.229039,0.0664117,0.0591447,0.0993701,0.0371211,0.038569,0.0384964
lhr04c.mtx,4101,4101,82682,0.046434,0.10309,0.228834,0.227208,0.228569,0.0449287,0.045025,0.04505
lhr04.mtx,4101,4101,82682,0.0464575,0.227761,0.228556,0.225768,0.196732,0.0450889,0.0450365,0.0450023
lhr07c.mtx,7337,7337,156508,0.223199,0.227696,0.114168,0.103536,0.32836,0.221906,0.224008,0.222653
lhr07.mtx,7337,7337,156508,0.222132,0.130255,0.114259,0.103417,0.328638,0.222788,0.223236,0.224052
lhr10c.mtx,10672,10672,232633,0.222524,0.228146,0.228116,0.225818,0.479686,0.222848,0.221517,0.222405
lhr10.mtx,10672,10672,232633,0.223644,0.228565,0.228011,0.115785,0.479752,0.222387,0.224316,0.220924
lhr11c.mtx,10964,10964,233741,0.222796,0.228548,0.228064,0.22603,0.486311,0.221583,0.224226,0.219622
lhr11.mtx,10964,10964,233741,0.223523,0.228315,0.230639,0.219999,0.486164,0.221359,0.223855,0.223007
lhr14c.mtx,14270,14270,307858,0.222136,0.229337,0.227988,0.225124,0.618719,0.222223,0.219895,
lhr14.mtx,14270,14270,307858,0.223044,0.228881,0.226555,0.225382,0.618858,0.0983344,,0.22204
lhr17c.mtx,17576,17576,381975,0.223354,0.231815,0.227196,0.227964,0.765965,0.222845,0.219869,0.220718
lhr17.mtx,17576,17576,381975,0.22523,0.232024,0.224093,0.227869,0.76574,0.220886,0.220058,0.223008
lhr34c.mtx,35152,35152,764014,0.218626,0.388815,0.373733,0.256963,1.49651,0.218216,0.218697,0.219449
lhr34.mtx,35152,35152,764014,0.219362,0.388613,0.374175,0.255779,1.49571,0.218409,0.218304,0.218545
lhr71c.mtx,70304,70304,1528092,0.393886,0.704924,0.695934,0.438792,2.95473,0.392851,0.391261,0.390652
lhr71.mtx,70304,70304,1528092,0.393903,0.704432,0.697015,0.439512,2.95473,0.393117,0.391806,0.391599
light_in_tissue.mtx,29282,29282,406084,0.220074,0.222099,0.21909,0.219817,0.761879,0.21982,0.219635,0.219893
li.mtx,22695,22695,1350309,0.276101,0.534705,0.535931,0.340699,2.77316,0.264298,0.255342,0.254768
Lin.mtx,256000,256000,1766400,0.662275,1.2536,1.06219,0.543584,3.6824,0.538008,0.515256,0.515472
Linux_call_graph.mtx,324085,324085,1208908,0.828823,1.0233,0.937852,0.645457,3.38939,0.809728,0.904752,0.902824
linverse.mtx,11999,11999,95977,,0.0958148,,0.226726,0.227176,0.0438821,0.225182,0.224649
L.mtx,956,956,3640,0.0190503,0.072655,0.0587557,0.225174,0.0431871,0.0170451,0.0177603,0.0177958
lns_131.mtx,131,131,536,0.0172307,0.0698893,0.0559613,0.032406,0.0398264,0.017794,0.0190909,0.0190489
lns_3937.mtx,3937,3937,25407,0.222924,0.227984,0.0643851,0.0376649,0.227814,0.224868,0.223942,0.222909
lns_511.mtx,511,511,2796,0.0178372,0.227416,0.0576439,0.0337526,0.0415527,0.0185856,0.0196382,0.0197646
lnsp_131.mtx,131,131,536,0.0172307,0.0717096,0.0540891,0.0338223,0.0402887,0.0184081,0.0191416,0.0192563
lnsp3937.mtx,3937,3937,25407,0.222587,0.228429,0.0619418,0.0404586,0.0908717,0.222751,0.22372,0.222176
lnsp_511.mtx,511,511,2796,0.0183172,0.226557,0.0572996,0.0350423,0.043979,0.0187205,0.0198163,0.0198725
lock1074.mtx,1074,1074,51588,0.0357518,0.052609,0.0525048,0.225205,0.116986,0.222388,0.0274747,0.221999
lock2232.mtx,2232,2232,80352,0.2229,0.055873,0.0607799,0.060553,0.227503,0.0341207,0.0326647,0.0326226
lock3491.mtx,3491,3491,160444,0.0528251,0.227498,0.229049,0.225368,0.284661,0.0550971,0.0470488,0.0464889
lock_700.mtx,700,700,22175,0.220933,0.047579,0.0480752,0.0599373,0.0621639,0.222904,0.223236,0.0218922
lop163.mtx,163,163,935,0.0170874,0.0564348,0.0507763,0.0300489,0.037544,0.0162699,0.0171964,0.0171544
lowThrust_10.mtx,18260,18260,222005,2.21197,0.442877,0.44442,0.341192,0.46739,2.51019,3.70806,3.70899
lowThrust_11.mtx,18368,18368,223801,2.2712,0.458455,0.44624,0.34303,0.471857,2.52858,3.68648,3.68975
lowThrust_12.mtx,18458,18458,224593,2.25572,0.587876,0.578587,0.344038,0.472157,2.54989,3.76507,3.77413
lowThrust_13.mtx,18476,18476,224897,2.24202,0.451485,0.449552,0.344276,0.474713,2.53608,3.76095,3.75778
lowThrust_1.mtx,584,584,6133,0.0603135,0.0724601,0.0558811,0.0399616,0.048473,0.0655133,0.0889845,0.223537
lowThrust_2.mtx,2312,2312,26261,0.195357,0.077041,0.0726336,0.0599534,0.227421,0.21729,0.307723,0.307612
lowThrust_3.mtx,7064,7064,80645,0.685885,0.152808,0.228972,0.225881,0.185434,0.73169,0.940193,0.940554
lowThrust_4.mtx,13562,13562,160947,1.63704,0.387923,0.372053,0.254083,0.339047,1.84687,2.72204,2.72635
lowThrust_5.mtx,16262,16262,198369,1.98947,0.532457,0.527129,0.30046,0.413184,2.22904,3.29052,3.2989
lowThrust_6.mtx,16928,16928,207349,2.051,0.416837,0.402566,0.319389,0.437032,2.33722,3.40127,3.401
