mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
cage10.mtx,11397,11397,150645,0.0224711,0.0546896,0.0535864,0.0447218,0.044914,0.022992,0.02264,0.022672
cage11.mtx,39082,39082,559722,0.0416644,0.106657,0.105137,0.0743525,0.0878416,0.0428172,0.04248,0.042416
cage12.mtx,130228,130228,2032536,0.106705,0.291058,0.288001,0.162224,0.24656,0.110609,0.111392,0.111201
cage13.mtx,445315,445315,7479343,0.358086,0.98362,0.96826,0.50663,0.844807,0.390315,0.390577,0.390976
cage14.mtx,1505785,1505785,27130349,1.24534,3.41171,3.38029,1.74772,3.00623,1.46249,1.4572,1.45681
cage3.mtx,5,5,19,0.0144961,0.0305441,0.0304962,0.0240641,0.0232161,0.01504,0.0142222,0.0144642
cage4.mtx,9,9,49,0.0146667,0.0320001,0.031388,0.0244946,0.0237121,0.013488,0.0143521,0.0141121
cage5.mtx,37,37,233,0.015696,0.0347362,0.0316482,0.027536,0.0284641,0.0148481,0.0149602,0.015008
cage6.mtx,93,93,785,0.0169422,0.0359201,0.0323841,0.0276803,0.0278401,0.0175771,0.0169333,0.0152356
cage7.mtx,340,340,3084,0.015609,0.0379683,0.0349027,0.033218,0.0305921,0.0146401,0.0149157,0.0148444
cage8.mtx,1015,1015,11003,0.0169423,0.0398884,0.0366243,0.0339681,0.0315528,0.015609,0.0159823,0.0160178
cage9.mtx,3534,3534,41594,0.0183526,0.0429522,0.0398083,0.0388323,0.0339682,0.0166406,0.0167651,0.0168898
cage.mtx,366,366,5124,0.0156268,0.0333283,0.0341604,0.0311043,0.0298884,0.0146847,0.0149512,0.0151112
CAG_mat1916.mtx,1916,1916,195985,0.0551367,0.083761,0.086177,0.166282,0.0706099,0.0626888,0.0582886,0.0580326
CAG_mat364.mtx,364,364,13585,0.0263683,0.0356005,0.0350083,0.0671203,0.0351684,0.0280481,0.0283523,0.0283027
CAG_mat72.mtx,72,72,1012,0.0176642,0.0337444,0.0315203,0.0341765,0.0278723,0.0164802,0.0167201,0.0168323
ca-GrQc.mtx,5242,5242,28980,0.0254562,0.04752,0.0425127,0.0607844,0.0410243,0.0241282,0.0249922,0.0250084
ca-HepPh.mtx,12008,12008,237010,0.0846728,0.103569,0.105809,0.216706,0.0877289,0.101921,0.0889449,0.0883529
ca-HepTh.mtx,9877,9877,51971,0.0247521,0.0510085,0.0442084,0.0555046,0.0419205,0.02352,0.0239812,0.0240003
caidaRouterLevel.mtx,192244,192244,1218132,0.201987,0.307992,0.285238,0.261923,0.248054,0.187826,0.19925,0.198802
California.mtx,9664,9664,16150,0.0357764,0.0523846,0.0427205,0.0476965,0.0483687,0.0339044,0.0357284,0.0355364
can_1054.mtx,1054,1054,12196,0.0195202,0.0390083,0.0369285,0.0408005,0.0328326,0.0174402,0.0185958,0.0184964
can_1072.mtx,1072,1072,12444,0.0190758,0.0390403,0.0372643,0.0400963,0.0330403,0.0176713,0.018098,0.0180981
can_144.mtx,144,144,1296,0.0157222,0.033746,0.0325602,0.0296483,0.0288325,0.0147381,0.0151841,0.0148321
can_161.mtx,161,161,1377,0.0161125,0.0353605,0.0329606,0.0302246,0.0280007,0.0151114,0.0153764,0.0155042
can_187.mtx,187,187,1491,0.0154847,0.0358889,0.0329768,0.0280808,0.0289607,0.0150756,0.0149693,0.0150725
can_229.mtx,229,229,1777,0.0158579,0.0373444,0.032893,0.0299363,0.0291524,0.0152804,0.0154563,0.0163431
can_24.mtx,24,24,160,0.0154083,0.0324645,0.0328483,0.0256644,0.0248161,0.0151523,0.0145959,0.0147842
can_256.mtx,256,256,2916,0.023325,0.0351523,0.0334083,0.0488327,0.0326244,0.0219045,0.0229443,0.0229445
can_268.mtx,268,268,3082,0.0188091,0.0369928,0.034497,0.036897,0.0315525,0.0172449,0.0177427,0.0177068
can_292.mtx,292,292,2540,0.0183291,0.0367203,0.0355682,0.0374769,0.0318708,0.0171382,0.0179041,0.0176358
can_445.mtx,445,445,3809,0.0157513,0.0376644,0.0352963,0.0319043,0.0318083,0.0148802,0.0149158,0.0148979
can_61.mtx,61,61,557,0.0174723,0.0328009,0.0331047,0.0308326,0.0272644,0.0160322,0.0162886,0.0163361
can_62.mtx,62,62,218,0.01512,0.0362085,0.0336164,0.0241121,0.0289122,0.0145426,0.0144001,0.0150881
can_634.mtx,634,634,7228,0.01744,0.0367843,0.0355203,0.0347683,0.0311045,0.0162133,0.0166223,0.0169602
can_715.mtx,715,715,6665,0.0274214,0.0383523,0.0363204,0.0604488,0.0380644,0.0258562,0.0271012,0.0269149
can_73.mtx,73,73,377,0.0156483,0.0360809,0.0330087,0.0284324,0.0274246,0.0150562,0.0162722,0.0150882
can_838.mtx,838,838,10010,0.0181442,0.0385129,0.0364169,0.0370246,0.0321925,0.0165511,0.0169423,0.0168542
can_96.mtx,96,96,768,0.0157121,0.0346725,0.0328806,0.0284326,0.028625,0.0167089,0.0150563,0.0170136
cant.mtx,62451,62451,4007383,0.14045,0.621113,0.613192,0.26202,0.55436,0.175843,0.17293,0.172898
car4.mtx,16384,33052,63724,0.0328804,0.0584169,0.0576009,0.0710082,0.0512005,0.0304182,0.0310887,0.0311844
cari.mtx,400,1200,152800,0.0752008,0.123169,0.127281,0.179506,0.0770885,0.087793,0.0770569,0.0769609
case39.mtx,40216,40216,1042160,3.09798,5.62481,5.55464,0.345107,0.200818,3.73667,2.95826,2.957
case9.mtx,14454,14454,147972,1.00225,0.563701,0.524964,0.127665,0.0640165,0.92276,0.984664,0.98636
cat_ears_2_1.mtx,85,85,254,0.0162668,0.0377781,0.0338887,0.0253923,0.0302084,0.0169069,0.0160358,0.015858
cat_ears_2_4.mtx,1009,2689,7982,0.0159647,0.0410884,0.0369766,0.0343523,0.0329763,0.0149512,0.0151824,0.0151824
cat_ears_3_1.mtx,204,181,542,0.015698,0.0387364,0.0339204,0.0263471,0.0299052,0.0154313,0.0153401,0.0158561
cat_ears_3_4.mtx,5226,13271,39592,0.0179361,0.0452963,0.0414403,0.0367841,0.0363203,0.0165144,0.0166757,0.0166756
cat_ears_4_1.mtx,377,313,938,0.0145247,0.0414087,0.0361924,0.0288481,0.0328966,0.0137246,0.0138003,0.0137779
cat_ears_4_4.mtx,19020,44448,132888,0.0245338,0.060721,0.056625,0.0465129,0.049072,0.0238581,0.0243525,0.0244165
cavity01.mtx,317,317,7327,0.0228002,0.0342886,0.0343524,0.0514248,0.0330883,0.0238885,0.0244163,0.0243524
cavity02.mtx,317,317,7327,0.0226405,0.0405122,0.0353603,0.0553767,0.0331363,0.0240804,0.0239683,0.0240323
cavity03.mtx,317,317,7327,0.0226561,0.034256,0.034688,0.0516321,0.0329921,0.0238881,0.0243201,0.02432
cavity04.mtx,317,317,7327,0.0225842,0.040657,0.0352162,0.055681,0.03312,0.0242241,0.024064,0.0240379
cavity05.mtx,1182,1182,32747,0.0231362,0.0378725,0.0378884,0.058001,0.0352964,0.0243522,0.0244803,0.0245337
cavity06.mtx,1182,1182,32747,0.023168,0.0423367,0.0380166,0.0658252,0.0354851,0.0242241,0.0241602,0.0240642
cavity07.mtx,1182,1182,32747,0.0232003,0.0377784,0.0383206,0.0580811,0.0353447,0.0245129,0.0244647,0.0245606
cavity08.mtx,1182,1182,32747,0.0231208,0.0435049,0.0380326,0.0659295,0.0354402,0.0244643,0.0240322,0.0241286
cavity09.mtx,1182,1182,32747,0.0229156,0.0377448,0.0379047,0.0580008,0.0353927,0.0244165,0.0244485,0.024512
cavity10.mtx,2597,2597,76367,0.0240327,0.0419686,0.0457127,0.062609,0.0374409,0.0252163,0.0251684,0.0252645
cavity11.mtx,2597,2597,76367,0.0243682,0.0478406,0.0451206,0.068257,0.0373762,0.0256483,0.0250085,0.0250403
cavity12.mtx,2597,2597,76367,0.0240802,0.0422728,0.043601,0.0628167,0.0376165,0.0252962,0.0253925,0.0252484
cavity13.mtx,2597,2597,76367,0.0245124,0.0481925,0.0437285,0.0682089,0.0375843,0.0254726,0.0251261,0.0250234
cavity14.mtx,2597,2597,76367,0.0241283,0.0428806,0.0438245,0.0635686,0.0373928,0.0253765,0.0253282,0.0252805
cavity15.mtx,2597,2597,76367,0.0243685,0.0487207,0.0438567,0.0677926,0.037392,0.0254403,0.0250883,0.0251042
cavity16.mtx,4562,4562,138187,0.0259087,0.0567207,0.0527046,0.0679209,0.0475846,0.0268162,0.0263822,0.0265248
cavity17.mtx,4562,4562,138187,0.0263363,0.0632169,0.0552169,0.073553,0.0483562,0.0273282,0.0270243,0.0268644
cavity18.mtx,4562,4562,138187,0.0259845,0.0540808,0.0521928,0.067665,0.0478727,0.0268982,0.0264164,0.0262938
cavity19.mtx,4562,4562,138187,0.0262245,0.059665,0.0560328,0.0730891,0.0482087,0.0273923,0.0267738,0.0269765
cavity20.mtx,4562,4562,138187,0.0259559,0.0564969,0.0549607,0.067489,0.0478086,0.0267684,0.0264135,0.0264965
cavity21.mtx,4562,4562,138187,0.0263046,0.0611688,0.0545077,0.073441,0.0482567,0.0274563,0.0269602,0.0269283
cavity22.mtx,4562,4562,138187,0.026048,0.0552809,0.0546886,0.0675528,0.0479046,0.0268324,0.0264485,0.0265122
cavity23.mtx,4562,4562,138187,0.0264002,0.0617288,0.0566726,0.0731527,0.0483841,0.0272802,0.0270885,0.0268806
cavity24.mtx,4562,4562,138187,0.0259202,0.053104,0.054337,0.0675365,0.047777,0.0269583,0.0265699,0.0266669
cavity25.mtx,4562,4562,138187,0.0264323,0.0588809,0.0539367,0.0738407,0.0484646,0.0275204,0.0268446,0.0277867
cavity26.mtx,4562,4562,138187,0.0260002,0.0558888,0.0542889,0.0672809,0.0477214,0.0268963,0.0264962,0.0265923
c-big.mtx,345241,345241,2341011,2.51317,3.10992,2.69419,0.583433,0.416182,2.35798,2.53548,2.53943
cbuckle.mtx,13681,13681,676515,0.100162,0.13453,0.135058,0.250804,0.123826,0.124482,0.110066,0.110162
cca.mtx,49152,49152,139264,0.0286581,0.0772171,0.064433,0.0491046,0.0582406,0.0305427,0.0291997,0.0293442
ccc.mtx,49152,49152,147456,0.0283874,0.0768628,0.0577765,0.0470084,0.0605605,0.0301124,0.0292482,0.0292323
cdde1.mtx,961,961,4681,0.0147379,0.0388646,0.0363847,0.0282726,0.0312805,0.0137246,0.0138491,0.0139736
cdde2.mtx,961,961,4681,0.0148269,0.039136,0.0363204,0.0282417,0.0312803,0.0138313,0.0139024,0.0138847
cdde3.mtx,961,961,4681,0.0147559,0.039392,0.036272,0.0284166,0.0312484,0.01376,0.0139024,0.0139914
cdde4.mtx,961,961,4681,0.0148802,0.0391681,0.0361286,0.0283043,0.0317446,0.0137802,0.013849,0.0138846
cdde5.mtx,961,961,4681,0.0147557,0.0389125,0.0362083,0.0281925,0.0313924,0.0137601,0.0138134,0.0139734
cdde6.mtx,961,961,4681,0.0146669,0.039072,0.0362298,0.0282653,0.0312963,0.0138668,0.0137802,0.0139023
cegb2802.mtx,2802,2802,277362,0.0407686,0.0889451,0.0885291,0.125746,0.077297,0.0444966,0.0415686,0.0415205
cegb2919.mtx,2919,2919,321543,0.0525927,0.103969,0.105873,0.15877,0.089873,0.060833,0.0538727,0.0539527
cegb3024.mtx,3024,3024,79848,0.0238242,0.0405288,0.0419527,0.0559527,0.0375208,0.0260268,0.0266882,0.0265283
cegb3306.mtx,3306,3306,74916,0.0227523,0.040929,0.0412488,0.0524166,0.0367203,0.0236804,0.0240962,0.0239524
celegans_metabolic.mtx,453,453,4065,0.0414517,0.0413267,0.0407844,0.0989773,0.0476006,0.0391686,0.0414243,0.0414247
celegansneural.mtx,297,297,2345,0.0193282,0.039328,0.0357445,0.0378563,0.0326226,0.0175114,0.0181159,0.0180626
cell1.mtx,7055,7055,34855,0.017049,0.0461446,0.0408969,0.0320803,0.0363044,0.015449,0.0154491,0.0153069
cell2.mtx,7055,7055,34855,0.0169593,0.0461445,0.0406567,0.0322242,0.0363205,0.0154668,0.0154848,0.0154846
cep1.mtx,1521,4769,8233,0.0155913,0.0426566,0.0390567,0.0311041,0.0339529,0.0140624,0.0142047,0.0142001
cfd1.mtx,70656,70656,1828364,0.0858093,0.245299,0.246867,0.14309,0.217731,0.0960973,0.0941133,0.0940173
cfd2.mtx,123440,123440,3087898,0.126146,0.388261,0.387765,0.212995,0.348756,0.152044,0.149906,0.149618
ch3-3-b1.mtx,18,9,36,0.0145601,0.0300803,0.0323684,0.0231043,0.0235362,0.0144713,0.0153333,0.0141201
ch3-3-b2.mtx,6,18,18,0.0146138,0.0347525,0.0289764,0.0233284,0.0230723,0.0142801,0.0144892,0.0142812
ch4-4-b1.mtx,72,16,144,0.016992,0.0303363,0.0326563,0.0224322,0.0264963,0.0179499,0.0140801,0.0171024
ch4-4-b2.mtx,96,72,288,0.0174242,0.0357926,0.0286246,0.0231208,0.028384,0.0144003,0.0161444,0.0163802
ch4-4-b3.mtx,24,96,96,0.0146491,0.029904,0.034272,0.0241921,0.02472,0.0137601,0.01408,0.0143203
ch5-5-b1.mtx,200,25,400,0.01758,0.0302721,0.0328002,0.022608,0.0282401,0.0175801,0.0171601,0.0173868
ch5-5-b2.mtx,600,200,1800,0.0143799,0.0387041,0.0310563,0.0250883,0.0313441,0.0137068,0.0137246,0.0137957
ch5-5-b3.mtx,600,600,2400,0.0144889,0.0315362,0.0368533,0.0258082,0.0308163,0.0136711,0.0137601,0.0138134
ch5-5-b4.mtx,120,600,600,0.0168001,0.0391523,0.033184,0.0244802,0.0291842,0.0169441,0.0164322,0.0168
ch6-6-b1.mtx,450,36,900,0.014415,0.032288,0.0352961,0.0246562,0.0307201,0.01344,0.0136179,0.0136148
ch6-6-b2.mtx,2400,450,7200,0.0157343,0.040482,0.0336497,0.0260333,0.0335217,0.0140802,0.0141512,0.0141341
ch6-6-b3.mtx,5400,2400,21600,0.0165158,0.0354564,0.0404645,0.0283204,0.0347205,0.0148268,0.014898,0.0149157
ch6-6-b4.mtx,4320,5400,21600,0.0163912,0.0442246,0.0384962,0.0285051,0.0346563,0.0147557,0.014809,0.0148446
ch6-6-b5.mtx,720,4320,4320,0.0148623,0.0363046,0.0382567,0.0272164,0.0323203,0.0138312,0.0139736,0.0139734
ch7-6-b1.mtx,630,42,1260,0.0143469,0.032896,0.0355841,0.0244965,0.0314848,0.0133334,0.0134934,0.0135112
ch7-6-b2.mtx,4200,630,12600,0.0161603,0.0413124,0.0347524,0.0270722,0.0341762,0.0143113,0.014418,0.0144002
ch7-6-b3.mtx,12600,4200,50400,0.0180447,0.0385121,0.0438885,0.0319523,0.0375523,0.018528,0.0181869,0.0180776
ch7-6-b4.mtx,15120,12600,75600,0.0198881,0.0505764,0.0439203,0.0334722,0.0386241,0.0195682,0.020064,0.0198223
ch7-6-b5.mtx,5040,15120,30240,0.0166046,0.0397922,0.0419843,0.0291682,0.0358722,0.0150171,0.0151983,0.0151468
ch7-7-b1.mtx,882,49,1764,0.0144537,0.0331526,0.0361126,0.0246562,0.0320965,0.0135646,0.013618,0.0136401
ch7-7-b2.mtx,7350,882,22050,0.0169602,0.0439364,0.0361446,0.0286403,0.0357764,0.0152714,0.0153423,0.015218
ch7-7-b5.mtx,35280,52920,211680,0.0269336,0.0640648,0.0706089,0.0473926,0.060385,0.028352,0.0269871,0.0272004
ch7-8-b1.mtx,1176,56,2352,0.0147023,0.0338884,0.0365604,0.0249603,0.0322243,0.0134758,0.013689,0.0137202
ch7-8-b2.mtx,11760,1176,35280,0.017756,0.0472284,0.0384644,0.0310245,0.0376005,0.018208,0.0165691,0.0166222
ch7-8-b3.mtx,58800,11760,235200,0.0311042,0.0617768,0.0827209,0.0500006,0.0650238,0.0334564,0.0321766,0.032143
ch7-8-b4.mtx,141120,58800,705600,0.0621606,0.193081,0.156855,0.0918737,0.130633,0.0668984,0.0632171,0.0638082
ch7-8-b5.mtx,141120,141120,846720,0.0672326,0.16518,0.195525,0.100658,0.149677,0.0717293,0.0674723,0.0674892
ch7-9-b1.mtx,1512,63,3024,0.0150406,0.0344006,0.0368486,0.0251524,0.0328006,0.0136358,0.0136713,0.0135647
ch7-9-b2.mtx,17640,1512,52920,0.0200644,0.0498248,0.0404165,0.0352166,0.0389607,0.019467,0.0194492,0.0194137
ch7-9-b3.mtx,105840,17640,423360,0.0443527,0.0878095,0.122274,0.0678891,0.092385,0.0493448,0.0466682,0.0467525
ch7-9-b4.mtx,317520,105840,1587600,0.115857,0.38395,0.303205,0.165587,0.252943,0.130683,0.12277,0.122241
ch7-9-b5.mtx,423360,317520,2540160,0.161443,0.417943,0.503912,0.233188,0.377814,0.180035,0.171486,0.171323
ch8-8-b1.mtx,1568,64,3136,0.0152161,0.0346564,0.0369281,0.0249603,0.0329924,0.0135646,0.0137424,0.0136676
ch8-8-b2.mtx,18816,1568,56448,0.0204164,0.0500809,0.0407206,0.0355207,0.0393927,0.0197868,0.019538,0.0196448
ch8-8-b3.mtx,117600,18816,470400,0.0480968,0.0926416,0.129362,0.0723051,0.0977774,0.0531913,0.0503362,0.0503367
ch8-8-b4.mtx,376320,117600,1881600,0.133458,0.447992,0.351797,0.190108,0.293876,0.151377,0.142491,0.14189
ch8-8-b5.mtx,564480,376320,3386880,0.208511,0.543385,0.658698,0.300867,0.492739,0.236312,0.224019,0.224401
Chebyshev1.mtx,261,261,2319,0.0488168,0.0369928,0.0345448,0.106658,0.049873,0.0449124,0.0477127,0.0478087
Chebyshev2.mtx,2053,2053,18447,0.295606,0.0409609,0.0372807,0.055953,0.052481,0.269909,0.288133,0.291285
Chebyshev3.mtx,4101,4101,36879,0.574954,0.0462727,0.0415685,0.0802093,0.054865,0.525593,0.565465,0.563866
Chebyshev4.mtx,68121,68121,5377761,10.6289,2.5929,2.61966,1.69214,1.29775,12.4712,9.94794,9.93281
Chem97Zt.mtx,2541,31022,62044,0.152978,0.0886094,0.0915055,0.312485,0.055601,0.186275,0.160067,0.158738
Chem97ZtZ.mtx,2541,2541,7361,0.0277924,0.0399365,0.0385287,0.0540008,0.0400007,0.0257284,0.0266724,0.0265927
chem_master1.mtx,40401,40401,201201,0.026608,0.0780809,0.0667371,0.0482887,0.0616809,0.0273071,0.0270403,0.026785
chesapeake.mtx,39,39,340,0.01776,0.0330727,0.0323686,0.0349287,0.0280167,0.0166722,0.0172325,0.0171203
Chevron1.mtx,37365,37365,330633,0.0315049,0.0939213,0.0801295,0.059761,0.0688651,0.0330408,0.0321127,0.0322559
Chevron2.mtx,90249,90249,803173,0.0535848,0.176451,0.147362,0.0886013,0.122724,0.0602089,0.0576169,0.057745
Chevron3.mtx,381381,381381,3413113,0.181233,0.633786,0.513817,0.261556,0.397946,0.215331,0.203097,0.203156
Chevron4.mtx,711450,711450,6376412,0.320802,1.13775,0.892783,0.455239,0.730614,0.385862,0.364378,0.36471
chipcool0.mtx,20082,20082,281150,0.0335365,0.074081,0.0706731,0.061425,0.057905,0.0335702,0.0338245,0.0336164
chipcool1.mtx,20082,20082,281150,0.0337606,0.0735053,0.0704652,0.0613611,0.0577749,0.0333125,0.0337926,0.033316
ch.mtx,3700,8291,24102,0.0256965,0.0463688,0.0414086,0.054417,0.0384007,0.0238884,0.0251807,0.0249763
circuit_1.mtx,2624,2624,35823,0.363414,0.196355,0.199523,0.076017,0.055601,0.333317,0.35687,0.357238
circuit204.mtx,1020,1020,5883,0.0167003,0.0400006,0.0369607,0.0349127,0.0335046,0.0154668,0.0158049,0.0158934
circuit_2.mtx,4510,4510,21199,0.169091,0.0967696,0.0928337,0.0749773,0.0556329,0.161011,0.172035,0.172163
circuit_3.mtx,12127,12127,48137,0.291921,0.14224,0.142253,0.0626904,0.0598397,0.277109,0.296469,0.297428
circuit_4.mtx,80209,80209,307604,0.851123,0.670482,0.676402,0.159761,0.110018,0.797026,0.861219,0.859426
circuit5M_dc.mtx,3523317,3523317,19194193,1.32657,3.90576,3.31103,1.91243,2.73807,1.55332,1.47433,1.47367
cis-n4c6-b13.mtx,6300,25605,88200,0.0194204,0.0430727,0.0437288,0.0358246,0.0363525,0.0188262,0.0191107,0.0184883
cis-n4c6-b14.mtx,920,6300,13800,0.0161069,0.0379046,0.0348966,0.0324644,0.0325924,0.0150936,0.0153069,0.0153601
cis-n4c6-b15.mtx,60,920,960,0.0171736,0.0299045,0.0335364,0.0307687,0.0286885,0.0158083,0.0156626,0.015556
cis-n4c6-b1.mtx,210,21,420,0.014649,0.0304165,0.0327045,0.0224325,0.028608,0.0150579,0.0151323,0.0144804
cis-n4c6-b2.mtx,1330,210,3990,0.0150224,0.0390406,0.0322087,0.0253601,0.0324164,0.0136537,0.0137958,0.0138492
cis-n4c6-b3.mtx,5970,1330,23880,0.0166226,0.0349606,0.0403526,0.0281284,0.0341925,0.0148979,0.0146491,0.0146316
cis-n4c6-b4.mtx,20058,5970,100290,0.0205814,0.0535204,0.0464489,0.0371032,0.044737,0.0202081,0.0201806,0.0205123
citationCiteseer.mtx,268495,268495,2313294,0.406583,0.517892,0.495496,0.522217,0.432327,0.436585,0.42508,0.426439
cit-HepPh.mtx,34546,34546,421578,0.0811853,0.101122,0.0975537,0.197251,0.0944656,0.0760973,0.0803534,0.0812494
cit-HepTh.mtx,27770,27770,352807,0.105618,0.102545,0.103984,0.183252,0.0930095,0.104658,0.107954,0.10741
Cities.mtx,55,46,1342,0.0201282,0.0314244,0.0306404,0.0400487,0.028705,0.0207651,0.0213006,0.0211365
cit-Patents.mtx,3774768,3774768,16518948,3.20433,3.8191,3.58239,3.07773,3.08901,3.21483,3.23756,3.23459
ck104.mtx,104,104,992,0.0155315,0.030523,0.0327117,0.0286403,0.0276641,0.0147364,0.0153604,0.015472
ck400.mtx,400,400,2860,0.0155559,0.035808,0.035488,0.0305284,0.0312008,0.0143822,0.0146137,0.0145248
ck656.mtx,656,656,3884,0.0155024,0.0362882,0.0357287,0.0297283,0.0317126,0.0144714,0.014667,0.0147023
ckt11752_dc_1.mtx,49702,49702,333029,0.381733,0.214787,0.212563,0.106338,0.0768375,0.349173,0.375573,0.375221
ckt11752_tr_0.mtx,49702,49702,333029,0.382566,0.216377,0.214627,0.106689,0.0768334,0.347893,0.375318,0.37551
cnr-2000.mtx,325557,325557,3216152,0.523001,0.694832,0.676528,0.469403,0.494938,0.534665,0.550889,0.551193
co2010.mtx,201062,201062,974574,0.106195,0.245668,0.222741,0.180132,0.186836,0.12109,0.114488,0.113846
co5.mtx,5774,12325,57993,0.0813938,0.0707373,0.0707693,0.142322,0.0556809,0.0752016,0.0801459,0.08021
co9.mtx,10789,22924,109651,0.0903565,0.0805,0.0780172,0.148802,0.058369,0.0797455,0.0908495,0.0902459
coater1.mtx,1348,1348,19457,0.0218085,0.042753,0.037617,0.0571854,0.0350728,0.0197764,0.0203207,0.0205126
coater2.mtx,9540,9540,207308,0.0287206,0.0630575,0.0591211,0.0724818,0.0565778,0.0291526,0.0304646,0.0301128
coAuthorsCiteseer.mtx,227320,227320,1628268,0.245718,0.349097,0.320247,0.258166,0.284454,0.23226,0.247464,0.246939
coAuthorsDBLP.mtx,299067,299067,1955352,0.186757,0.434345,0.393817,0.33668,0.348616,0.217984,0.202206,0.202836
commanche_dual.mtx,7920,7920,31680,0.0171202,0.037201,0.0418249,0.0296967,0.0361768,0.0156269,0.015448,0.0157109
complex.mtx,1023,1408,46463,0.0655053,0.0549133,0.0543857,0.141267,0.0521611,0.0806738,0.0716657,0.0718255
comsol.mtx,1500,1500,97645,0.041489,0.049217,0.0515691,0.111714,0.0468649,0.046625,0.0445289,0.0442088
CO.mtx,221119,221119,7666057,0.328055,0.957765,0.953557,0.469707,0.889737,0.353773,0.349386,0.348839
cond-mat-2003.mtx,31163,31163,240058,0.0475531,0.0781457,0.0742735,0.106962,0.0662095,0.044177,0.0461699,0.046481
cond-mat-2005.mtx,40421,40421,351386,0.0582893,0.0992341,0.0920659,0.142195,0.0832657,0.0549612,0.0569257,0.0571692
cond-mat.mtx,16726,16726,95188,0.0311527,0.0552331,0.048145,0.0694576,0.0465291,0.0291383,0.0304031,0.0300964
conf5_0-4x4-10.mtx,3072,3072,119808,0.0210403,0.0443209,0.043025,0.0430249,0.0434409,0.0216805,0.0209765,0.0210493
conf5_0-4x4-14.mtx,3072,3072,119808,0.0209602,0.0442677,0.0431689,0.043137,0.0440169,0.0215205,0.0209608,0.0209924
conf5_0-4x4-18.mtx,3072,3072,119808,0.0209782,0.044561,0.043473,0.0432169,0.043713,0.0214532,0.02103,0.0208682
conf5_0-4x4-22.mtx,3072,3072,119808,0.0212804,0.044225,0.043041,0.043073,0.043521,0.0215204,0.0207294,0.0210565
conf5_0-4x4-26.mtx,3072,3072,119808,0.0211685,0.044353,0.0432169,0.043217,0.043569,0.0216606,0.0209764,0.0208485
conf5_4-8x8-05.mtx,49152,49152,1916928,0.0754447,0.243941,0.234197,0.125427,0.238357,0.087026,0.0868818,0.0863699
conf5_4-8x8-10.mtx,49152,49152,1916928,0.0758739,0.243269,0.233509,0.124835,0.238086,0.0871219,0.0862258,0.0861353
conf5_4-8x8-15.mtx,49152,49152,1916928,0.0754577,0.243067,0.233925,0.125059,0.238581,0.0868819,0.0865459,0.0865137
conf5_4-8x8-20.mtx,49152,49152,1916928,0.0751217,0.243205,0.233701,0.124435,0.238149,0.0868978,0.0860816,0.0865459
conf6_0-4x4-20.mtx,3072,3072,119808,0.0212162,0.0442828,0.0432112,0.043196,0.0435688,0.0215684,0.0210404,0.0209247
conf6_0-4x4-30.mtx,3072,3072,119808,0.0211045,0.044401,0.042945,0.043137,0.0435209,0.0216645,0.0209444,0.0207116
conf6_0-8x8-20.mtx,49152,49152,1916928,0.0754256,0.243685,0.233957,0.124435,0.238197,0.0868462,0.08645,0.086114
conf6_0-8x8-30.mtx,49152,49152,1916928,0.0751215,0.243461,0.233749,0.124771,0.238005,0.086786,0.0865937,0.0875269
conf6_0-8x8-80.mtx,49152,49152,1916928,0.0758734,0.243364,0.233844,0.12445,0.238116,0.0867216,0.0869137,0.0862417
connectus.mtx,512,394792,1127525,17.9728,51.2247,50.8914,27.292,0.624283,22.8549,18.8676,18.936
consph.mtx,83334,83334,6010480,0.190532,0.915093,0.96463,0.350504,0.85242,0.265608,0.252176,0.244453
cont11_l.mtx,1468599,1961394,5382999,0.490797,1.44128,1.02551,0.671214,0.948852,0.570877,0.534401,0.534315
cont1_l.mtx,1918399,1921596,7031999,0.608876,1.78856,1.25619,0.842898,1.18713,0.72168,0.672014,0.674893
cont-201.mtx,80595,80595,438795,0.039537,0.115555,0.111522,0.0679215,0.094594,0.0427006,0.0405449,0.040417
cont-300.mtx,180895,180895,988195,0.0760337,0.21899,0.215316,0.117106,0.178063,0.0844117,0.0805939,0.0794723
cop20k_A.mtx,121192,121192,2624331,0.117618,0.353143,0.348024,0.797313,1.10971,0.136179,0.135795,0.135763
coPapersCiteseer.mtx,434102,434102,32073440,1.12646,10.2092,10.2642,2.81446,6.1826,1.45432,1.4714,1.47176
coPapersDBLP.mtx,540486,540486,30491458,1.21681,7.18751,7.21835,2.71807,5.41227,1.52933,1.58107,1.58059
copter1.mtx,17222,17222,211064,0.0273447,0.0654094,0.0597774,0.0510731,0.053905,0.0266608,0.0270888,0.0268449
copter2.mtx,55476,55476,759952,0.0524579,0.136707,0.132035,0.092754,0.11133,0.0550733,0.0535532,0.053665
CoupCons3D.mtx,416800,416800,22322336,0.584506,2.29278,2.69889,1.13983,2.72871,0.844386,0.837745,0.836749
coupled.mtx,11341,11341,98523,0.38084,0.210741,0.188164,0.0937299,0.0617774,0.362856,0.392553,0.389593
cq5.mtx,5048,11748,51571,0.0757456,0.0672654,0.0662895,0.155571,0.0548812,0.0701935,0.0744017,0.0737616
