mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
lp_cre_d.mtx,8926,73948,246614,0.218459,0.198673,0.224443,0.213907,0.479958,0.290955,0.225704,0.227206
lp_cycle.mtx,1903,3371,21234,0.218776,0.093658,0.073174,0.053854,0.060097,0.029763,0.10892,0.109609
lp_czprob.mtx,929,3562,10708,0.059193,0.223363,0.223608,0.220835,0.057409,0.115675,0.6531,0.65006
lp_d2q06c.mtx,2171,5831,33081,0.035107,0.101209,0.073897,0.070225,0.080769,0.043003,0.033537,0.033352
lp_d6cube.mtx,415,6184,37704,0.626432,0.189498,0.192699,0.301628,0.122594,0.53709,0.485189,0.48259
lp_degen2.mtx,444,757,4201,0.023156,0.223064,,0.054513,0.043659,0.032363,0.140796,0.141388
lp_degen3.mtx,1503,2604,25432,0.036995,0.096713,0.070801,0.074625,0.077321,0.053383,0.038817,0.038628
lp_dfl001.mtx,6071,12230,35632,0.049538,0.224194,0.223983,0.055521,0.224337,0.227623,0.366087,0.364048
lp_e226.mtx,223,472,2768,0.025681,0.223987,0.065217,0.061105,0.043417,0.037073,0.222467,0.166442
lp_etamacro.mtx,400,816,2537,0.018628,,0.067705,0.220716,0.042577,0.020489,0.056441,0.056657
lp_fffff800.mtx,524,1028,6401,0.038756,0.222185,0.062825,0.064073,0.052833,0.064198,0.375414,0.373678
lp_finnis.mtx,497,1064,2760,0.0202,0.222898,0.069665,0.038934,0.044385,0.024538,0.220299,0.221342
lp_fit1d.mtx,24,1049,13427,0.125265,0.221886,0.058705,0.486494,0.221555,0.107537,0.098842,0.098498
lp_fit1p.mtx,627,1677,9868,0.019385,0.054721,0.056309,0.040609,0.042073,0.021685,0.018931,0.018813
lp_fit2d.mtx,25,10524,129042,1.158727,0.43443,0.443702,4.728638,0.371757,0.941505,0.854277,0.853605
lp_fit2p.mtx,3000,13525,50284,0.219533,,0.065987,0.047281,0.095344,0.228644,0.22619,0.025961
lp_ganges.mtx,1309,1706,6937,,0.112138,0.076449,0.033448,0.047563,0.033648,0.139082,0.139547
lp_gfrd_pnc.mtx,616,1160,2445,0.018847,0.223016,,0.220643,0.043769,0.0184,0.038825,0.039192
lp_greenbea.mtx,2392,5598,31070,0.044761,0.104776,,0.064481,,0.225591,0.407679,0.409022
lp_greenbeb.mtx,2392,5598,31070,0.044953,0.104716,0.223496,0.064507,0.080801,,0.411886,0.40931
lp_grow15.mtx,300,645,5620,0.0188,0.051873,0.053145,0.040632,0.038001,0.021454,0.018409,0.018476
lp_grow22.mtx,440,946,8252,0.019242,0.052113,0.053929,0.040617,0.039113,0.021665,0.018746,0.018745
lp_grow7.mtx,140,301,2612,0.017819,0.050906,0.052209,0.220435,0.035872,0.021289,0.018257,0.018376
lpi_bgdbg1.mtx,348,629,1662,0.018004,0.223029,0.072961,0.220843,0.043041,0.020986,0.060641,0.060521
lpi_bgetam.mtx,400,816,2537,0.018518,0.084203,0.067721,0.035596,0.042529,0.02056,0.056193,0.056137
lpi_bgindy.mtx,2671,10880,66266,0.139415,0.109978,0.085321,0.117366,0.16121,0.23862,0.219119,0.167934
lpi_bgprtr.mtx,20,40,70,0.016144,0.078649,0.058073,0.026424,0.028128,0.015584,0.026355,0.218403
lpi_box1.mtx,231,261,651,0.019928,0.077649,0.075961,0.030304,0.222341,0.021954,0.069313,0.069465
lpi_ceria3d.mtx,3576,4400,21178,0.038121,0.097217,0.082481,0.222013,0.223715,0.057809,0.291636,0.291421
lpi_chemcom.mtx,288,744,1590,0.017524,0.078177,0.067945,0.031585,0.222231,0.018198,0.039905,0.039841
lpi_cplex1.mtx,3005,5224,10947,0.219274,0.100265,0.081065,0.065273,0.060121,0.220227,1.013687,1.01252
lpi_cplex2.mtx,224,378,1215,0.026969,0.097021,0.061841,0.03228,0.044776,0.040401,0.196029,0.217049
lpi_ex72a.mtx,197,215,467,0.016455,0.091329,0.076097,0.220446,0.043497,0.016051,0.026183,0.218609
lpi_ex73a.mtx,193,211,457,0.016489,0.091857,0.076041,0.028161,0.043088,0.015992,0.02627,0.219398
lpi_forest6.mtx,66,131,246,0.016202,0.088929,0.067289,0.029128,0.040801,0.016068,0.221523,0.026096
lpi_galenet.mtx,8,14,22,0.016312,0.048491,0.050113,0.024568,0.025176,0.015256,0.222176,0.025408
lpi_gosh.mtx,3792,13455,99953,0.067041,0.13567,,0.221651,0.182678,0.228383,0.230155,0.223494
lpi_gran.mtx,2658,2525,20111,0.219568,0.136471,0.225415,0.051537,0.072209,0.049981,0.142402,0.220527
lpi_greenbea.mtx,2393,5596,31074,0.044889,0.223667,0.075226,0.064793,0.081692,0.072925,0.408536,0.409454
lpi_itest2.mtx,9,13,26,0.016128,0.051345,0.052332,0.220691,0.221825,0.01496,0.023856,0.023832
lpi_itest6.mtx,11,17,29,0.016248,0.057993,0.055265,0.220585,0.222631,0.015293,0.224252,
lpi_klein1.mtx,54,108,750,0.016783,0.059041,0.053318,0.037616,0.038209,0.021289,0.058905,0.058241
lpi_klein2.mtx,477,531,5062,0.020699,0.07154,0.061778,0.045593,0.043409,0.024459,0.077343,0.077458
lpi_klein3.mtx,994,1082,13101,0.023563,0.068961,0.061657,0.221705,0.054161,0.030369,0.116019,0.115546
lpi_mondou2.mtx,312,604,1208,0.017541,0.091625,0.068265,0.031336,0.042305,0.019448,0.049257,0.223263
lpi_pang.mtx,361,741,2933,0.019864,0.083681,0.067801,0.037601,0.042601,0.224805,0.072917,0.072121
lpi_pilot4i.mtx,410,1123,5264,0.024328,0.075337,0.063401,0.220963,0.042497,0.218962,0.151123,0.219204
lpi_qual.mtx,323,464,1646,0.017356,0.081009,0.078529,0.031377,0.042795,0.01824,0.040659,0.040529
lpi_reactor.mtx,318,808,2591,0.02296,0.077329,0.064225,0.221374,0.042769,0.029521,0.122146,0.124282
lpi_refinery.mtx,323,464,1626,0.017465,0.222612,0.222476,0.032389,0.043177,0.01819,0.041281,0.219268
lp_israel.mtx,174,316,2443,0.025824,0.222421,0.061937,0.063593,0.044097,0.038265,0.184105,0.222227
lpi_vol1.mtx,323,464,1646,0.017339,0.080801,0.077993,0.031457,0.043185,0.018472,0.040472,0.040441
lpi_woodinfe.mtx,35,89,140,0.016463,0.077041,0.066313,0.027024,0.034308,0.015916,0.224262,0.027985
lp_kb2.mtx,43,68,313,0.016421,0.062497,0.060041,0.030512,0.037136,0.017533,0.035488,0.035592
lp_ken_07.mtx,2426,3602,8404,0.2199,0.101486,0.075857,0.034408,0.049192,0.220663,0.101271,0.101491
lp_ken_11.mtx,14694,21349,49058,0.218287,0.218909,0.218315,0.219133,0.219193,0.225023,0.349219,0.348604
lp_ken_13.mtx,28632,42659,97246,0.220599,0.225139,0.227932,0.222563,0.251723,0.452136,0.526782,0.525608
lp_ken_18.mtx,105127,154699,358171,0.400637,0.54284,0.448799,0.278532,0.8281,0.303162,1.144211,1.141416
lpl1.mtx,32460,32460,328036,0.219498,0.237116,0.220843,0.219643,0.521583,0.465769,0.60403,0.605214
lpl2.mtx,3294,10881,32232,0.045152,0.077955,0.072519,0.059472,0.223918,0.060127,0.300793,0.301583
lpl3.mtx,10828,33686,100525,0.21848,0.224427,0.103914,0.222974,0.219587,0.22308,0.90607,0.908843
lp_lotfi.mtx,153,366,1136,0.218159,0.094454,0.223443,0.044536,0.043337,0.041281,0.214915,0.210299
lp_maros.mtx,846,1966,10137,,0.09147,0.224597,0.055321,0.049496,0.048516,0.260813,0.260644
lp_maros_r7.mtx,3136,9408,144848,,0.103692,0.100974,0.064441,0.2085,0.228242,0.036843,0.037017
lp_modszk1.mtx,687,1620,3168,0.01876,0.088232,0.070833,0.22101,0.043168,,0.050469,0.050545
lp_nug05.mtx,210,225,1050,0.01664,0.072889,0.062611,0.027091,0.039617,0.016329,0.02819,0.028001
lp_nug06.mtx,372,486,2232,0.01744,0.067081,0.060681,0.02763,0.039097,0.01643,0.221187,0.226388
lp_nug07.mtx,602,931,4214,0.018863,0.065096,0.05279,0.02882,0.04082,0.017045,0.030628,0.030808
lp_nug08.mtx,912,1632,7296,0.019561,0.051303,0.223657,0.221567,0.040974,0.01728,0.22148,0.031681
lp_nug12.mtx,3192,8856,38304,0.219516,0.065935,0.065068,0.037186,0.078106,0.227265,0.047188,
lp_nug15.mtx,6330,22275,94950,0.048747,0.224879,0.224788,0.056532,0.223904,0.04481,0.228976,0.446406
lp_nug20.mtx,15240,72600,304800,0.218519,0.218532,0.21827,0.2181,0.404634,0.225195,0.222093,0.223414
lp_nug30.mtx,52260,379350,1567800,0.658263,0.834529,0.838071,0.65648,2.103912,0.67258,0.704285,0.700231
lp_osa_07.mtx,1118,25067,144812,2.214575,0.555819,0.548662,1.07631,0.391682,1.80305,1.635351,1.634441
lp_osa_14.mtx,2337,54797,317097,5.506234,2.305149,2.351204,2.438388,0.925213,4.254121,3.908788,3.828757
lp_osa_30.mtx,4350,104374,604488,10.430569,5.807343,5.438196,4.703393,2.04992,7.92324,7.248638,7.268919
lp_osa_60.mtx,10280,243246,1408073,25.154702,21.093461,22.771926,11.689798,5.147265,19.046852,17.649094,17.607636
lp_pds_02.mtx,2953,7716,16571,0.219863,0.103529,0.074952,0.042208,0.066704,0.037353,0.224444,0.155629
lp_pds_06.mtx,9881,29351,63220,0.219875,0.224774,0.100855,0.222435,0.224865,0.221702,0.25262,0.255289
lp_pds_10.mtx,16558,49932,107605,0.22059,0.224332,0.226095,0.223315,0.224315,0.455802,0.539105,0.537969
lp_pds_20.mtx,33874,108175,232647,0.219347,0.257988,0.228987,0.22141,0.422518,0.236533,0.450547,0.449242
lp_perold.mtx,625,1506,6148,0.021904,0.083169,0.068625,0.042105,0.042608,0.225634,0.090762,0.090554
lp_pilot4.mtx,410,1123,5264,0.024368,0.075161,0.063321,0.22067,0.042689,0.033272,0.222233,0.147869
lp_pilot87.mtx,2030,6680,74949,0.059121,0.223044,0.223499,0.221773,0.224178,0.22818,0.053475,0.053633
lp_pilot_ja.mtx,940,2267,14977,0.039369,0.090081,0.223139,0.221262,0.066604,0.059285,0.042889,0.223087
lp_pilot.mtx,1441,4860,44375,0.046897,0.081665,0.068225,0.222923,0.10941,0.068998,0.049465,0.228222
lp_pilotnov.mtx,975,2446,13331,0.041153,0.090473,0.067729,0.065649,0.066969,0.066586,0.408967,0.407292
lp_pilot_we.mtx,722,2928,9265,0.026252,0.074527,0.068441,0.070273,0.048993,0.034821,0.177122,0.22182
lp_qap12.mtx,3192,8856,38304,0.219392,0.224906,,0.037297,0.07927,0.225764,0.048113,0.048043
lp_qap15.mtx,6330,22275,94950,0.044792,0.224028,0.224963,0.055542,0.222515,0.042617,0.226424,0.229272
lp_qap8.mtx,912,1632,7296,0.019792,0.051433,0.223427,0.029525,0.040121,0.017078,0.221924,0.031983
lp_recipe.mtx,91,204,687,0.016809,0.080217,0.068409,0.035505,0.222206,0.018325,0.042353,0.042193
lp_sc105.mtx,105,163,340,0.016219,0.095425,0.068809,0.028864,0.040561,0.016025,0.222468,0.221786
lp_sc205.mtx,205,317,665,0.016867,0.096761,0.070481,0.029256,0.041601,0.016228,0.030961,0.026257
lp_sc50a.mtx,50,78,160,0.016135,0.089785,0.068569,0.029248,0.221653,0.01612,0.025338,0.220916
lp_sc50b.mtx,50,78,148,0.016177,0.093033,0.069177,0.02824,0.035422,0.015885,0.220022,0.221789
lp_scagr25.mtx,471,671,1725,0.018644,0.085786,0.068089,0.221257,0.043329,0.018762,0.04041,0.040505
lp_scagr7.mtx,129,185,465,0.016944,0.081585,0.066929,0.03208,0.041161,0.018336,0.039441,0.039457
lp_scfxm1.mtx,330,600,2732,0.021328,0.085948,0.065441,0.051263,0.043233,0.033441,0.105306,0.220747
lp_scfxm2.mtx,660,1200,5469,0.022134,0.223566,0.067297,0.051942,0.223116,0.027841,0.105498,0.223089
lp_scfxm3.mtx,990,1800,8206,0.022856,0.086684,0.067609,0.053185,0.045873,0.22537,0.104994,0.105207
lp_scorpion.mtx,388,466,1534,0.018181,0.087817,0.073921,0.032085,0.042257,0.019655,0.050265,0.05009
lp_scrs8.mtx,490,1275,3288,0.022496,0.092001,0.070897,0.046585,0.044929,0.025561,0.09885,0.098695
lp_scsd1.mtx,77,760,2388,0.020912,0.049865,0.052465,0.051625,0.037592,0.053121,0.019158,0.019192
lp_scsd6.mtx,147,1350,4316,0.021168,0.051305,0.053453,0.051801,0.039089,0.025662,0.020598,0.020792
lp_scsd8.mtx,397,2750,8584,0.019192,0.056073,,0.042273,0.039585,0.021721,0.01892,0.018956
lp_sctap1.mtx,300,660,1872,0.017836,0.083153,0.066489,0.034105,0.042289,0.019866,0.050793,0.051121
lp_sctap2.mtx,1090,2500,7334,0.020546,0.223417,0.067388,0.038303,0.045369,0.022855,0.061841,0.061626
lp_sctap3.mtx,1480,3340,9734,0.02192,0.223684,0.222986,0.038529,0.045577,0.22213,0.064433,0.223044
lp_share1b.mtx,117,253,1179,0.020136,0.073041,0.060833,0.040193,0.221924,0.219284,0.219868,0.082369
lp_share2b.mtx,96,162,777,0.016664,0.075593,0.064737,0.034464,0.039005,0.018055,0.039113,0.038796
lp_shell.mtx,536,1777,3558,0.039433,0.086137,0.071377,0.042409,0.055049,0.063883,0.373959,0.374532
lp_ship04l.mtx,402,2166,6380,0.024939,0.071385,0.061529,0.054618,0.045265,0.033729,0.220421,0.026625
lp_ship04s.mtx,402,1506,4400,0.023528,0.076212,0.063969,0.050654,,0.033185,0.133603,0.133745
lp_ship08l.mtx,778,4363,12882,0.026635,0.069625,0.062345,0.063185,0.056944,0.221146,0.027169,0.027065
lp_ship08s.mtx,778,2467,7194,0.023032,0.086145,0.070977,0.048334,0.047457,0.219492,0.123522,0.12321
lp_ship12l.mtx,1151,5533,16276,0.218275,0.222403,0.223283,0.060585,0.062769,0.219391,0.219316,0.219306
lp_ship12s.mtx,1151,2869,8284,0.024254,0.099655,0.071697,0.045649,0.048657,0.219672,0.106873,0.106864
lp_sierra.mtx,1227,2735,8001,0.020885,0.223683,0.226097,0.037816,0.223942,0.021136,0.053273,0.053064
lp_stair.mtx,356,614,4003,0.020447,0.078401,0.064489,0.039985,0.041937,0.023056,0.076178,0.219668
lp_standata.mtx,359,1274,3230,0.218368,0.096521,0.223203,0.060529,0.056609,0.159434,1.061667,1.060747
lp_standgub.mtx,361,1383,3339,0.218872,0.093569,0.224803,0.221883,0.056529,0.158346,1.058226,1.057026
lp_standmps.mtx,467,1274,3878,0.219363,0.097209,0.223945,0.060237,0.056329,0.160076,1.065805,1.065057
lp_stocfor1.mtx,117,165,501,0.016969,0.09105,0.064609,0.031737,0.222404,0.01824,0.038481,0.038385
lp_stocfor2.mtx,2157,3045,9357,0.023417,0.223257,0.224221,0.038608,0.224178,0.499032,0.073202,0.265873
lp_stocfor3.mtx,16675,23541,76473,0.221017,0.226774,0.2275,0.223481,0.225804,0.223374,0.465288,0.459382
lp_truss.mtx,1000,8806,27836,0.022424,0.059241,0.223291,0.051545,0.066521,,0.022152,0.022046
lp_tuff.mtx,333,628,4561,0.026977,0.22283,0.065569,0.070809,0.047024,0.039807,0.183931,0.222995
lp_vtp_base.mtx,198,346,1051,0.019272,0.086308,0.067809,0.220323,0.041977,0.022552,0.074041,0.073788
lp_wood1p.mtx,244,2595,70216,0.269212,0.103258,0.107522,0.470904,0.191917,0.234589,0.218353,0.210699
lp_woodw.mtx,1098,8418,37487,0.21819,0.222307,0.078769,0.118026,0.222243,0.817956,0.220099,0.229617
lshp1009.mtx,1009,1009,6865,0.019938,0.067297,0.061224,0.032297,0.041561,0.023328,0.030486,0.030321
lshp1270.mtx,1270,1270,8668,0.020608,0.070049,0.061201,0.032256,0.223596,0.017297,0.220186,0.03061
lshp1561.mtx,1561,1561,10681,0.021555,0.069831,0.062833,0.032935,0.224493,0.017769,0.030411,0.030441
lshp1882.mtx,1882,1882,12904,0.022667,0.071218,0.062777,0.033601,0.054673,0.02392,0.219952,0.030649
lshp2233.mtx,2233,2233,15337,0.219901,0.071271,0.063785,0.221705,0.056313,0.227352,0.227547,0.030928
lshp2614.mtx,2614,2614,17980,0.025064,0.076713,0.065673,0.034187,0.057465,0.019907,0.21957,0.031592
lshp_265.mtx,265,265,1753,0.017136,0.064972,0.058898,0.030735,0.03834,0.016413,0.029514,0.029265
lshp3025.mtx,3025,3025,20833,0.219325,0.224155,0.066228,0.034915,,0.22095,0.220963,0.03148
lshp3466.mtx,3466,3466,23896,0.219557,0.224626,0.225134,0.035558,0.224661,0.228475,,0.031811
lshp_406.mtx,406,406,2716,0.017844,0.066577,0.222937,0.031265,0.038553,0.016539,,0.029489
lshp_577.mtx,577,577,3889,0.018628,0.065993,0.22299,0.031873,0.040368,0.017103,0.030507,0.030641
lshp_778.mtx,778,778,5272,0.019015,0.065041,0.061096,0.031968,0.040353,0.022801,0.221781,0.030392
lund_a.mtx,147,147,2449,0.016792,0.053369,0.052601,0.036616,0.035112,0.01976,0.01787,0.017962
lund_b.mtx,147,147,2441,0.0168,0.053681,0.052841,0.037,0.221705,0.019655,0.017752,0.017794
lung1.mtx,1650,1650,7419,0.02168,0.223113,0.224196,0.033817,0.045112,,0.223514,0.028001
lung2.mtx,109460,109460,492564,0.361638,0.553134,0.479678,0.287076,0.876996,0.242798,0.340453,0.342652
lutz30-23-b6.mtx,1716,3003,12012,0.219967,0.066911,0.054553,0.030948,0.223694,0.01882,0.032073,0.032349
luxembourg_osm.mtx,114599,114599,239332,0.377472,0.508902,0.431902,0.226499,0.652481,0.249693,0.305777,0.309236
M10PI_n1.mtx,528,528,1317,0.018329,0.223251,0.224564,0.029248,0.044893,0.016716,0.222244,0.027873
M10PI_n.mtx,682,682,1633,0.018636,0.114874,0.07838,0.030055,0.223491,0.016859,0.228768,0.029356
m133-b3.mtx,200200,200200,800800,0.657098,0.93827,0.979479,0.435687,1.446935,0.354529,0.58066,0.581068
m14b.mtx,214765,214765,3358036,1.011479,1.618737,1.628673,1.171578,4.184689,1.034079,0.996532,0.990292
M20PI_n1.mtx,1028,1028,2547,0.020076,0.104416,0.078409,0.029273,0.223017,0.017002,0.222524,0.027563
M20PI_n.mtx,1182,1182,2881,0.02031,0.114562,0.078201,0.030432,0.224057,0.018392,0.039418,0.226528
m3plates.mtx,11107,11107,6639,0.220387,0.225043,0.225149,0.04181,0.226579,0.227448,0.224858,0.22185
M40PI_n1.mtx,2028,2028,5007,,0.105649,0.078969,0.032601,0.048321,0.018587,0.228708,0.027958
M40PI_n.mtx,2182,2182,5341,,0.11501,0.078881,0.221876,0.049169,0.227345,0.040481,0.040181
M6.mtx,3501776,3501776,21003872,12.524245,18.23964,17.38038,10.748079,35.265672,9.78542,26.068907,26.080196
M80PI_n1.mtx,4028,4028,9927,0.219768,,0.224441,0.034177,0.224116,0.226883,0.232616,0.227683
M80PI_n.mtx,4182,4182,10261,0.220097,0.116684,0.224569,0.034137,0.223768,0.22819,0.042177,0.042434
ma2010.mtx,157508,157508,776610,0.528552,0.760164,0.697907,0.457823,1.363159,0.455448,0.868075,0.867522
mac_econ_fwd500.mtx,206500,206500,1273389,0.677683,0.995096,0.914238,0.61813,2.06417,0.446487,1.17666,1.170628
mahindas.mtx,1258,1258,7682,0.219523,0.120634,0.081961,0.049296,0.050321,0.219815,0.117986,0.11829
majorbasis.mtx,160000,160000,1750416,0.549185,0.998984,0.958743,0.53028,2.358423,0.438644,0.838213,0.838281
man_5976.mtx,5976,5976,225046,0.046754,0.223779,0.110958,0.222109,0.269356,,0.044182,0.050056
Maragal_1.mtx,32,14,234,0.0168,0.054065,0.222057,0.028,0.031472,0.017712,0.034202,0.034359
Maragal_2.mtx,555,350,4357,0.023648,0.096462,0.069452,0.049121,0.043258,0.225461,0.126052,0.126731
Maragal_3.mtx,1690,860,18391,0.063385,0.223844,0.223548,0.22155,0.07167,0.11109,0.717552,0.68516
Maragal_4.mtx,1964,1034,26719,0.076415,0.104473,0.076801,0.064868,0.084448,0.489143,0.859913,0.856618
Maragal_5.mtx,4654,3320,93091,0.219492,0.140682,0.225012,0.120642,0.207643,0.295777,0.197787,0.221726
Maragal_6.mtx,21255,10152,537694,0.703595,0.652962,0.61345,0.403102,1.090825,1.423722,0.764212,0.782549
Maragal_7.mtx,46845,26564,1200537,1.259727,1.683843,1.642186,0.834461,2.583138,2.018698,1.432284,1.398584
Maragal_8.mtx,33212,75077,1308415,0.897712,1.054584,1.030006,0.735803,2.781506,4.169866,0.782787,0.775008
mario001.mtx,38434,38434,206156,0.218698,0.36235,0.287236,0.218635,0.36535,0.235815,0.469129,0.472299
mario002.mtx,389874,389874,2101242,1.324653,2.273868,1.900774,1.034984,3.571785,0.895048,1.341614,1.338111
mark3jac020.mtx,9129,9129,56175,0.047691,0.11038,0.22566,0.222243,,0.224893,0.104482,0.228724
mark3jac020sc.mtx,9129,9129,56175,0.047801,0.110131,0.224978,0.222292,0.120236,0.045121,,0.224411
mark3jac040.mtx,18289,18289,113435,0.221468,0.225731,0.225731,0.224563,0.226403,0.458458,0.461672,0.464976
mark3jac040sc.mtx,18289,18289,113435,0.220929,0.227157,0.226883,0.224572,0.225515,0.460488,0.459472,0.461848
mark3jac060.mtx,27449,27449,170695,0.221436,0.225052,0.225748,0.224675,0.306445,0.45441,0.233738,0.247621
mark3jac060sc.mtx,27449,27449,170695,0.221019,0.225588,0.226825,0.224203,0.306189,0.460678,0.236644,0.237444
mark3jac080.mtx,36609,36609,227955,0.218874,0.2389,0.218187,0.21899,0.39683,,0.471048,
mark3jac080sc.mtx,36609,36609,227955,0.218976,0.237324,0.218364,0.218901,0.39631,0.238515,0.464419,0.267992
mark3jac100.mtx,45769,45769,285215,0.21938,0.2821,0.248028,0.218843,0.489488,0.468329,0.452684,0.499155
mark3jac100sc.mtx,45769,45769,285215,0.219547,0.281132,0.246668,0.218867,0.489056,0.462264,0.316952,0.458631
mark3jac120.mtx,54929,54929,342475,0.219203,0.315309,0.288733,0.218428,0.577689,0.240106,0.461648,0.465064
mark3jac120sc.mtx,54929,54929,342475,0.219347,0.315453,0.288797,0.219027,0.577673,0.4634,0.457502,0.462376
mark3jac140.mtx,64089,64089,399735,0.226228,0.364038,0.321997,0.221452,0.667267,,0.43674,0.430816
mark3jac140sc.mtx,64089,64089,399735,0.225651,0.36311,0.321037,0.220716,0.667555,0.469854,0.427657,0.428551
matrix_9.mtx,103430,103430,2121550,0.949287,0.825917,0.846189,0.756948,2.222756,1.514005,0.838832,0.835878
matrix-new_3.mtx,125329,125329,2678750,1.811989,1.00229,1.055739,1.281143,2.875486,3.153103,1.658295,1.656525
mbeacxc.mtx,496,496,49920,0.064025,0.057521,0.222809,0.187587,0.13285,0.061161,0.056273,0.056209
mbeaflw.mtx,496,496,49920,0.063977,0.058409,0.222576,0.187467,0.132818,0.061329,0.056545,0.056593
mbeause.mtx,496,496,41063,0.064489,0.073713,0.064665,0.220227,0.117314,0.060632,0.056457,0.056129
mc2depi.mtx,525825,525825,2100225,1.667179,1.916999,1.960863,1.026652,3.896647,1.079076,1.556557,1.548138
mcca.mtx,180,180,2659,0.019704,0.061001,0.222553,0.042761,0.040033,,0.221059,0.09093
mcfe.mtx,765,765,24382,0.025483,0.052353,0.22418,0.054174,0.056057,0.225072,0.224869,
md2010.mtx,145247,145247,700378,0.482534,0.697212,0.620369,0.408657,1.23971,0.546909,1.035219,1.043614
me2010.mtx,69518,69518,335476,0.240955,0.373278,0.335565,0.218379,0.61621,0.229334,0.432977,0.427972
meg1.mtx,2904,2904,58142,0.061945,0.115442,0.081969,0.068625,0.224204,0.221965,0.227005,0.231924
meg4.mtx,5860,5860,46842,0.219779,0.132482,0.224358,0.100706,0.11274,0.257764,1.711299,1.713342
memchip.mtx,2707524,2707524,14810202,8.91407,14.269316,13.63881,7.146306,24.335648,5.690664,9.752791,9.818113
memplus.mtx,17758,17758,126150,0.220684,0.22682,0.227336,0.223742,0.250172,0.219263,1.408048,1.157669
mesh1e1.mtx,48,48,306,0.016371,0.060625,0.057601,0.220434,0.035169,0.016194,0.223435,0.028465
mesh1em1.mtx,48,48,306,0.016379,0.060433,0.057329,0.221167,0.035266,0.016096,0.028523,0.028927
mesh1em6.mtx,48,48,306,0.016371,0.060377,0.057403,,0.035297,0.015941,0.028481,0.028469
mesh2e1.mtx,306,306,2018,0.017289,0.071793,0.060753,0.030136,0.040281,0.018365,0.037668,0.037416
mesh2em5.mtx,306,306,2018,0.017205,0.071811,0.060913,0.030173,0.040452,0.018021,0.037149,0.037417
mesh3e1.mtx,289,289,1889,0.017196,0.071337,0.061491,0.029825,0.038993,0.016775,0.033993,0.034008
mesh3em5.mtx,289,289,1889,0.017145,0.070953,0.061377,0.029819,0.221923,0.0168,0.034219,0.034041
mesh_deform.mtx,234023,9393,853829,0.735372,1.040969,0.916223,0.436543,1.47252,,0.559838,0.564609
mhd1280a.mtx,1280,1280,47906,0.219129,0.057201,0.058409,0.064889,0.080673,0.051537,0.024254,0.223537
mhd1280b.mtx,1280,1280,22778,0.020784,0.067193,0.060969,0.048302,0.053297,0.22515,0.020221,0.221795
mhd3200a.mtx,3200,3200,68026,0.219675,0.067801,0.066161,0.051209,0.223769,0.226603,0.228779,0.027612
mhd3200b.mtx,3200,3200,18316,0.219897,0.089721,0.224404,0.037065,0.058681,0.230982,0.041331,0.223325
mhd4800a.mtx,4800,4800,102252,,0.082985,0.080225,0.064201,0.133872,0.228044,0.224781,0.225878
mhd4800b.mtx,4800,4800,27520,0.220067,0.09546,0.070881,0.22238,0.074339,0.025206,0.044118,0.228044
mhda416.mtx,416,416,8562,0.020768,0.057881,0.223033,0.041753,0.038889,0.224872,0.019944,0.019823
mhdb416.mtx,416,416,2312,0.018215,0.086201,0.063545,0.031462,0.222061,0.01787,0.038729,0.038521
mi2010.mtx,329885,329885,1578090,1.072953,1.50344,1.348269,0.860821,2.739228,0.65328,1.543537,1.539058
mimo28x28_system.mtx,13251,13251,48737,0.219483,0.224883,0.225083,0.221775,0.225059,0.224965,0.225808,0.223326
mimo46x46_system.mtx,13250,13250,48735,0.219444,0.225124,0.225659,0.221856,0.119935,0.226804,0.226724,0.227295
mimo8x8_system.mtx,13309,13309,48872,0.21926,0.219076,0.222372,0.220665,0.218834,0.224919,0.221989,0.222039
minnesota.mtx,2642,2642,6606,0.21948,0.119101,0.225124,0.032811,0.048633,0.227,0.028227,0.22566
minsurfo.mtx,40806,40806,203622,0.21949,0.25026,0.218547,0.219124,0.374502,0.23698,0.463894,0.240884
mip1.mtx,66463,66463,10352819,10.099169,9.500096,9.545417,4.689661,20.750929,7.5189,6.971698,6.943481
MISKnowledgeMap.mtx,2427,2427,57022,0.219673,0.06389,0.064304,0.063449,0.223348,0.037146,0.034456,0.0345
mixtank_new.mtx,29957,29957,1995041,0.347925,0.644002,0.668363,0.516984,2.858373,0.425583,0.392327,0.392319
mk10-b1.mtx,630,45,1260,0.018376,0.072049,0.072537,0.02576,0.041785,0.016194,0.024827,0.024774
mk10-b2.mtx,3150,630,9450,0.219044,0.091571,0.224443,0.221972,0.046153,0.019251,0.027594,0.219694
mk10-b3.mtx,4725,3150,18900,0.219971,0.224236,0.225027,0.035761,0.062071,0.02232,0.031265,0.031058
mk10-b4.mtx,945,4725,4725,0.02056,0.083633,0.069873,0.221779,0.043945,0.224116,0.029789,0.029612
mk11-b1.mtx,990,55,1980,0.019896,0.072553,0.072433,0.026296,0.042657,0.01704,0.223972,0.025112
mk11-b2.mtx,6930,990,20790,0.03846,0.226083,0.074646,0.224253,0.225855,0.02454,0.508341,0.528442
mk11-b3.mtx,17325,6930,69300,0.222146,0.227994,0.228676,0.223993,0.22723,,0.462612,
