mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
co2010.mtx,201062,201062,974574,0.263649,0.578625,0.50828,0.29039,0.876137,0.242208,0.249898,0.24058
co5.mtx,5774,12325,57993,0.06997,0.089978,0.071928,0.223329,0.089931,0.223755,0.226637,0.228449
co9.mtx,10789,22924,109651,0.219681,0.112097,0.227263,0.098617,0.130561,0.111702,0.227369,0.108409
coater1.mtx,1348,1348,19457,0.022905,0.069752,0.050856,0.05325,0.043293,0.023712,,0.224218
coater2.mtx,9540,9540,207308,0.042416,0.226268,0.227065,0.078824,0.225367,0.041855,0.041388,
coAuthorsCiteseer.mtx,227320,227320,1628268,0.361854,0.748582,0.682035,0.448349,1.410032,0.435142,0.373128,0.378446
coAuthorsDBLP.mtx,299067,299067,1955352,0.712313,1.014526,0.930651,0.7996,1.871178,0.676268,0.700032,0.692532
commanche_dual.mtx,7920,7920,31680,0.222172,0.05144,0.063936,0.223988,0.061177,0.222317,0.220584,0.226245
complex.mtx,1023,1408,46463,0.060747,0.05695,0.057008,0.160025,0.0775,0.136587,0.044897,0.044952
cool.mtx,1500,1500,97645,0.042,0.053992,0.05744,0.222225,0.093982,0.044661,0.036433,0.036217
CO.mtx,221119,221119,7666057,0.769788,1.602073,1.670521,0.934414,4.472129,2.645762,0.906324,0.900941
cond-mat-2003.mtx,31163,31163,240058,0.219341,0.219218,0.219211,0.219813,0.223681,0.222304,0.220901,0.221273
cond-mat-2005.mtx,40421,40421,351386,0.224584,0.228331,0.228801,0.226262,0.315166,0.225327,0.227565,0.223328
cond-mat.mtx,16726,16726,95188,0.038947,0.225237,0.228179,0.224621,0.111414,0.040523,0.038578,0.038672
conf5_0-4x4-10.mtx,3072,3072,119808,0.221141,0.056424,0.057496,0.04716,0.225451,0.054425,0.224057,0.029249
conf5_0-4x4-14.mtx,3072,3072,119808,0.21936,0.056752,0.057408,0.224012,0.088552,0.054259,0.220164,0.029018
conf5_0-4x4-18.mtx,3072,3072,119808,0.220744,0.056592,0.057368,0.224056,0.0884,0.054368,0.222312,0.029153
conf5_0-4x4-22.mtx,3072,3072,119808,0.220297,0.056456,0.057657,0.223501,,0.054433,0.029177,0.220155
conf5_0-4x4-26.mtx,3072,3072,119808,0.025502,0.056416,0.057441,0.047248,0.22399,0.054802,0.029196,0.029452
conf5_4-8x8-05.mtx,49152,49152,1916928,0.225734,0.430623,0.419213,0.225481,1.038951,0.54005,0.462871,0.455541
conf5_4-8x8-10.mtx,49152,49152,1916928,0.226552,0.424962,0.411823,0.224471,1.038076,0.780946,0.468501,0.462686
conf5_4-8x8-15.mtx,49152,49152,1916928,0.226276,0.427549,0.414162,0.224675,1.038726,0.779069,0.465676,0.455738
conf5_4-8x8-20.mtx,49152,49152,1916928,0.224651,0.428055,0.418358,0.222241,1.036829,0.771713,0.460678,0.456822
conf6_0-4x4-20.mtx,3072,3072,119808,0.025496,0.056584,0.226372,0.04752,0.225761,0.05495,0.029588,0.029313
conf6_0-4x4-30.mtx,3072,3072,119808,0.220061,0.056968,0.057568,0.223223,0.088286,0.054417,0.029281,0.029535
conf6_0-8x8-20.mtx,49152,49152,1916928,0.221075,0.423713,0.421509,0.227393,1.039398,0.779975,0.462441,0.455129
conf6_0-8x8-30.mtx,49152,49152,1916928,0.224362,0.424935,0.414786,0.226549,1.038162,0.774793,0.461439,0.45968
conf6_0-8x8-80.mtx,49152,49152,1916928,0.225684,0.426995,0.414319,0.222746,1.036318,0.778976,0.4606,0.464075
connectus.mtx,512,394792,1127525,18.768297,26.987296,26.852558,17.118124,2.062092,14.640797,10.484748,10.437441
consph.mtx,83334,83334,6010480,0.359335,1.302725,1.332797,0.605471,3.83746,1.074662,0.547771,0.547947
cont11_l.mtx,1468599,1961394,5382999,1.721313,4.063182,2.969736,1.660481,5.151364,1.404003,1.416256,1.420935
cont1_l.mtx,1918399,1921596,7031999,2.157197,5.164188,3.57112,2.016341,6.632738,1.590118,1.632065,1.631303
cont-201.mtx,80595,80595,438795,0.221986,0.281912,0.253865,0.222881,0.395466,0.238121,0.232452,0.240916
cont-300.mtx,180895,180895,988195,0.223713,0.558041,0.505736,0.228259,0.831375,0.249693,0.251321,0.244592
cop20k_A.mtx,121192,121192,2624331,0.281369,0.636741,0.643423,1.618001,2.907984,0.29587,0.460756,0.284212
coPapersCiteseer.mtx,434102,434102,32073440,2.363737,10.179899,10.247229,4.879239,27.113512,7.501351,3.619332,3.579923
coPapersDBLP.mtx,540486,540486,30491458,2.724396,8.462894,8.532008,4.782716,24.517699,10.842806,3.280969,3.322714
copter1.mtx,17222,17222,211064,0.045216,0.107649,0.098841,0.224141,0.22369,0.045101,0.043724,0.043611
copter2.mtx,55476,55476,759952,0.223457,0.251852,0.246204,0.225966,0.520558,0.223428,0.226885,0.222351
CoupCons3D.mtx,416800,416800,22322336,1.224832,4.376396,4.677182,2.078645,12.726929,5.27656,1.720864,1.717524
coupled.mtx,11341,11341,98523,0.392587,0.226072,0.152348,0.133409,0.116044,0.485667,0.466239,0.466543
cq5.mtx,5048,11748,51571,0.06619,0.226429,0.225835,0.091153,0.085451,0.227342,0.22525,0.227258
cq9.mtx,9278,21534,96653,0.220789,0.109241,0.227618,0.099497,0.121601,0.225098,0.228455,0.094272
cr42.mtx,905,1513,6614,0.017742,0.05608,0.049464,0.033171,0.040976,0.015849,0.015992,0.01595
crack_dual.mtx,20141,20141,60086,0.221049,0.228568,0.227715,,0.227418,0.227397,0.223526,0.221823
crack.mtx,10240,10240,60760,0.221409,0.22692,0.228118,0.0448,0.078376,,,0.221975
crankseg_1.mtx,52804,52804,10614210,0.596988,3.585044,3.660483,1.495725,9.974242,1.65993,0.832667,0.833011
crankseg_2.mtx,63838,63838,14148858,0.774461,4.954851,5.00418,1.788661,13.56726,2.313912,1.086528,1.085092
crashbasis.mtx,160000,160000,1750416,0.226025,0.618276,0.55191,0.274633,1.19904,0.236062,0.23853,0.234986
crew1.mtx,135,6469,46950,0.113169,0.223521,0.078424,0.333834,0.222869,0.105301,0.077058,0.0771
crplat2.mtx,18010,18010,960946,0.221031,0.232035,0.240979,0.225253,0.567778,0.223062,0.220786,0.08909
cryg10000.mtx,10000,10000,49699,0.221411,0.227343,0.226339,0.040696,0.228033,0.224955,0.222315,0.225831
cryg2500.mtx,2500,2500,12349,0.01856,0.062872,0.05644,0.031312,0.043368,0.03776,0.01712,0.017303
crystk01.mtx,4875,4875,315891,0.039241,0.085545,0.225841,0.223851,0.222842,0.073841,0.046529,0.220164
crystk02.mtx,13965,13965,968583,0.220578,0.187545,0.202573,0.224886,0.617021,0.182853,0.220656,0.100002
crystk03.mtx,24696,24696,1751178,0.220962,0.309706,0.337999,0.221114,1.098012,0.315573,0.220182,0.223426
crystm01.mtx,4875,4875,105339,0.220225,0.056337,0.0592,0.049686,0.084759,0.222436,0.220298,0.221106
crystm02.mtx,13965,13965,322905,0.222635,,0.109052,0.223489,0.224361,0.222863,,
crystm03.mtx,24696,24696,583770,0.220682,0.225029,0.224601,0.222466,0.328747,0.220228,0.220944,0.221467
cs4.mtx,22499,22499,87716,0.040854,0.102854,0.225538,0.223266,0.113294,0.220409,,0.035077
CSphd.mtx,1882,1882,1740,0.02139,0.088415,0.224748,0.036776,0.088868,0.222639,0.02256,0.0224
ct2010.mtx,67578,67578,336352,0.219922,0.23357,0.220538,0.220819,0.324522,0.244896,0.47139,0.230911
ct20stif.mtx,52329,52329,2698463,0.223311,0.601183,0.616815,0.356533,1.599667,0.716652,0.470551,0.25982
cti.mtx,16840,16840,96464,0.034265,0.226914,0.227277,,0.224931,0.225293,0.227821,0.229173
CurlCurl_0.mtx,11083,11083,113343,0.220521,0.227361,0.226706,0.049494,0.09931,0.226184,0.028801,0.225516
CurlCurl_1.mtx,226451,226451,2472071,0.29105,0.819055,0.776405,0.377873,1.619404,0.299063,0.30524,0.299146
CurlCurl_2.mtx,806529,806529,8921789,1.225945,2.905021,2.836454,1.567139,5.926031,1.269313,1.274673,1.279377
CurlCurl_3.mtx,1219574,1219574,13544618,1.499768,4.258545,3.929654,2.047401,8.74933,1.537546,1.540762,1.541203
CurlCurl_4.mtx,2380515,2380515,26515867,3.066177,8.38822,7.904757,4.150676,17.219294,3.250373,3.27655,3.274326
curtis54.mtx,54,54,291,0.015488,0.053904,0.223681,0.028899,0.034896,0.016186,0.016328,0.016152
cvxbqp1.mtx,50000,50000,349968,0.224558,0.227575,0.229815,0.229527,0.310859,0.457381,0.454181,0.460844
cvxqp3.mtx,17500,17500,122462,0.039449,0.224251,0.098761,0.223282,,,0.22394,0.037803
cyl6.mtx,13681,13681,714241,0.220454,0.225322,0.226008,0.397907,0.443059,0.366795,0.224758,0.22821
cz10228.mtx,10228,10228,102876,0.221202,0.22627,0.229475,0.059016,0.099982,0.223341,0.223833,0.03153
cz1268.mtx,1268,1268,12786,0.019327,0.059896,0.050681,0.042976,0.225316,0.019284,0.019468,0.019283
cz148.mtx,148,148,1527,0.01872,0.05452,0.046413,0.037784,0.03684,0.019703,0.019703,0.019612
cz20468.mtx,20468,20468,206076,,0.225601,0.103446,0.224614,0.226513,0.228241,0.22185,0.227059
cz2548.mtx,2548,2548,25674,0.021064,0.063144,0.053,0.046166,0.052872,0.021349,0.219918,0.230395
cz308.mtx,308,308,3182,0.017827,0.05656,0.047568,0.04012,0.039773,0.018837,0.01931,0.019438
cz40948.mtx,40948,40948,412148,0.222738,0.228668,0.229432,0.226462,0.311569,0.458795,0.463107,0.458443
cz5108.mtx,5108,5108,51412,0.221614,0.06848,0.057352,0.048944,0.067456,0.226188,0.221706,0.224002
cz628.mtx,628,628,6346,0.018451,0.058888,0.225666,0.039488,0.0398,0.018779,0.018931,0.019105
D_10.mtx,460,816,7614,0.019924,0.048168,0.048414,0.04172,0.039745,0.018501,0.01912,0.019248
D_11.mtx,169,461,2952,0.019928,0.047784,0.044456,0.042904,0.037769,0.018608,0.018768,0.018904
D_5.mtx,434,115,1832,0.015882,0.06308,0.051112,0.030888,0.225041,0.015184,0.015377,0.01547
D6-6.mtx,120576,23740,146880,0.224742,0.227075,0.228941,0.22707,0.369742,0.255945,0.238948,0.247247
D_6.mtx,970,435,6491,0.01728,0.225633,0.05164,0.033032,0.040304,0.01675,0.017254,0.016935
D_7.mtx,1270,971,12714,0.019006,0.054464,0.050016,0.03749,0.040608,0.018685,0.018979,0.018779
D_8.mtx,1132,1271,14966,0.01931,0.052576,0.04816,0.039304,0.04016,0.019744,0.02352,0.019769
D_9.mtx,815,1133,12395,0.019648,0.054161,0.226118,0.040872,0.039752,0.018291,0.019023,0.0188
dano3mip.mtx,3202,15851,81633,0.219809,0.089321,0.070528,0.062697,0.087729,0.228143,0.225644,0.092338
darcy003.mtx,389874,389874,2101242,0.52222,1.268609,0.893454,0.541186,1.796564,0.474868,0.478861,0.478497
data.mtx,2851,2851,30186,0.019225,0.057528,0.226631,0.038376,0.053235,0.018437,0.0185,0.226422
dawson5.mtx,51537,51537,1010777,0.226311,,0.278033,0.228444,0.580004,0.235144,0.459225,
dbic1.mtx,43200,226317,1081843,0.344609,0.389669,0.37581,0.332869,0.856787,0.292716,0.312723,0.314469
dbir1.mtx,18804,45775,1077025,0.457876,0.972919,0.979207,0.452851,1.181488,1.084634,0.320235,0.315338
dbir2.mtx,18906,45877,1158159,0.62258,1.146327,1.153363,0.506528,1.274462,1.551274,0.384766,0.378718
dblp-2010.mtx,326186,326186,1615400,0.452067,0.894987,0.792101,0.502193,1.526039,0.364967,0.393573,0.407447
dc1.mtx,116835,116835,766396,18.05046,59.236844,54.110041,4.1487,1.014576,23.706453,19.615591,19.692081
dc2.mtx,116835,116835,766396,18.047284,57.033081,53.621,4.149228,1.018736,23.677973,19.664545,19.591009
dc3.mtx,116835,116835,766396,17.982705,58.314948,53.413813,4.15078,1.01717,23.607059,19.686676,19.642068
d_dyn1.mtx,87,87,238,0.015368,0.06904,0.053672,0.028368,0.041457,0.01472,0.015074,0.015049
d_dyn.mtx,87,87,238,0.015242,0.06932,,0.028368,0.041356,0.014948,0.015209,0.015368
de063155.mtx,852,1848,4913,0.019416,0.067472,0.053736,0.036864,0.044376,0.019336,0.019456,0.019234
de063157.mtx,936,1908,5119,0.01931,0.06664,0.053776,0.037004,0.04328,0.019361,0.019251,0.0194
de080285.mtx,936,1908,5082,0.01936,0.067464,0.053696,0.037744,0.043634,0.019175,0.01935,
de2010.mtx,24115,24115,116056,0.221586,0.225821,0.226623,0.223702,0.225659,0.221987,0.224436,0.227164
debr.mtx,1048576,1048576,4194298,1.276952,2.626522,3.044413,1.241431,3.972187,1.123514,1.12375,1.120599
degme.mtx,185501,659415,8127528,100.010398,114.391393,112.706396,23.319394,6.428993,333.479742,58.913899,58.86937
delaunay_n10.mtx,1024,1024,6112,0.017608,0.057487,0.225991,0.031562,0.04028,0.016935,0.017002,0.017112
delaunay_n11.mtx,2048,2048,12254,0.018551,0.059616,0.053176,0.032872,0.041769,0.017649,0.018093,0.017903
delaunay_n12.mtx,4096,4096,24528,0.020554,0.065994,0.057431,0.224308,0.046671,0.019108,0.019521,0.228101
delaunay_n13.mtx,8192,8192,49094,0.220809,0.22618,0.06032,0.039552,0.061911,0.02256,0.225477,0.022141
delaunay_n14.mtx,16384,16384,98244,0.220011,0.227149,0.227529,0.223999,0.226948,0.225454,0.222404,0.22126
delaunay_n15.mtx,32768,32768,196548,0.219593,0.219048,0.219535,0.219607,0.219206,0.218279,0.219164,0.219568
delaunay_n16.mtx,65536,65536,393150,0.222119,0.238085,0.221539,0.221287,0.339781,0.456457,,0.23614
delaunay_n17.mtx,131072,131072,786352,0.222507,0.428964,0.391486,0.226746,0.645852,0.240506,0.237863,0.24581
delaunay_n18.mtx,262144,262144,1572792,0.335917,0.832105,0.764794,0.374894,1.260549,0.29027,0.308134,0.306297
delaunay_n19.mtx,524288,524288,3145646,0.64805,1.683833,1.57106,0.726633,2.46345,0.563303,0.58253,0.582985
delaunay_n20.mtx,1048576,1048576,6291372,1.278901,3.306868,3.076078,1.415586,4.891103,1.079045,1.134262,1.136359
delaunay_n21.mtx,2097152,2097152,12582816,2.535578,6.550282,6.097035,2.813806,9.742271,2.115594,2.233739,2.231705
delaunay_n22.mtx,4194304,4194304,25165738,5.051085,13.032551,12.149459,5.571999,19.43592,4.249729,4.450005,4.449141
delaunay_n23.mtx,8388608,8388608,50331568,10.082577,26.018564,24.234024,11.096363,38.844912,8.458768,8.858168,8.938314
delf.mtx,3170,6654,15397,0.021373,0.226646,0.05656,,0.04684,0.019941,0.020019,0.020278
Delor295K.mtx,295734,1823928,2401323,0.595512,1.18941,0.839041,0.635985,1.838995,0.320406,,0.576397
Delor338K.mtx,343236,887058,4211599,0.453659,1.18314,1.194435,0.59898,2.763219,0.418255,0.446108,0.442126
Delor64K.mtx,64719,1785345,652140,0.220374,0.282069,0.249006,0.219918,0.485044,0.218949,0.219115,0.233711
deltaX.mtx,68600,21961,247424,0.219688,0.244288,0.219868,0.219824,0.271096,0.24148,0.24885,
denormal.mtx,89400,89400,1156224,0.221618,0.358964,0.351456,0.223964,0.750208,0.236244,,
descriptor_xingo6u.mtx,20738,20738,73916,0.04032,0.106651,0.227392,0.223655,0.226592,0.225979,0.224218,0.223671
deter0.mtx,1923,5468,11173,0.020926,0.062512,0.058408,0.0396,0.0474,0.020276,0.22586,0.222004
deter1.mtx,5527,15737,32187,0.22119,0.22655,0.227965,0.044656,0.067904,0.233961,0.226813,0.22836
deter2.mtx,6095,17313,35731,0.219389,0.067347,0.064256,0.045776,0.06944,0.227908,0.224751,0.223204
deter3.mtx,7647,21777,44547,0.221619,0.226123,0.067877,0.048776,,0.223756,0.027373,0.222254
deter4.mtx,3235,9133,19231,0.022126,0.063672,0.060133,0.223241,0.04896,0.223126,0.226956,0.221879
deter5.mtx,5103,14529,29715,0.221349,0.226737,0.062779,0.043792,0.067704,0.226101,0.225829,0.234494
deter6.mtx,4255,12113,24771,0.220435,0.069984,0.062016,0.224011,0.063769,,0.223204,0.024304
deter7.mtx,6375,18153,37131,0.220937,0.227074,0.226896,0.045912,0.069726,0.02543,0.226033,0.026099
deter8.mtx,3831,10905,22299,0.0228,0.06944,0.061472,0.042032,0.22579,0.227573,0.226416,0.221394
df2177.mtx,630,10358,22336,0.022012,0.045624,0.046712,0.058905,0.224321,0.037096,0.02022,0.020297
diag.mtx,2559,2559,8184,0.018619,0.070303,0.059984,0.031131,0.04568,0.016531,0.017022,0.016937
dictionary28.mtx,52652,52652,178076,0.222613,0.228202,0.229735,0.225271,0.246834,0.454888,0.231073,0.237544
dielFilterV2clx.mtx,607232,607232,25309272,2.230486,4.989704,5.397514,3.077369,15.634998,7.25667,2.477459,2.515302
dielFilterV2real.mtx,1157456,1157456,48538952,4.245319,9.454529,10.321515,5.797657,30.013196,13.74696,4.662704,4.674306
dielFilterV3clx.mtx,420408,420408,32886208,2.650979,7.732396,7.843559,3.861206,23.452692,7.265811,3.539328,3.538152
divorce.mtx,50,9,225,0.015344,0.050905,0.046143,0.222283,0.032481,0.015608,0.016008,0.015985
dixmaanl.mtx,60000,60000,299998,0.220103,0.275991,0.221623,0.220222,0.298464,0.22919,0.227923,0.234318
DK01R.mtx,903,903,11766,0.019066,0.049065,0.046217,0.036735,0.038544,0.017398,0.018097,0.018274
dolphins.mtx,62,62,318,0.016024,0.053402,0.22375,0.030905,0.034527,0.016329,0.01656,0.016608
d_pretok.mtx,182730,182730,1641672,0.236309,0.635143,0.582607,0.301459,1.12837,0.260283,0.231053,0.229344
d_ss.mtx,53,53,149,0.015608,0.061234,0.051193,0.027613,0.033201,0.014672,0.015088,0.015072
dtoc.mtx,24993,24993,69972,,0.225127,0.225539,0.223766,0.113563,0.221393,0.034861,0.22459
Dubcova1.mtx,16129,16129,253009,0.041178,0.105953,0.104206,0.2249,0.227278,0.040061,0.224692,
Dubcova2.mtx,65025,65025,1030225,0.22022,0.336642,0.305313,0.220618,0.680899,0.221639,0.226907,0.221934
Dubcova3.mtx,146689,146689,3636649,0.35197,0.794725,0.864872,0.503581,2.119565,0.358159,0.346028,0.353986
dw1024.mtx,2048,2048,10114,0.018383,0.062482,0.055994,0.031105,0.226635,0.016068,0.016843,0.0166
dw2048.mtx,2048,2048,10114,0.018443,0.06273,0.055801,0.030945,0.041833,0.01611,0.016505,0.016573
dw256A.mtx,512,512,2480,0.016405,0.061066,0.053647,0.029137,0.039117,0.015104,0.015301,0.015378
dw256B.mtx,512,512,2500,0.016371,0.060786,0.053509,0.029336,0.039423,0.015133,0.015327,0.015327
dw4096.mtx,8192,8192,41746,0.025113,0.072666,0.063538,0.226258,0.227062,0.220792,0.220829,0.221033
dw8192.mtx,8192,8192,41746,0.221223,0.226887,0.227003,0.037977,0.062602,0.223385,0.021507,0.021355
dwa512.mtx,512,512,2480,0.016287,0.061225,0.053441,0.029137,0.039319,0.01918,0.015285,0.015344
dwb512.mtx,512,512,2500,0.016245,0.060986,0.053458,0.029306,0.039505,0.014956,0.015343,0.015259
dwg961a.mtx,961,961,3405,0.017003,0.064721,0.223606,0.043209,0.223094,0.015267,0.015942,0.015857
dwg961b.mtx,961,961,10591,0.018746,0.051457,0.048391,0.033305,0.039721,0.01808,0.018308,0.018586
dwt_1005.mtx,1005,1005,8621,0.019167,0.053746,0.225062,0.037865,0.041049,0.019168,0.019321,0.019431
dwt_1007.mtx,1007,1007,8575,0.017636,0.055793,0.225592,0.032617,0.039226,0.016942,0.017376,0.017129
dwt_1242.mtx,1242,1242,10426,0.017601,0.055441,0.051442,0.034001,0.040969,0.017475,0.017348,0.017373
dwt_162.mtx,162,162,1182,0.015697,0.051513,0.048257,0.222234,0.036961,0.016102,0.016674,0.016447
dwt_193.mtx,193,193,3493,0.017954,0.044359,0.043401,0.041548,0.036081,0.016792,0.017263,0.017104
dwt_198.mtx,198,198,1392,0.01568,0.052129,0.049681,0.031777,0.037905,0.016438,0.016506,0.016691
dwt_209.mtx,209,209,1743,0.01723,0.053306,0.048001,0.032097,0.036665,0.017289,0.017651,0.017381
dwt_221.mtx,221,221,1629,0.015933,0.052698,,0.031761,0.038497,0.016388,0.01664,0.016522
dwt_234.mtx,234,234,834,0.015832,0.07101,0.052201,0.030115,0.041143,0.016125,0.016371,0.01648
dwt_245.mtx,245,245,1461,0.015903,0.062354,0.050477,0.031369,0.039546,0.016531,0.016699,0.016564
dwt_2680.mtx,2680,2680,25026,0.020286,0.055466,0.051129,0.037993,0.051234,0.01965,0.020134,0.22537
dwt_307.mtx,307,307,2523,0.01579,0.051929,0.048673,0.032136,0.223754,0.01632,0.221778,0.016832
dwt_310.mtx,310,310,2448,0.015807,0.050481,0.046889,0.031561,0.037505,0.016101,0.016765,0.016818
dwt_346.mtx,346,346,3226,0.017516,0.056697,0.050891,0.035169,0.037625,0.017575,0.017832,0.017803
dwt_361.mtx,361,361,2953,0.016091,0.052956,0.047378,0.222657,0.037927,0.01632,0.016834,0.221259
dwt_419.mtx,419,419,3563,0.016371,0.053034,0.047767,0.033209,0.039294,0.016561,0.01691,0.016699
dwt_492.mtx,492,492,3156,0.016396,0.058546,0.225081,0.032579,0.039226,0.016463,0.016758,0.016724
dwt_503.mtx,503,503,6027,0.018131,0.051833,,0.036705,0.038609,0.018282,0.018156,0.018328
dwt_512.mtx,512,512,3502,0.016379,0.06949,0.053674,0.032777,0.042287,0.016573,0.016693,0.016682
dwt_592.mtx,592,592,5104,0.016935,0.052969,0.222381,0.032521,0.039057,0.016605,0.017019,0.01712
dwt_59.mtx,59,59,267,0.015728,0.055424,0.223114,0.027288,0.036076,0.015336,0.015448,0.015336
dwt_607.mtx,607,607,5131,0.016615,0.054088,0.225323,0.032972,0.039592,0.016615,0.016741,0.016934
dwt_66.mtx,66,66,320,0.01552,0.059016,0.049415,0.029048,0.036884,0.014914,0.015099,0.015234
dwt_72.mtx,72,72,222,0.015402,0.067336,0.22472,0.029693,0.039473,0.01494,0.015076,0.015221
dwt_758.mtx,758,758,5994,0.017027,0.05456,0.225251,0.031729,0.040118,0.221372,0.016767,0.016783
dwt_869.mtx,869,869,7285,0.017154,0.052792,0.050072,0.223262,0.040072,0.016683,0.016969,0.016868
dwt_878.mtx,878,878,7448,0.017154,0.052064,0.049768,0.220992,0.039312,0.016522,0.017111,0.016952
dwt_87.mtx,87,87,541,0.015992,0.055336,0.048048,0.031595,0.036976,0.016248,0.016396,0.016548
dwt_918.mtx,918,918,7384,0.017255,0.055264,0.050005,0.033184,0.039752,0.016514,0.016875,0.016851
dwt_992.mtx,992,992,16744,0.018636,0.044245,0.046104,0.037413,0.039422,0.017322,0.017558,0.017565
dynamicSoaringProblem_1.mtx,647,647,5367,0.041856,0.069046,0.057744,0.038827,0.049784,0.049887,0.048017,0.2262
dynamicSoaringProblem_2.mtx,1591,1591,15588,0.218186,0.07087,0.059891,0.04512,0.05596,0.102989,0.098016,0.098426
dynamicSoaringProblem_3.mtx,2871,2871,32022,0.139817,0.078571,0.072912,0.053856,0.058196,,0.16572,0.225546
dynamicSoaringProblem_4.mtx,3191,3191,36516,0.219452,,0.227016,0.0558,0.069056,0.219253,0.192685,0.192454
dynamicSoaringProblem_5.mtx,3271,3271,36789,0.219852,0.22632,0.078336,0.056896,0.068808,0.222689,0.196366,0.221658
dynamicSoaringProblem_6.mtx,3431,3431,36741,0.22043,0.2263,0.08029,0.058736,0.069408,0.219206,0.207244,0.207116
dynamicSoaringProblem_7.mtx,3511,3511,37680,0.219943,0.077568,0.226379,0.059725,0.069464,0.221414,0.199084,0.221731
dynamicSoaringProblem_8.mtx,3543,3543,38136,0.220307,0.080688,0.082488,0.059264,0.225908,0.21074,0.200148,0.216306
e18.mtx,24617,38602,156466,0.22088,0.226116,0.225048,0.2224,0.224169,0.229424,0.222194,0.223444
e40r0100.mtx,17281,17281,553562,0.221611,0.227003,0.226848,0.22463,0.352854,0.225714,0.224671,0.227426
EAT_RS.mtx,23219,23219,325592,0.219575,0.224064,0.22607,0.222713,0.320043,0.22103,0.222414,0.221575
EAT_SR.mtx,23219,23219,325589,0.221296,0.22744,0.11768,0.22302,0.274005,0.222005,0.223872,0.221719
ecl32.mtx,51993,51993,380415,0.225032,0.224056,0.226805,0.224952,0.309099,0.243865,0.467656,0.231396
ecology1.mtx,1000000,1000000,4996000,1.101786,2.961637,2.297555,1.004417,4.035166,0.830023,0.835013,0.830669
ecology2.mtx,999999,999999,4995991,1.100932,2.948189,2.296814,1.003935,4.031655,0.813903,0.819807,0.833056
email-Enron.mtx,36692,36692,367662,0.240002,0.229122,0.23129,0.227328,0.37351,0.454016,0.468168,0.464702
email-EuAll.mtx,265214,265214,420045,0.55065,0.554709,0.538644,0.468523,0.824584,0.621937,0.503543,0.50216
email.mtx,1133,1133,10902,0.024096,0.067304,0.059433,0.223329,0.043328,0.223185,0.025396,0.025565
Emilia_923.mtx,923136,923136,41005206,2.491738,8.256683,8.341804,3.812571,22.742996,10.984066,3.637146,3.669531
engine.mtx,143571,143571,4706073,0.377949,1.000091,1.047237,0.594155,2.700083,1.43889,0.498169,0.494872
enron.mtx,69244,69244,276143,0.246386,0.233393,0.217826,0.219218,0.421243,0.309963,,0.298097
EPA.mtx,4772,4772,8965,0.041952,0.082841,0.055478,0.048471,0.08048,0.050817,0.04609,0.046041
epb0.mtx,1794,1794,7764,0.018088,0.068833,0.223487,0.030952,0.043832,0.017009,0.017533,0.017529
epb1.mtx,14734,14734,95053,0.220035,0.224235,0.226018,,0.097052,0.221684,0.225947,0.224917
epb2.mtx,25228,25228,175027,0.221548,0.223172,0.224581,0.223306,0.224583,0.225901,0.227318,0.222014
epb3.mtx,84617,84617,463625,0.222211,0.261027,0.249539,0.222748,0.392191,0.240537,0.24029,0.235974
Erdos02.mtx,6927,6927,16944,0.221301,0.226747,0.227522,0.051689,0.227182,0.225427,0.229181,0.226067
Erdos971.mtx,472,472,2628,0.019646,0.065033,0.052416,0.043624,0.043432,0.021137,0.020824,0.020728
Erdos972.mtx,5488,5488,14170,0.222041,0.226891,0.063819,0.050055,0.057408,0.230713,0.223249,0.027225
Erdos981.mtx,485,485,2762,0.019584,0.061449,0.224844,0.04032,0.042112,0.021196,0.020842,0.020856
Erdos982.mtx,5822,5822,14750,0.221084,0.226032,0.227255,0.051472,0.05808,0.222873,0.027156,0.026847
Erdos991.mtx,492,492,2834,0.019663,0.062264,0.052408,0.045163,0.043296,0.021451,0.021081,0.020935
Erdos992.mtx,6100,6100,15030,0.222138,0.077983,0.063619,0.049921,0.058207,0.227766,0.227178,0.223029
eris1176.mtx,1176,1176,18552,0.220297,0.065413,0.05636,0.068056,0.224836,0.222388,0.223875,0.026312
ESOC.mtx,327062,37830,6019939,0.566369,1.343673,1.390066,0.666556,2.968389,0.590755,0.552626,0.552122
EternityII_A.mtx,7362,150638,782087,0.236752,0.346889,0.343642,0.50401,0.761245,0.228236,0.216879,0.218243
EternityII_E.mtx,11077,262144,1503732,9.004937,11.194888,11.215896,2.76537,1.656895,7.175906,5.204159,5.258409
EternityII_Etilde.mtx,10054,204304,1170516,0.332186,0.552931,0.554699,0.677991,1.179077,0.309982,0.279493,0.276588
eu-2005.mtx,862664,862664,19235140,2.336823,4.638591,4.708271,2.742602,12.394209,2.208704,2.111726,2.11609
eurqsa.mtx,7245,7245,46142,0.220835,0.227262,0.06276,0.046368,0.063416,0.02501,0.22943,
EVA.mtx,8497,8497,6726,0.099859,0.226548,0.062972,0.223708,0.227013,0.222564,0.106071,
ex10hs.mtx,2548,2548,57308,0.220616,0.052833,0.050928,0.224065,0.225223,0.024,0.024346,0.024616
ex10.mtx,2410,2410,54840,0.02529,0.051984,0.22591,0.054072,0.062401,,,0.023401
