mtx,rows,cols,nnz,rocsparse_vector(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
cavity26.mtx,4562,4562,138187,0.072821755,0.019445977,0.116535074,0.042384139,0.031172154,0.035781257,0.033648343,0.033397932
c-big.mtx,345241,345241,2341011,2.455319633,2.283253812,6.62760991,0.278717882,1.504310494,0.227146312,0.227354834,0.226298804
cbuckle.mtx,13681,13681,676515,0.111608191,0.049164337,0.262109612,0.078835098,0.032823815,0.087800726,0.057973855,0.05226352
cca.mtx,49152,49152,139264,0.023348364,0.020482473,0.023165823,0.048885634,0.022478372,0.037657218,0.04181731,0.046614293
ccc.mtx,49152,49152,147456,0.022874013,0.0194052,0.02710295,0.045865322,0.022380458,0.037744567,0.042236244,0.046707086
cdde1.mtx,961,961,4681,0.025553402,0.015038391,0.020519947,0.037165985,0.015167938,0.025766216,0.027994905,0.030282642
cdde2.mtx,961,961,4681,0.025558983,0.014958258,0.020556307,0.037316497,0.015190087,0.025796034,0.028132869,0.03033848
cdde3.mtx,961,961,4681,0.025677666,0.01517551,0.020636691,0.037452195,0.015486001,0.025810756,0.028143948,0.030497498
cdde4.mtx,961,961,4681,0.025581611,0.014949254,0.020981529,0.037224652,0.015330025,0.025881826,0.0280787,0.030400842
cdde5.mtx,961,961,4681,0.025553681,0.015006091,0.020570128,0.037429435,0.015151025,0.025807341,0.028430435,0.030292931
cdde6.mtx,961,961,4681,0.025524838,0.015040348,0.020517518,0.037365348,0.015299436,0.025790847,0.028014004,0.030375788
cegb2802.mtx,2802,2802,277362,0.167949419,0.02140143,0.389123531,0.056632361,0.032767094,0.045655278,0.038600186,0.037397813
cegb2919.mtx,2919,2919,321543,0.186281061,0.024012737,0.479780658,0.056243521,0.039673223,0.05292621,0.040155164,0.03829878
cegb3024.mtx,3024,3024,79848,0.065042849,0.018054499,0.098434076,0.041483984,0.026173,0.033973694,0.032415092,0.031980442
cegb3306.mtx,3306,3306,74916,0.060044555,0.017821907,0.090927628,0.041325852,0.02614094,0.034116743,0.032125152,0.031639036
celegans_metabolic.mtx,453,453,4065,0.05192234,0.029944972,0.107674988,0.036148114,0.032964761,0.040637606,0.029425817,0.028670978
celegansneural.mtx,297,297,2345,0.031110492,0.019483298,0.033554406,0.032246531,0.017766296,0.026128134,0.025368355,0.026473394
cell1.mtx,7055,7055,34855,0.024348585,0.014996987,0.020650483,0.042394012,0.016688688,0.030250168,0.032507276,0.034850888
cell2.mtx,7055,7055,34855,0.024298647,0.014997674,0.020861645,0.042597188,0.016942792,0.030257823,0.032458114,0.034912571
cep1.mtx,1521,4769,8233,0.024899328,0.014830199,0.022490848,0.041563175,0.015902249,0.028753084,0.030640917,0.032170272
cfd1.mtx,70656,70656,1828364,0.07716397,0.070648646,0.433178517,0.163529999,0.060052,0.077449324,0.075298779,0.077855463
cfd2.mtx,123440,123440,3087898,0.094471984,0.108455933,0.635845273,0.251602276,0.088242372,0.103821021,0.103087608,0.226872261
ch3-3-b1.mtx,18,9,36,0.01617614,0.013846154,0.015107008,0.028125,0.014220818,0.020600858,0.020869565,0.020887728
ch3-3-b2.mtx,6,18,18,0.016400911,0.013835511,0.015417559,0.024064171,0.014024153,0.02,0.020100503,0.020179372
ch4-4-b1.mtx,72,16,144,0.016121809,0.013775949,0.014772261,0.02866242,0.014232765,0.021284458,0.021762128,0.02275241
ch4-4-b2.mtx,96,72,288,0.016461376,0.014093467,0.01538667,0.025213395,0.01433335,0.021960425,0.02233164,0.023389913
ch4-4-b3.mtx,24,96,96,0.016085791,0.013727032,0.015937578,0.028618274,0.014745411,0.020645161,0.021274238,0.020867297
ch5-5-b1.mtx,200,25,400,0.016741305,0.014220705,0.015631717,0.029423664,0.014289287,0.022441022,0.024147299,0.026391317
ch5-5-b2.mtx,600,200,1800,0.018486092,0.014229193,0.016322311,0.027827808,0.014532595,0.024416546,0.02820985,0.031815049
ch5-5-b3.mtx,600,600,2400,0.020526329,0.014294436,0.018282441,0.032991731,0.014837346,0.02447032,0.026936178,0.029821815
ch5-5-b4.mtx,120,600,600,0.016875026,0.014405935,0.016456165,0.02848259,0.01464236,0.022917383,0.023972671,0.025682733
ch6-6-b1.mtx,450,36,900,0.018211803,0.014008436,0.015194361,0.030425449,0.014469337,0.023953052,0.029158769,0.03397252
ch6-6-b2.mtx,2400,450,7200,0.019060957,0.014246043,0.017233456,0.036343446,0.015876726,0.028634493,0.03202733,0.036173633
ch6-6-b3.mtx,5400,2400,21600,0.022532625,0.014350415,0.020578151,0.042249513,0.016429722,0.029429497,0.032012378,0.034652453
ch6-6-b4.mtx,4320,5400,21600,0.02406771,0.014739037,0.0217908,0.039552761,0.01694317,0.029718847,0.032032578,0.034194745
ch6-6-b5.mtx,720,4320,4320,0.022689016,0.01518328,0.022372407,0.039018574,0.01578581,0.025961694,0.027699499,0.029779138
ch7-6-b1.mtx,630,42,1260,0.018024849,0.014007004,0.015848758,0.031420271,0.015027909,0.025103102,0.030494077,0.036219907
ch7-6-b2.mtx,4200,630,12600,0.01928534,0.014481327,0.017366076,0.037897529,0.016775698,0.029363716,0.032599078,0.037318517
ch7-6-b3.mtx,12600,4200,50400,0.022629559,0.015336338,0.021071855,0.04350057,0.01719376,0.032139752,0.034226121,0.036936336
ch7-6-b4.mtx,15120,12600,75600,0.025081199,0.016860717,0.022242536,0.042015359,0.017444082,0.032849142,0.035357214,0.037834496
ch7-6-b5.mtx,5040,15120,30240,0.02527306,0.015152104,0.025662078,0.042358369,0.016832103,0.030296093,0.032442801,0.033840966
ch7-7-b1.mtx,882,49,1764,0.017997704,0.013857575,0.015782128,0.031927602,0.014552774,0.024314601,0.030448704,0.036177936
ch7-7-b2.mtx,7350,882,22050,0.019467251,0.014378389,0.01722521,0.037566252,0.0162452,0.029322432,0.033212683,0.037109498
ch7-7-b5.mtx,35280,52920,211680,0.028108142,0.023364505,0.032251407,0.050655115,0.021301353,0.038940892,0.041659844,0.043911369
ch7-8-b1.mtx,1176,56,2352,0.018567566,0.013754788,0.016089807,0.036665783,0.015118159,0.027668635,0.032560844,0.038202284
ch7-8-b2.mtx,11760,1176,35280,0.019622861,0.014990175,0.01756157,0.039111781,0.016895714,0.031068741,0.034568426,0.038448063
ch7-8-b3.mtx,58800,11760,235200,0.025534956,0.021596239,0.028586809,0.068002252,0.023883206,0.039596543,0.048303891,0.046928573
ch7-8-b4.mtx,141120,58800,705600,0.222213404,0.226664204,0.081762136,0.105147958,0.037957544,0.058778627,0.22896327,0.074577726
ch7-8-b5.mtx,141120,141120,846720,0.053030868,0.04574317,0.114862227,0.227278157,0.040018655,0.061859518,0.06807102,0.076984277
ch7-9-b1.mtx,1512,63,3024,0.01814195,0.013956644,0.016069294,0.039482188,0.014722278,0.027301043,0.032889585,0.038535056
ch7-9-b2.mtx,17640,1512,52920,0.020067167,0.015849951,0.017888528,0.039795892,0.017510823,0.032693376,0.036129427,0.040082118
ch7-9-b3.mtx,105840,17640,423360,0.035585001,0.032841,0.039993051,0.090252608,0.030818422,0.050640231,0.055376596,0.062544357
ch7-9-b4.mtx,317520,105840,1587600,0.219013099,0.220933567,0.22105197,0.226120991,0.222447466,0.225898359,0.226358972,0.226687903
ch7-9-b5.mtx,423360,317520,2540160,0.220306639,0.221465152,0.314497444,0.281677271,0.220700345,0.2227191,0.224997768,0.225048639
ch8-8-b1.mtx,1568,64,3136,0.018030087,0.013812362,0.016041249,0.039876657,0.015044086,0.027059209,0.032761539,0.038455879
ch8-8-b2.mtx,18816,1568,56448,0.020101999,0.015872295,0.017916525,0.039793686,0.017569122,0.032478655,0.036776529,0.040092646
ch8-8-b3.mtx,117600,18816,470400,0.030527016,0.029014,0.044079586,0.09214927,0.032564541,0.051005491,0.057619442,0.065132679
ch8-8-b4.mtx,376320,117600,1881600,0.220750953,0.22081226,0.222134834,0.225956542,0.22126982,0.22556203,0.225813836,0.22648688
ch8-8-b5.mtx,564480,376320,3386880,0.227444429,0.226082192,0.423282037,0.363446327,0.225573517,0.228912203,0.227174493,0.228431334
Chebyshev1.mtx,261,261,2319,0.044045584,0.034655648,0.117272245,0.029581912,0.035495894,0.041436982,0.029380836,0.028716844
Chebyshev2.mtx,2053,2053,18447,0.212278481,0.186997268,0.847319829,0.038797033,0.603711219,0.099641879,0.04801418,0.039005443
Chebyshev3.mtx,4101,4101,36879,0.394183287,0.361429488,1.676813604,0.039404072,1.191971428,0.100859021,0.049354645,0.0401813
Chebyshev4.mtx,68121,68121,5377761,1.1566851,1.886939974,43.3187347,0.635515604,3.510795458,0.613135827,0.248765508,0.196401769
Chem97Zt.mtx,2541,31022,62044,0.106343338,0.058777165,0.594721278,0.041997273,0.702117306,0.084110864,0.044282018,0.037263955
Chem97ZtZ.mtx,2541,2541,7361,0.047057846,0.041740738,0.064662064,0.04188288,0.028757445,0.03501828,0.033446928,0.039042838
chem_master1.mtx,40401,40401,201201,0.027927896,0.022257643,0.028952879,0.048254911,0.02148244,0.037993016,0.041034459,0.044140131
chesapeake.mtx,39,39,340,0.018295308,0.015923194,0.025383553,0.028519901,0.016504053,0.023395032,0.022164276,0.022185247
Chevron1.mtx,37365,37365,330633,0.04045019,0.027096988,0.049660414,0.061034459,0.024403235,0.042402809,0.046227323,0.05045587
Chevron2.mtx,90249,90249,803173,0.052023,0.046594124,0.135017307,0.096471866,0.036684815,0.055670953,0.062615322,0.066516172
Chevron3.mtx,381381,381381,3413113,0.220772647,0.219593358,0.565310403,0.284500172,0.220485927,0.225462732,0.226370891,0.225598635
Chevron4.mtx,711450,711450,6376412,0.226461081,0.224911101,1.04617096,0.477136956,0.220518063,0.2203948,0.244601606,0.264315549
chipcool0.mtx,20082,20082,281150,0.042043187,0.026276263,0.06736126,0.062678439,0.025178812,0.043072468,0.043604,0.045849705
chipcool1.mtx,20082,20082,281150,0.042225893,0.026438117,0.067072849,0.062982661,0.025244357,0.042961789,0.043715118,0.045840928
ch.mtx,3700,8291,24102,0.04046961,0.026629396,0.062724952,0.042145942,0.033503641,0.033057874,0.032606821,0.035478161
circuit_1.mtx,2624,2624,35823,0.252910486,0.231626454,0.946059078,0.0409124,0.445000683,0.099635368,0.04804371,0.038856319
circuit204.mtx,1020,1020,5883,0.030609696,0.016454057,0.0300541,0.037924621,0.016601761,0.02610154,0.027617125,0.030039522
circuit_2.mtx,4510,4510,21199,0.177355191,0.158744066,0.467514996,0.042584007,0.161824427,0.078171007,0.042321652,0.040488792
circuit_3.mtx,12127,12127,48137,0.500694296,0.464734817,0.788162096,0.043463069,0.181655569,0.10117587,0.050090166,0.040192324
circuit_4.mtx,80209,80209,307604,1.603060158,1.514291059,2.850349339,0.071467953,0.789661626,0.117498581,0.069202639,0.063731294
circuit5M_dc.mtx,3523317,3523317,19194193,0.723408349,0.718750422,2.398868566,1.698899661,0.645720936,0.726539055,0.797505189,0.927546085
cis-n4c6-b13.mtx,6300,25605,88200,0.035797932,0.016919453,0.048836358,0.043094908,0.018628916,0.032668651,0.032819362,0.033815991
cis-n4c6-b14.mtx,920,6300,13800,0.036098722,0.015284102,0.05257924,0.034506168,0.01689639,0.026626483,0.026884417,0.027558222
cis-n4c6-b15.mtx,60,920,960,0.018584662,0.01440036,0.023730657,0.030675827,0.017197521,0.024224684,0.023985009,0.02404388
cis-n4c6-b1.mtx,210,21,420,0.016767471,0.014283528,0.015017699,0.029108046,0.014328847,0.02264334,0.024290796,0.026692088
cis-n4c6-b2.mtx,1330,210,3990,0.018897369,0.014138132,0.017225041,0.035996698,0.014858592,0.027435031,0.031289087,0.035007984
cis-n4c6-b3.mtx,5970,1330,23880,0.022415505,0.014219622,0.020264628,0.04141864,0.016409856,0.029288108,0.031775919,0.034478825
cis-n4c6-b4.mtx,20058,5970,100290,0.025025321,0.017502519,0.022699801,0.043086745,0.018246799,0.033203684,0.035799152,0.038221665
citationCiteseer.mtx,268495,268495,2313294,0.256761156,0.26466523,0.882813148,0.273255287,0.242314345,0.242128627,0.225762834,0.224798258
cit-HepPh.mtx,34546,34546,421578,0.085133116,0.067124868,0.269437794,0.071289666,0.060175041,0.078399408,0.064298514,0.076451889
cit-HepTh.mtx,27770,27770,352807,0.09590609,0.07399246,0.282782661,0.06694087,0.076648419,0.088603067,0.062733819,0.0785663
Cities.mtx,55,46,1342,0.020695026,0.016548084,0.034994394,0.02978119,0.021812803,0.025265932,0.023832991,0.023635707
cit-Patents.mtx,3774768,3774768,16518948,2.140381008,2.017283185,3.674560876,2.21806498,1.856111208,1.76575784,1.746422724,1.760381477
ck104.mtx,104,104,992,0.019170379,0.014724218,0.018197995,0.029864226,0.015522192,0.023699456,0.024441926,0.02572414
ck400.mtx,400,400,2860,0.025425725,0.015745951,0.021687944,0.032687209,0.015784579,0.024990716,0.026597723,0.027942786
ck656.mtx,656,656,3884,0.024009916,0.015462676,0.022977762,0.036864785,0.015876552,0.025701174,0.027604735,0.030504614
ckt11752_dc_1.mtx,49702,49702,333029,0.393143142,0.354207981,1.089437304,0.066447827,0.236797132,0.111155577,0.059495796,0.05062564
ckt11752_tr_0.mtx,49702,49702,333029,0.387263737,0.354087843,1.088367411,0.066492072,0.238543906,0.111355853,0.059446089,0.050496391
cnr-2000.mtx,325557,325557,3216152,0.33205441,0.342372764,1.268657726,0.287399576,0.431000093,0.225832921,0.225467582,0.2263954
co2010.mtx,201062,201062,974574,0.221362305,0.222779274,0.221071718,0.225197645,0.219903464,0.224729791,0.224795831,0.226676614
co5.mtx,5774,12325,57993,0.074119327,0.053261562,0.279143312,0.042784248,0.40599972,0.059152507,0.038346308,0.038665673
co9.mtx,10789,22924,109651,0.080224906,0.057467647,0.322909427,0.044562618,0.769904825,0.063941756,0.042864042,0.041317553
coater1.mtx,1348,1348,19457,0.049264339,0.018506453,0.076066602,0.040464183,0.023392157,0.031169102,0.029854777,0.030272738
coater2.mtx,9540,9540,207308,0.069255271,0.024607093,0.10448023,0.045132163,0.027667321,0.039556669,0.03727708,0.037583692
coAuthorsCiteseer.mtx,227320,227320,1628268,0.273260331,0.245867987,0.783304317,0.226227969,0.224687072,0.227581003,0.22586268,0.230288407
coAuthorsDBLP.mtx,299067,299067,1955352,0.221210093,0.222088879,0.433556606,0.235094096,0.232366995,0.225888453,0.226111749,0.226542017
commanche_dual.mtx,7920,7920,31680,0.022744985,0.014804167,0.021235813,0.043021938,0.01662736,0.030652142,0.032929938,0.03570873
complex.mtx,1023,1408,46463,0.166935833,0.022541816,0.301148516,0.038364012,0.036890446,0.051172142,0.031470213,0.029490852
comsol.mtx,1500,1500,97645,0.151479776,0.019860871,0.28247182,0.040727035,0.033055862,0.041189438,0.032950511,0.031451859
CO.mtx,221119,221119,7666057,0.28005476,0.27209102,1.622457429,0.548697115,0.221709275,0.219524925,0.221322855,0.218606908
cond-mat-2003.mtx,31163,31163,240058,0.063919085,0.053411859,0.168780898,0.065908128,0.039733558,0.052659426,0.045765616,0.048825844
cond-mat-2005.mtx,40421,40421,351386,0.067007131,0.046037587,0.221951597,0.068410656,0.046792941,0.060319029,0.052371457,0.055908244
cond-mat.mtx,16726,16726,95188,0.049964149,0.029574308,0.0787601,0.044801026,0.025234847,0.039144374,0.037278973,0.040153353
conf5_0-4x4-10.mtx,3072,3072,119808,0.091668691,0.017765989,0.122669386,0.037651022,0.020508442,0.033057906,0.032490036,0.031959803
conf5_0-4x4-14.mtx,3072,3072,119808,0.091697141,0.017784569,0.122812862,0.037708769,0.020583988,0.033139324,0.032507094,0.032061678
conf5_0-4x4-18.mtx,3072,3072,119808,0.091981909,0.017744605,0.122975227,0.037768486,0.020653797,0.03310001,0.032565411,0.031987368
conf5_0-4x4-22.mtx,3072,3072,119808,0.091993139,0.017765953,0.122802666,0.037638023,0.020544459,0.033102163,0.032525371,0.032017809
conf5_0-4x4-26.mtx,3072,3072,119808,0.091655402,0.01778279,0.122871494,0.037634305,0.020712846,0.033363645,0.03264074,0.032091917
conf5_4-8x8-05.mtx,49152,49152,1916928,0.1120685,0.076331103,0.394293939,0.139613552,0.055260059,0.078651176,0.077272338,0.076653362
conf5_4-8x8-10.mtx,49152,49152,1916928,0.119701144,0.07636625,0.394996848,0.139418781,0.055398868,0.078765855,0.0772415,0.07660175
conf5_4-8x8-15.mtx,49152,49152,1916928,0.112225735,0.076806584,0.394901358,0.139608814,0.055175353,0.079246045,0.077201699,0.076330452
conf5_4-8x8-20.mtx,49152,49152,1916928,0.113002232,0.076455837,0.39424877,0.140284931,0.055231839,0.078731568,0.076982882,0.076505582
conf6_0-4x4-20.mtx,3072,3072,119808,0.091757572,0.017786489,0.123024917,0.038032463,0.020551941,0.033057486,0.032749906,0.032241662
conf6_0-4x4-30.mtx,3072,3072,119808,0.093581101,0.017790506,0.122893802,0.037786872,0.02068431,0.033122754,0.032635108,0.032079715
conf6_0-8x8-20.mtx,49152,49152,1916928,0.112309515,0.076512073,0.394395911,0.139452312,0.055505791,0.078538886,0.07719228,0.076394394
conf6_0-8x8-30.mtx,49152,49152,1916928,0.112404851,0.076474691,0.394357493,0.139593691,0.05526003,0.078152825,0.077126426,0.076382202
conf6_0-8x8-80.mtx,49152,49152,1916928,0.112341295,0.07643703,0.394171836,0.139497222,0.055267117,0.078825281,0.077587768,0.076553313
connectus.mtx,512,394792,1127525,4.40559058,3.136304528,51.19063834,0.290940144,4.647718958,0.245409876,0.116973403,0.09306548
consph.mtx,83334,83334,6010480,0.230154789,0.162976698,1.252487975,0.387508397,0.135197602,0.172564744,0.157600175,0.157264871
cont11_l.mtx,1468599,1961394,5382999,0.230602248,0.232705193,0.430122912,0.514503053,0.252920443,0.264916159,0.298588971,0.365070783
cont1_l.mtx,1918399,1921596,7031999,0.278078201,0.284837737,0.530902321,0.649509826,0.319980501,0.319306823,0.362242779,0.450813641
cont-201.mtx,80595,80595,438795,0.032987739,0.031040725,0.056163657,0.071381546,0.028614765,0.049301047,0.05353809,0.059055742
cont-300.mtx,180895,180895,988195,0.053239629,0.050369054,0.223502155,0.225792219,0.04593551,0.065321365,#VALUE!,0.086878315
cop20k_A.mtx,121192,121192,2624331,0.104445849,0.222408358,0.53481428,0.233174938,0.088530094,0.142710904,0.329675639,0.599511496
coPapersCiteseer.mtx,434102,434102,32073440,1.103794188,0.856217933,6.46666381,1.998000345,1.082107587,1.441561199,0.804185307,0.758255852
coPapersDBLP.mtx,540486,540486,30491458,1.037366597,0.933933434,6.109080236,2.074214556,0.883618183,1.15826484,#VALUE!,0.790749724
copter1.mtx,17222,17222,211064,0.040440987,0.022259523,0.048870564,0.045665663,0.0209266,0.037103754,0.038042724,0.039501626
copter2.mtx,55476,55476,759952,0.050188672,0.041679587,0.162211129,0.101960208,0.034257954,0.054792379,0.055885339,0.059264648
CoupCons3D.mtx,416800,416800,22322336,0.594256574,0.60486496,4.795561906,1.326473828,0.482193379,0.514782264,0.521705516,0.504849725
coupled.mtx,11341,11341,98523,0.281110369,0.239875829,1.077348701,0.043918878,0.241445393,0.103851244,0.05219062,0.04336518
cq5.mtx,5048,11748,51571,0.077797104,0.050575249,0.268921103,0.042732153,0.441774603,0.056693358,0.038508337,0.037597126
cq9.mtx,9278,21534,96653,0.07533054,0.051025776,0.292120399,0.04424829,0.62843303,0.060628586,0.041656799,0.04124091
cr42.mtx,905,1513,6614,0.025741819,0.014797463,0.025653905,0.037838611,0.015893174,0.025777385,0.02734182,0.028640652
crack_dual.mtx,20141,20141,60086,0.021163719,0.016293702,0.019058425,0.044561969,0.017998499,0.032547427,0.036136021,0.04035426
crack.mtx,10240,10240,60760,0.025781321,0.016810236,0.032629231,0.044544883,0.01707468,0.032011962,0.034088362,0.036469023
crankseg_1.mtx,52804,52804,10614210,0.360587793,0.231846868,3.274219731,0.58630357,0.241103116,0.499062865,0.262571042,0.24578224
crankseg_2.mtx,63838,63838,14148858,0.41911986,0.3008484,4.323078916,0.75614505,0.313547933,0.692403955,0.341373353,0.312734284
crashbasis.mtx,160000,160000,1750416,#VALUE!,0.221560049,0.306417885,0.227205036,0.061373223,0.226756446,0.085743773,0.092585647
crew1.mtx,135,6469,46950,0.126062943,0.03144731,0.546670781,0.033728448,0.12081941,0.077742986,0.039187848,0.032405436
crplat2.mtx,18010,18010,960946,0.099535245,0.041372139,0.192591697,0.096502802,0.038654918,0.057098364,0.055128235,0.053907026
cryg10000.mtx,10000,10000,49699,0.025036712,0.015872735,0.020990222,0.040789695,0.01682325,0.031807177,0.034148517,0.036542966
cryg2500.mtx,2500,2500,12349,0.025066604,0.014648326,0.020402414,0.039887402,0.015866429,0.028879794,0.031228623,0.033407232
crystk01.mtx,4875,4875,315891,0.147094213,0.023911221,0.223244996,0.058324149,0.026795291,0.042209359,0.039618754,0.039549451
crystk02.mtx,13965,13965,968583,0.153776981,0.039450464,0.242968654,0.09295983,0.035466188,0.059138649,0.05540747,0.053901941
crystk03.mtx,24696,24696,1751178,0.161288385,0.058216479,0.264393267,0.141296897,0.055374886,0.076712386,0.072239215,0.069489962
crystm01.mtx,4875,4875,105339,0.054157505,0.018386279,0.077915882,0.042460439,0.022653846,0.032964505,0.032716998,0.033473161
crystm02.mtx,13965,13965,322905,0.054893947,0.025386,0.088847696,0.060230828,0.024909143,0.040243752,0.040918976,0.042338857
crystm03.mtx,24696,24696,583770,0.055957767,0.033512328,0.099251833,0.079596196,0.032610612,0.047975533,0.047557101,0.050211267
cs4.mtx,22499,22499,87716,0.023533799,0.019695518,0.024553904,0.045796868,0.020098317,0.035626838,0.038953276,0.042553439
CSphd.mtx,1882,1882,1740,0.031112263,0.024453829,0.034396869,0.037193395,0.017511901,0.030891047,0.043843072,0.059734285
ct2010.mtx,67578,67578,336352,0.046255,0.038558515,0.071151478,0.072226077,0.031598338,0.051861822,0.054415324,0.060369924
ct20stif.mtx,52329,52329,2698463,0.123635634,0.09068806,0.546008885,0.218796787,0.078708389,0.104917706,0.096314657,0.090260853
cti.mtx,16840,16840,96464,0.026105048,0.017340635,0.023579,0.04397054,0.017771717,0.033327915,0.035287303,0.037137991
CurlCurl_0.mtx,11083,11083,113343,0.036007853,0.017839447,0.041416673,0.04349679,0.018385155,0.033355022,0.033994174,0.035342001
CurlCurl_1.mtx,226451,226451,2472071,0.22645775,0.220239971,0.454398964,0.229785403,0.222944004,0.226160067,0.225250349,0.225727049
CurlCurl_2.mtx,806529,806529,8921789,0.298873031,0.279481772,1.699410231,0.700156362,0.240935919,0.270535,0.284019755,0.312084064
CurlCurl_3.mtx,1219574,1219574,13544618,0.431553962,0.413229085,2.577320708,1.029024201,0.357689332,0.394095064,0.415304021,0.455770369
CurlCurl_4.mtx,2380515,2380515,26515867,0.832287656,0.800558359,5.091695431,1.97678474,0.683980343,0.766679357,0.802349611,0.873695735
curtis54.mtx,54,54,291,0.017155996,0.014428083,0.017873595,0.028171741,0.015074596,0.021901931,0.021731013,0.021668714
cvxbqp1.mtx,50000,50000,349968,0.035394222,0.033165339,0.054009216,0.060392075,0.026555397,0.046690308,0.050600345,0.053441072
cvxqp3.mtx,17500,17500,122462,0.031728344,0.021167436,0.042779161,0.04570274,0.019459223,0.034285799,0.037177202,0.039975759
cyl6.mtx,13681,13681,714241,0.116761832,0.052203049,0.289745007,0.079379872,0.034959776,0.081962785,0.056883251,0.051933579
cz10228.mtx,10228,10228,102876,0.042665034,0.018679406,0.046962894,0.04348893,0.019981589,0.034116035,0.034382081,0.035558327
cz1268.mtx,1268,1268,12786,0.038799362,0.016217779,0.046124127,0.040434578,0.017402844,0.029692141,0.029571792,0.030436951
cz148.mtx,148,148,1527,0.024216377,0.01699764,0.029717422,0.030634968,0.017225042,0.025501854,0.025364185,0.026022717
cz20468.mtx,20468,20468,206076,0.043050481,0.023256918,0.04965058,0.046673667,0.02236473,0.038006526,0.039128441,0.040127035
cz2548.mtx,2548,2548,25674,0.042586755,0.016409584,0.045582093,0.040873997,0.018265412,0.03038933,0.030374445,0.031255897
cz308.mtx,308,308,3182,0.032482646,0.01642081,0.031606184,0.033055619,0.017071411,0.026263335,0.025647639,0.026837713
cz40948.mtx,40948,40948,412148,0.049772352,0.029942243,0.065765928,0.065169987,0.029235449,0.045571272,0.047384101,0.050163176
cz5108.mtx,5108,5108,51412,0.042503324,0.017288184,0.045906051,0.041931977,0.018780437,0.03242527,0.03226105,0.033309307
cz628.mtx,628,628,6346,0.032139864,0.016176932,0.038819629,0.037494166,0.01726892,0.026894218,0.02645324,0.027570746
D_10.mtx,460,816,7614,0.052994975,0.016846866,0.050125577,0.037247209,0.021411518,0.026899841,0.025926222,0.026679561
D_11.mtx,169,461,2952,0.029869775,0.016992764,0.037559163,0.032566247,0.021661206,0.025949139,0.025042416,0.025928398
D_5.mtx,434,115,1832,0.023658094,0.014484389,0.018730478,0.030975509,0.014995068,0.024748563,0.026766408,0.029280611
D6-6.mtx,120576,23740,146880,0.026448567,0.023785345,0.027244656,0.06970116,0.031669932,0.052866652,0.096810073,0.155049316
D_6.mtx,970,435,6491,0.027546842,0.015936304,0.028653725,0.037015283,0.015597423,0.025804272,0.027170023,0.028574196
D_7.mtx,1270,971,12714,0.034359794,0.015338012,0.044244616,0.040432437,0.016621781,0.029000052,0.029093555,0.030393146
D_8.mtx,1132,1271,14966,0.03416817,0.016323753,0.059317567,0.040039863,0.019204143,0.028898391,0.028915337,0.029808978
D_9.mtx,815,1133,12395,0.039985612,0.016933997,0.058981399,0.038164942,0.020783293,0.02688484,0.026171958,0.026991303
dano3mip.mtx,3202,15851,81633,0.080044242,0.040037864,0.360083897,0.042292969,0.523506589,0.067707666,0.041764566,0.037025874
darcy003.mtx,389874,389874,2101242,0.21917525,0.223783962,0.312510244,0.225079651,0.220813436,0.225531134,0.230652592,0.227914796
data.mtx,2851,2851,30186,0.03352067,0.015124012,0.043012928,0.041286436,0.017120388,0.02983023,0.031430867,0.032460194
dawson5.mtx,51537,51537,1010777,0.064636362,0.051965734,0.209618554,0.114797356,0.043419676,0.059528132,0.059521206,0.064088278
dbic1.mtx,43200,226317,1081843,0.150898969,0.105687858,1.043307901,0.132021171,1.042035172,0.117097809,0.068154247,0.070232213
dbir1.mtx,18804,45775,1077025,0.242139066,0.099398588,2.499779505,0.112171572,0.461424995,0.182660154,0.083293618,0.075778001
dbir2.mtx,18906,45877,1158159,0.243563027,0.131113428,3.367627239,0.118145493,0.469783538,0.188342776,0.086358946,0.074714599
dblp-2010.mtx,326186,326186,1615400,0.223090672,0.221416184,0.312654111,0.227811699,0.221446157,0.225810154,0.226552884,0.22583975
dc1.mtx,116835,116835,766396,15.95378707,15.01868527,38.33801056,0.21933209,11.67236784,0.147497405,#VALUE!,0.090484465
dc2.mtx,116835,116835,766396,15.92378815,15.01544852,38.36295833,0.218987054,11.69668435,0.147599398,0.096488628,0.091201779
dc3.mtx,116835,116835,766396,15.93173267,14.99781803,38.34280568,0.220320251,11.6397491,0.225841015,0.096611234,0.090518033
d_dyn1.mtx,87,87,238,0.017302799,0.015289734,0.016571508,0.028747433,0.014832819,0.022428497,0.022317033,0.02326377
d_dyn.mtx,87,87,238,0.017314128,0.015264238,0.016614311,0.028738755,0.014870818,0.022472971,0.022317033,0.02323538
de063155.mtx,852,1848,4913,0.03373398,0.017747322,0.033989297,0.038882667,0.01665579,0.027033124,0.028117265,0.029960149
de063157.mtx,936,1908,5119,0.034767667,0.017505433,0.035313555,0.038808233,0.016691149,0.027340996,0.028137969,0.030265317
de080285.mtx,936,1908,5082,0.034680661,0.017835678,0.035565944,0.038861976,0.016787208,0.027021854,0.028258531,0.029954908
de2010.mtx,24115,24115,116056,0.034820481,0.025591106,0.044476602,0.046440967,0.022825286,0.037980765,0.038865755,0.04105524
