mtx,rows,cols,nnz,cusparse_0(ms),cusparse_2(ms),cusparse_3(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
spaceShuttleEntry_3.mtx,1834,1834,28757,0.013154311,0.013274999,0.018575841,0.016714021,0.153966826,0.013869714,0.015593469,0.01607725,0.012289319,0.012066939
spaceShuttleEntry_4.mtx,2450,2450,39669,0.013055354,0.013010286,0.018604928,0.013076687,0.195565043,0.014269738,0.018346345,0.01629632,0.012360404,0.012347103
spaceStation_10.mtx,1272,1272,17478,0.012673648,0.012638681,0.017564796,0.006915959,0.019911436,0.013524781,0.007182333,0.011973607,0.011531218,0.012546611
spaceStation_11.mtx,1364,1364,18954,0.012546971,0.012499918,0.018293981,0.007593143,0.020499842,0.013828203,0.007290062,0.012064988,0.011647353,0.012489375
spaceStation_12.mtx,1410,1410,19728,0.013091917,0.01316008,0.018627233,0.00771004,0.021427524,0.013896246,0.007495489,0.012341551,0.011880491,0.012362448
spaceStation_13.mtx,1617,1617,23649,0.013100865,0.013139917,0.018225129,0.007220454,0.023212159,0.013712328,0.007452082,0.012197937,0.011962448,0.012443103
spaceStation_14.mtx,1640,1640,24324,0.012737616,0.012646267,0.018000977,0.007474613,0.024020157,0.014016648,0.007440326,0.012277773,0.011932444,0.012840403
spaceStation_1.mtx,99,99,927,0.012062695,0.011989989,0.012238432,0.005930447,0.007957116,0.010635613,0.006211638,0.010345116,0.010363795,0.010842486
spaceStation_2.mtx,329,329,5817,0.012150531,0.012063034,0.017037566,0.006722066,0.010416163,0.012921599,0.006938609,0.010782366,0.010793469,0.011008643
spaceStation_3.mtx,467,467,5103,0.012356201,0.012198139,0.016845754,0.006490946,0.010879356,0.012904645,0.006913978,0.010831842,0.011172475,0.011638528
spaceStation_4.mtx,950,950,13626,0.012332081,0.01241303,0.017879426,0.00776102,0.017077981,0.013329636,0.007168681,0.011150514,0.011874613,0.012135835
spaceStation_5.mtx,1019,1019,15219,0.012652082,0.012641295,0.017784566,0.006948043,0.018989758,0.013038081,0.007388407,0.011600639,0.011309062,0.011793455
spaceStation_6.mtx,1111,1111,17595,0.012606365,0.012635711,0.017554616,0.007331369,0.019442429,0.013718624,0.007619959,0.011861445,0.011582383,0.012026448
spaceStation_7.mtx,1134,1134,18252,0.012413,0.012409468,0.017379555,0.007106334,0.019658348,0.013362422,0.007400578,0.011673402,0.011563001,0.012081305
spaceStation_8.mtx,1157,1157,18945,0.01272751,0.012709549,0.018395758,0.006812666,0.019368324,0.013671435,0.007299,0.011847511,0.011540039,0.012051718
spaceStation_9.mtx,1180,1180,19674,0.012395757,0.012431674,0.017682428,0.007273667,0.019168321,0.013755151,0.007414764,0.01186969,0.011679669,0.012576646
sparsine.mtx,50000,50000,1548988,0.036693878,0.036716929,0.0448576,0.027730101,0.05664032,0.04196224,0.023235232,0.030507334,0.030284606,0.030000808
specular.mtx,477976,1600,7647616,0.068805551,0.06876032,0.08128544,0.10345472,0.184810559,0.09148832,0.08316832,0.1052592,0.09752256,0.099584
sphere2.mtx,66,66,450,0.011003118,0.011008636,0.011658031,0.005802184,0.00632898,0.010099763,0.006036136,0.009852432,0.010037585,0.010430671
sphere3.mtx,258,258,1794,0.012240804,0.012148381,0.012643864,0.006115666,0.006277908,0.011056159,0.006062511,0.010487272,0.011302461,0.011839982
spiral.mtx,1434,1434,18228,0.014157714,0.014218669,0.019248325,0.007448082,0.022522556,0.014411958,0.010656969,0.011990204,0.012507475,0.014024726
spmsrtls.mtx,29995,29995,229947,0.020569333,0.020641021,0.021401824,0.012932426,0.013798857,0.021802322,0.013987959,0.019485057,0.020703326,0.020645394
srb1.mtx,54924,54924,2962152,0.034701714,0.034833306,0.04857152,0.035815837,0.07935648,0.031096816,0.020886,0.035030949,0.034082612,0.033847919
sstmodel.mtx,3345,3345,22749,0.014076703,0.013948701,0.019701332,0.006793897,0.008870927,0.014186241,0.00631217,0.011715591,0.012551436,0.01369988
Stanford_Berkeley.mtx,683446,683446,7583376,0.075441959,0.07446112,0.0844592,1.357379155,10.83134407,0.101274239,0.835302405,0.120169919,0.11623072,0.1295536
Stanford.mtx,281903,281903,2312497,0.050252082,0.04993514,0.06291328,0.275311814,6.2736197,0.056426775,0.255896641,0.056442122,0.052119829,0.05440194
stat96v1.mtx,5995,197472,588798,0.014744566,0.014677113,0.02089376,0.009362286,0.18637888,0.015527111,0.010218667,0.017607111,0.015108202,0.01443298
stat96v2.mtx,29089,957432,2852184,0.037697959,0.037603705,0.04376032,0.035845608,0.386078073,0.036007667,0.026643794,0.044098,0.039307,0.038933773
stat96v3.mtx,33841,1113780,3317736,0.041996735,0.042021278,0.04852032,0.052494222,0.439079025,0.041906474,0.0337568,0.05678592,0.052256647,0.0512336
stat96v4.mtx,3173,63076,491336,0.014027429,0.014064,0.01997899,0.070704322,5.319676923,0.016514909,0.125593927,0.017696,0.014568248,0.014405495
stat96v5.mtx,2307,75779,233921,0.013206303,0.013193374,0.01911328,0.008066909,0.167615014,0.013502384,0.009941878,0.012208327,0.011943837,0.011798103
std1_Jac2_db.mtx,21982,21982,498771,0.026094737,0.026151,0.02612,0.017417567,0.064730559,0.025319896,0.031812949,0.0242028,0.026186047,0.030434087
std1_Jac2.mtx,21982,21982,1248731,0.028404301,0.028452093,0.02766528,0.020443284,0.185854401,0.0273376,0.028875216,0.031034811,0.027509854,0.0297792
std1_Jac3_db.mtx,21982,21982,531826,0.026162337,0.026192,0.02600128,0.01754,0.06584896,0.0241152,0.031439175,0.024108121,0.023385081,0.029169067
std1_Jac3.mtx,21982,21982,1455848,0.029905422,0.029928659,0.02928576,0.021284948,0.209276488,0.031401309,0.03299068,0.03358322,0.030486278,0.032860727
steam1.mtx,240,240,3762,0.011166386,0.011111111,0.015553939,0.006113738,0.00868388,0.011218565,0.006750694,0.010378246,0.010550538,0.010808559
steam2.mtx,600,600,13760,0.01156408,0.011698939,0.017087681,0.00647242,0.011876848,0.012819074,0.00707035,0.011106587,0.010949878,0.011083313
steam3.mtx,80,80,928,0.011347587,0.011350641,0.011722204,0.005856331,0.006618998,0.010583278,0.006044087,0.010182473,0.010127356,0.010688966
stoch_aircraft.mtx,3754,7517,20267,0.013954971,0.013911335,0.019644448,0.00614,0.007143667,0.013850183,0.006164547,0.011772445,0.012274802,0.01279347
stokes128.mtx,49666,49666,558594,0.020322639,0.020411428,0.02761567,0.013446333,0.014333333,0.021388866,0.013635333,0.020527175,0.021058969,0.022275959
stokes64.mtx,12546,12546,140034,0.01292899,0.01295868,0.019274123,0.006407258,0.009365114,0.014473374,0.006503258,0.012090722,0.012635711,0.013019381
stokes64s.mtx,12546,12546,140034,0.012967837,0.012964245,0.019166707,0.006384667,0.00927967,0.01427006,0.006449484,0.011978,0.012451265,0.012840816
stomach.mtx,213360,213360,3021648,0.039875265,0.039702667,0.046898051,0.041886367,0.056463652,0.040701031,0.036657667,0.04236702,0.044669061,0.047530667
stormG2_1000.mtx,528185,1377306,3459881,0.046383238,0.046432,0.05935968,0.061404801,0.057778708,0.067445209,0.07019392,0.067429648,0.071271184,0.077109121
stormg2-125.mtx,66185,172431,433256,0.019452701,0.019642391,0.02719648,0.012021773,0.014693,0.019954939,0.012809567,0.01692701,0.017729667,0.019362939
stormg2-27.mtx,14441,37485,94274,0.014391183,0.014374,0.020119918,0.007146887,0.011885715,0.014782694,0.006735333,0.011821062,0.012280083,0.013166694
stormg2-8.mtx,4409,11322,28553,0.014025141,0.014124283,0.019685174,0.0070656,0.011096001,0.014723555,0.006422905,0.012047839,0.012542706,0.013260734
str_0.mtx,363,363,2454,0.013296165,0.01319919,0.017874442,0.006708868,0.009812899,0.010900804,0.006211557,0.0105662,0.01103457,0.011242338
str_200.mtx,363,363,3068,0.012520073,0.012445743,0.0167229,0.006481736,0.009744957,0.011275204,0.006205062,0.010611401,0.010877099,0.011297604
str_400.mtx,363,363,3157,0.012535513,0.012489047,0.017362085,0.006568421,0.009441298,0.011497057,0.006403956,0.010822207,0.010998295,0.011372478
str_600.mtx,363,363,3279,0.012982308,0.01287306,0.017457647,0.006702664,0.009727993,0.011531198,0.006387791,0.010781733,0.01082809,0.01132801
Stranke94.mtx,10,10,90,0.010956903,0.010940254,0.011240165,0.005662336,0.006379359,0.009739733,0.005975104,0.008926358,0.008946767,0.008960127
struct3.mtx,53570,53570,1173694,0.024488247,0.024495838,0.031490939,0.018921,0.020916571,0.022708364,0.015595876,0.022145649,0.021914122,0.022835394
struct4.mtx,4350,4350,237798,0.013231505,0.013209732,0.018852245,0.007703916,0.068694401,0.014153567,0.007906309,0.012395429,0.012250182,0.012265897
sts4098.mtx,4098,4098,72356,0.013656817,0.01373355,0.018983757,0.008840907,0.08168961,0.014478545,0.01373802,0.014917496,0.012567919,0.012445091
stufe-10.mtx,24010,24010,92828,0.02240783,0.022308401,0.023063359,0.012991667,0.013543918,0.021443138,0.013417667,0.020714388,0.019421936,0.022805817
stufe.mtx,1036,1036,3736,0.01295322,0.01291547,0.017926547,0.006087154,0.006682724,0.013642978,0.006305959,0.010999591,0.01195084,0.012999847
swang1.mtx,3169,3169,20841,0.01358694,0.013548205,0.019008972,0.006312084,0.007675712,0.014352807,0.006249191,0.011546062,0.012125031,0.012610938
swang2.mtx,3169,3169,20841,0.013653552,0.013650476,0.019184805,0.006350821,0.007663158,0.014608486,0.006354333,0.011637552,0.012381387,0.012845
t0331-4l.mtx,664,46915,430982,0.013767588,0.013781551,0.019032817,0.011217306,0.54491191,0.016702061,0.048504,0.018420898,0.014532525,0.013972571
t2dah_a.mtx,11445,11445,176117,0.012988,0.013008333,0.019346939,0.006756333,0.011905306,0.014299,0.006984333,0.012066309,0.012257979,0.01256
t2dah_e.mtx,11445,11445,176117,0.012992,0.012989333,0.019351273,0.006737667,0.011872326,0.014295919,0.007017333,0.012090122,0.012303835,0.012573388
t2dah.mtx,11445,11445,176117,0.013224248,0.013253877,0.019541656,0.006843051,0.011989878,0.014480653,0.007123333,0.012267313,0.01228898,0.012821877
t2dal_a.mtx,4257,4257,37465,0.01308668,0.013067218,0.018405173,0.006169402,0.007878063,0.013583673,0.006106894,0.011320412,0.011526928,0.011951176
t2dal_bci.mtx,4257,4257,37465,0.013169634,0.013072999,0.018631758,0.006223505,0.007924085,0.013725738,0.006118063,0.011268898,0.011626449,0.011981387
t2dal_e.mtx,4257,4257,4257,0.016318035,0.016360083,0.021939737,0.0057472,0.00577418,0.012901818,0.005891866,0.01143554,0.014803584,0.018873529
t2dal.mtx,4257,4257,37465,0.013058286,0.012956042,0.018509251,0.006249044,0.007893447,0.013782204,0.00624,0.011318666,0.011641858,0.012052123
t2d_q4.mtx,9801,9801,87025,0.013226105,0.013208413,0.019343673,0.006140295,0.007865333,0.014112333,0.006349667,0.011760333,0.012018666,0.012564667
t2d_q9.mtx,9801,9801,87025,0.013262334,0.013274722,0.019279192,0.006129667,0.007886515,0.014064326,0.006374268,0.011733,0.012007,0.012487917
t2em.mtx,921632,921632,4590832,0.06102944,0.06133792,0.0747296,0.07104128,0.049625,0.07371072,0.10182848,0.07568768,0.08887936,0.10635456
t3dh_a.mtx,79171,79171,4352105,0.043944081,0.04423104,0.05805312,0.07803168,0.09977248,0.055053899,0.039904653,0.06113248,0.059502545,0.05933856
t3dh_e.mtx,79171,79171,4352105,0.044253414,0.044259879,0.05850144,0.0773472,0.09995328,0.055423353,0.039822846,0.06119488,0.059728,0.059540245
t3dh.mtx,79171,79171,4352105,0.044093091,0.044279596,0.0584992,0.07721632,0.10345696,0.055111757,0.039842263,0.060859798,0.05957984,0.05921504
t3dl_a.mtx,20360,20360,509866,0.022719579,0.0231915,0.02286912,0.016681143,0.032400165,0.017355077,0.015608082,0.02152,0.023328,0.023597367
t3dl_e.mtx,20360,20360,20360,0.024985964,0.024722209,0.024757125,0.01304912,0.013088988,0.015603661,0.013857981,0.013578665,0.016999554,0.021299689
t3dl.mtx,20360,20360,509866,0.023645128,0.020714667,0.02320096,0.017111753,0.032458887,0.017418667,0.015975258,0.016315429,0.023629913,0.023437715
t520.mtx,5563,5563,286341,0.013725388,0.013733818,0.02014688,0.007721333,0.072259841,0.014101657,0.007858474,0.012828735,0.012120816,0.012124735
t60k.mtx,60005,60005,178880,0.018480485,0.018686368,0.025926,0.009775158,0.009286,0.019209142,0.012115134,0.016066358,0.017156619,0.018856081
tandem_dual.mtx,94069,94069,460493,0.024506122,0.024638989,0.0307968,0.015987464,0.015034947,0.024675334,0.018480333,0.022917224,0.024377402,0.026516
tandem_vtx.mtx,18454,18454,253350,0.015673263,0.015750268,0.02236096,0.015224667,0.020796371,0.01693024,0.014882334,0.01407744,0.01409698,0.014719656
ted_AB.mtx,10605,10605,522387,0.015816163,0.015791505,0.0222128,0.009828619,0.113807039,0.016062367,0.009264165,0.016240162,0.014609959,0.016339265
ted_AB_unscaled.mtx,10605,10605,522387,0.015810667,0.015834,0.022243556,0.009796,0.114062082,0.01603101,0.009284667,0.016247,0.014681143,0.016267216
ted_A.mtx,10605,10605,424587,0.016509714,0.016548245,0.023402449,0.009705796,0.085534402,0.014316735,0.008969237,0.01326804,0.015888,0.020551111
ted_A_unscaled.mtx,10605,10605,424587,0.016489567,0.016513979,0.023242344,0.009744,0.085360644,0.014288653,0.008946333,0.013336163,0.015883755,0.020455837
ted_B.mtx,10605,10605,144579,0.016236536,0.016262205,0.02287806,0.006955667,0.01873002,0.014133225,0.007705402,0.012376816,0.015184,0.019401374
ted_B_unscaled.mtx,10605,10605,144579,0.016131959,0.01612049,0.02264792,0.006897516,0.018616243,0.014050309,0.007657897,0.012178474,0.015006041,0.01910596
testbig.mtx,17613,31223,61639,0.015644869,0.015813912,0.021938882,0.014047656,0.014276949,0.016287353,0.014032667,0.013441684,0.014497633,0.015429496
TF10.mtx,99,107,622,0.011324121,0.011250384,0.011886902,0.005997667,0.006872814,0.010526049,0.006080008,0.0101847,0.010297502,0.010742845
TF11.mtx,216,236,1607,0.011741368,0.011706812,0.012371912,0.006359584,0.007764785,0.011275531,0.006096659,0.010503749,0.011041904,0.011471688
TF12.mtx,488,552,4231,0.01176914,0.011862439,0.016534642,0.006151413,0.009003545,0.01330522,0.006278599,0.01082953,0.011279193,0.011706181
TF13.mtx,1121,1302,11185,0.012988446,0.012946471,0.018371876,0.006757334,0.010746123,0.01419636,0.006346886,0.011368817,0.011718533,0.012064001
TF14.mtx,2644,3160,29862,0.012838788,0.012815346,0.017540201,0.006988866,0.012074665,0.014450559,0.006596333,0.011803799,0.011975183,0.012480323
TF15.mtx,6334,7742,80057,0.013332454,0.013393,0.019451475,0.007088333,0.015284687,0.014883555,0.007699134,0.01193,0.012133278,0.012689155
TF16.mtx,15437,19321,216173,0.013772,0.013772536,0.019361616,0.007929667,0.017790383,0.015159919,0.008330227,0.012370144,0.012370804,0.012841567
TF17.mtx,38132,48630,586218,0.022898474,0.023083,0.030825095,0.016746887,0.027494204,0.023481402,0.017257469,0.022898333,0.022923547,0.023489649
TF18.mtx,95368,123867,1597545,0.032772683,0.032648296,0.040537714,0.03089344,0.03828396,0.033349278,0.025220245,0.030235381,0.030312816,0.031229714
TF19.mtx,241029,317955,4370721,0.04753152,0.047436606,0.06279936,0.101326721,0.129535355,0.07416864,0.05599328,0.06855616,0.06813536,0.07004
thermal1.mtx,82654,82654,574458,0.025616739,0.025619925,0.026138435,0.018115441,0.017566316,0.025716907,0.019814621,0.024900822,0.026000214,0.0271088
thermal2.mtx,1228045,1228045,8580313,0.08523264,0.08521312,0.09632384,0.119144,0.0983104,0.12492352,0.147414079,0.12643072,0.13953728,0.15570144
thermal.mtx,3456,3456,66528,0.012539755,0.012527021,0.018340525,0.006777263,0.018302041,0.014019879,0.007265347,0.011496247,0.011650938,0.011605333
thermomech_dK.mtx,204316,204316,2846228,0.03274342,0.032686222,0.046940936,0.033005382,0.055625374,0.051438957,0.032387294,0.041484878,0.042536629,0.045528364
thermomech_dM.mtx,204316,204316,1423116,0.027996,0.027891726,0.036151556,0.024434474,0.026138122,0.035728333,0.027644701,0.033467382,0.035375505,0.038321778
thermomech_TC.mtx,102158,102158,711558,0.02981495,0.029463423,0.0375492,0.020265469,0.018371299,0.02883104,0.021602,0.026698666,0.027792808,0.029567674
thermomech_TK.mtx,102158,102158,711558,0.029262545,0.029411232,0.037358546,0.020428283,0.018388245,0.029082062,0.021988848,0.026650333,0.027900371,0.029580081
thread.mtx,29736,29736,4470048,0.049402505,0.049271837,0.0552464,0.05891616,0.257310719,0.06161888,0.04547136,0.06623296,0.06192224,0.06114624
Tina_AskCal.mtx,11,11,29,0.01083707,0.010812826,0.011045515,0.005791891,0.00583149,0.009823848,0.005935933,0.008916218,0.008993642,0.009013209
Tina_AskCog.mtx,11,11,36,0.010871206,0.010858091,0.011070111,0.005978577,0.006029141,0.009745533,0.006016043,0.008956338,0.00901352,0.008992132
Tina_DisCal.mtx,11,11,41,0.010994905,0.011009667,0.01134791,0.005944183,0.006078577,0.01000366,0.006010849,0.00901991,0.009073808,0.009112124
Tina_DisCog.mtx,11,11,48,0.010892999,0.0107107,0.010930206,0.005602568,0.006059458,0.009832036,0.006018809,0.008937715,0.008862629,0.00887574
tmt_sym.mtx,726713,726713,5080961,0.0586416,0.058537697,0.07247136,0.06584288,0.052292202,0.07290944,0.087035201,0.07888704,0.08704192,0.09750848
tmt_unsym.mtx,917825,917825,4584801,0.061456,0.06145472,0.0744576,0.072481601,0.05255579,0.07448672,0.10371744,0.07596224,0.086219519,0.10080672
tn2010.mtx,240116,240116,1193966,0.028683102,0.028646268,0.0356112,0.022118112,0.025089079,0.026887158,0.025584203,0.027032205,0.029886588,0.033312399
tols1090.mtx,1090,1090,3546,0.013550695,0.013552481,0.018018567,0.008247749,0.017064978,0.013155234,0.007605223,0.011232983,0.012141902,0.014343848
tols2000.mtx,2000,2000,5184,0.013593794,0.013551028,0.0184572,0.008055594,0.016904329,0.01368534,0.007501856,0.011596537,0.012726297,0.014802146
tols340.mtx,340,340,2196,0.012276318,0.012094709,0.016802286,0.007531872,0.017000654,0.01065373,0.007546716,0.01056615,0.010894235,0.011248646
tols4000.mtx,4000,4000,8784,0.013651262,0.013680655,0.019384246,0.007942927,0.018199278,0.014205065,0.007560757,0.011884411,0.014290142,0.01722711
tols90.mtx,90,90,1746,0.011560808,0.011551668,0.01200033,0.006520083,0.016792983,0.010925269,0.007529659,0.010563252,0.010301736,0.010308518
tomographic1.mtx,73159,59498,647495,0.020266894,0.020369021,0.02808576,0.01507948,0.03430656,0.019693137,0.015185067,0.019132903,0.021197867,0.026632334
tomography.mtx,500,500,28726,0.01302206,0.013036284,0.018419392,0.00757204,0.057105597,0.012946749,0.010127193,0.01238235,0.011385212,0.011206788
torsion1.mtx,40000,40000,197608,0.020943175,0.020975667,0.027889892,0.0120832,0.012519918,0.020704326,0.01343868,0.018496,0.019501061,0.021002887
torso1.mtx,116158,116158,8516500,0.06554208,0.06555616,0.0786448,0.098922123,1.820059161,0.09997824,0.330330826,0.1163856,0.10517344,0.1014192
torso2.mtx,115967,115967,1033473,0.024863674,0.02478498,0.032238869,0.0170176,0.015291621,0.023422,0.017258887,0.023654598,0.024895,0.026929306
torso3.mtx,259156,259156,4429042,0.05228638,0.05222005,0.059409633,0.12701952,0.080924667,0.06782752,0.058027452,0.07002304,0.07156192,0.07350016
tp-6.mtx,142752,1014301,11537419,0.0865168,0.08670048,0.095410879,3.795215478,116.7808149,0.1296416,1.527500194,0.152176639,0.13681408,0.133346881
trans4.mtx,116835,116835,766396,0.024658286,0.024572701,0.031444783,1.329399235,12.66519038,0.022715333,0.874956689,0.024227233,0.02294301,0.02498351
trans5.mtx,116835,116835,766396,0.023029667,0.02311249,0.030777796,1.329279334,12.66079659,0.022359093,0.874855812,0.023901061,0.022723919,0.024944495
transient.mtx,178866,178866,961790,0.024674939,0.024694433,0.03285952,0.7354245,7.249026783,0.026411636,0.450095315,0.025021414,0.025627711,0.028498612
Transport.mtx,1602111,1602111,23500731,0.163507201,0.16365504,0.18517696,0.257565759,0.284897279,0.224620799,0.19738912,0.269534081,0.280183999,0.299321601
trdheim.mtx,22098,22098,1935324,0.027000566,0.026962612,0.03506528,0.024353667,0.112778881,0.02459072,0.021319,0.024718869,0.02327712,0.0229392
Trec10.mtx,106,478,8612,0.011754229,0.011706877,0.017254471,0.006883958,0.030816961,0.012689778,0.008660686,0.010984323,0.010792643,0.010583682
Trec11.mtx,235,1138,35705,0.011587555,0.011564607,0.016922182,0.007781333,0.057446714,0.012880485,0.012155475,0.011815666,0.01107104,0.010795876
Trec12.mtx,551,2726,151219,0.012092081,0.01212147,0.016997818,0.008255326,0.129821775,0.014221388,0.020337132,0.013570939,0.012120816,0.011748948
Trec13.mtx,1301,6561,654517,0.013818505,0.013853414,0.019559434,0.009977469,0.528565199,0.01719305,0.040093439,0.019971592,0.015919192,0.015313131
Trec14.mtx,3159,15905,2872265,0.024580202,0.02463328,0.035211429,0.015934707,1.470770242,0.03433504,0.093317441,0.03993952,0.02975936,0.028976
Trec3.mtx,1,2,1,0.00877193,0.008733624,0.008888889,0.005479452,0.005449591,0.00877193,0.005830904,0.008547009,0.008547009,0.00862069
Trec4.mtx,2,3,3,0.00955414,0.009630819,0.010016694,0.005454545,0.005550416,0.009022556,0.005752637,0.008426966,0.008797654,0.008708273
Trec5.mtx,3,7,12,0.010265184,0.010247652,0.010398614,0.005502063,0.005715647,0.009411765,0.005804111,0.008501594,0.008489565,0.008516678
Trec6.mtx,6,15,40,0.010358669,0.010504202,0.010665245,0.005631027,0.006169983,0.009549958,0.005997001,0.008639309,0.008638376,0.008653326
Trec7.mtx,11,36,147,0.010830724,0.010778311,0.011053878,0.005728314,0.008285658,0.009779788,0.006110361,0.009149757,0.009195834,0.009221215
Trec8.mtx,23,84,549,0.010550185,0.010449082,0.011018344,0.0064173,0.011798713,0.01032275,0.006327837,0.009943671,0.00987721,0.00987055
Trec9.mtx,47,201,2147,0.011328321,0.011318318,0.016039744,0.006226284,0.016899191,0.010687334,0.007155259,0.010383844,0.010143052,0.010156607
Trefethen_150.mtx,150,150,2040,0.011647027,0.011588835,0.012096631,0.006196455,0.007848659,0.011099806,0.006246928,0.01035378,0.010478223,0.010754559
Trefethen_20000b.mtx,19999,19999,554435,0.02514698,0.018408444,0.02537248,0.017711831,0.045400411,0.01826781,0.016904667,0.023563886,0.023424,0.023745032
Trefethen_20000.mtx,20000,20000,554466,0.0233792,0.018306494,0.02463584,0.018012,0.044999836,0.018129735,0.01713,0.017834959,0.023851243,0.0234416
Trefethen_2000.mtx,2000,2000,41906,0.012298123,0.012263258,0.017309062,0.006715712,0.013665616,0.013659153,0.007476748,0.011344494,0.011334267,0.01132866
Trefethen_200b.mtx,199,199,2873,0.011831274,0.011741723,0.016375176,0.005974569,0.007881792,0.010759756,0.006127348,0.010297602,0.010416478,0.010754902
Trefethen_200.mtx,200,200,2890,0.011585302,0.011690891,0.016166702,0.005974234,0.007796335,0.010746511,0.00617369,0.010412801,0.010456315,0.010928817
Trefethen_20b.mtx,19,19,147,0.011075949,0.011052216,0.011247991,0.005719065,0.006471352,0.009920032,0.006061481,0.009266555,0.009384876,0.009519184
Trefethen_20.mtx,20,20,158,0.010740262,0.010679644,0.011005468,0.005690413,0.006384612,0.010049932,0.005954175,0.009279107,0.009404762,0.009412606
Trefethen_300.mtx,300,300,4678,0.011947953,0.011934404,0.01712609,0.006123217,0.008598103,0.012910045,0.006826666,0.010815997,0.010709119,0.011101408
Trefethen_500.mtx,500,500,8478,0.011829225,0.011870691,0.016753451,0.006263011,0.008785483,0.012942721,0.007155463,0.01103677,0.010789877,0.011084606
Trefethen_700.mtx,700,700,12654,0.012109062,0.012105569,0.017296821,0.006549222,0.00959612,0.012853656,0.007031334,0.010972122,0.010828606,0.010719673
troll.mtx,213453,213453,11985111,0.09219648,0.09229056,0.10291712,0.20282528,0.940938575,0.1135872,0.09746592,0.1406096,0.138417281,0.13775168
TSC_OPF_1047.mtx,8140,8140,2016902,0.022274586,0.022149551,0.02988,0.014302041,0.837964764,0.02831136,0.09217632,0.02933472,0.022587475,0.022021495
TSC_OPF_300.mtx,9774,9774,820804,0.016061031,0.016109474,0.02222688,0.01681698,0.783485041,0.017392,0.077093438,0.019297939,0.015257212,0.015247673
TS.mtx,2142,2142,45262,0.01374804,0.013709387,0.019200324,0.006738989,0.015722021,0.013241796,0.007440516,0.011637552,0.011612735,0.011879757
TSOPF_FS_b162_c1.mtx,10798,10798,608540,0.014928165,0.014964245,0.020994586,0.017227636,0.919251656,0.01669728,0.083105599,0.01778198,0.014668606,0.014661225
TSOPF_FS_b162_c3.mtx,30798,30798,1801300,0.029858639,0.029716364,0.038032696,0.042971151,2.661636848,0.030874392,0.258043832,0.031006989,0.028047,0.028041796
TSOPF_FS_b162_c4.mtx,40798,40798,2398220,0.030912,0.030944327,0.037641263,0.05309984,3.626232889,0.032557252,0.339951358,0.035763592,0.031389691,0.030800825
TSOPF_FS_b300_c1.mtx,29214,29214,4400122,0.045102367,0.045236,0.05184352,0.10005344,6.872339678,0.06159712,0.784777942,0.07082176,0.06143936,0.05988992
TSOPF_FS_b300_c2.mtx,56814,56814,8767466,0.0682432,0.0686208,0.08217248,0.18952992,14.48015505,0.09662144,1.558416263,0.11937952,0.10312768,0.09961024
TSOPF_FS_b300_c3.mtx,84414,84414,13135930,0.09002656,0.08984992,0.10320352,0.275737922,21.35154574,0.12768288,2.326270984,0.16833376,0.143811201,0.13915712
TSOPF_FS_b300.mtx,29214,29214,4400122,0.04523102,0.045547666,0.05150624,0.10005184,6.87633489,0.06200832,0.784196456,0.0707248,0.06145152,0.05986752
TSOPF_FS_b39_c19.mtx,76216,76216,1977600,0.027409179,0.027346144,0.035132082,0.137816322,4.418279918,0.027697194,2.045714097,0.028386667,0.032105379,0.032265067
TSOPF_FS_b39_c30.mtx,120216,120216,3121160,0.03581696,0.035969939,0.048900571,0.376996152,7.330452346,0.03864768,3.24167073,0.04366112,0.04056608,0.040752808
TSOPF_FS_b39_c7.mtx,28216,28216,730080,0.023245473,0.023883479,0.02371232,0.058725441,1.66003106,0.025800088,0.756587026,0.0258368,0.023559667,0.025377021
TSOPF_FS_b9_c1.mtx,2454,2454,25032,0.013591838,0.013612867,0.019154287,0.013817212,0.144283726,0.014375999,0.025188205,0.016278858,0.012523878,0.013196205
TSOPF_FS_b9_c6.mtx,14454,14454,147972,0.013531712,0.01343902,0.019349552,0.048945917,0.917112656,0.014996783,0.134898882,0.016753131,0.012952242,0.013611755
TSOPF_RS_b162_c1.mtx,5374,5374,205399,0.014145959,0.014117333,0.019919838,0.007719184,0.098344322,0.014812768,0.009257469,0.012665143,0.012935258,0.013892571
TSOPF_RS_b162_c3.mtx,15374,15374,610299,0.015020082,0.015038694,0.021070041,0.010780371,0.102639356,0.01632097,0.00985468,0.014670694,0.014470531,0.014675918
TSOPF_RS_b162_c4.mtx,20374,20374,812749,0.017645091,0.021845333,0.02435328,0.019688163,0.10797952,0.018727191,0.017558433,0.016855384,0.022542139,0.022878117
TSOPF_RS_b2052_c1.mtx,25626,25626,6761100,0.057620898,0.057557221,0.06577248,0.06885696,0.867017944,0.08812928,0.07334816,0.09403104,0.08715744,0.08478208
TSOPF_RS_b2383_c1.mtx,38120,38120,16171169,0.10897632,0.10892736,0.11692544,0.11584512,1.307813459,0.160016639,0.135065601,0.20471616,0.17636288,0.168102719
TSOPF_RS_b2383.mtx,38120,38120,16171169,0.10857344,0.10864576,0.11634752,0.12449248,1.310250262,0.15975872,0.1346816,0.203644479,0.175622079,0.16762816
