mtx,rows,cols,nnz,rocsparse_vector(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
p0548.mtx,176,724,1887,0.02961719,0.021723114,0.055236004,0.030130774,0.025971345,0.032208236,0.026621897,0.026586826
p05.mtx,5090,9590,59045,0.075911953,0.057578448,0.353200157,0.040197033,1.125073836,0.061552816,0.039202746,0.036211896
p2756.mtx,755,3511,9692,0.062880963,0.047541615,0.201958741,0.036156894,0.058585297,0.042432839,0.030028644,0.029960092
p2p-Gnutella04.mtx,10879,10879,39994,0.042137847,0.032796188,0.051563312,0.041351743,0.023195867,0.03551291,0.034351758,0.037521713
p2p-Gnutella05.mtx,8846,8846,31839,0.035090678,0.025707919,0.037953634,0.04103974,0.02043394,0.032854669,0.033732453,0.037182062
p2p-Gnutella06.mtx,8717,8717,31525,0.050357937,0.035509884,0.055158815,0.040676737,0.023956851,0.036223474,0.034598013,0.037624428
p2p-Gnutella08.mtx,6301,6301,20777,0.031932953,0.023191735,0.034876275,0.040739895,0.018941399,0.031886591,0.034331707,0.038860501
p2p-Gnutella09.mtx,8114,8114,26013,0.036033029,0.025451576,0.037457557,0.040828018,0.019870069,0.032716619,0.034997366,0.039955671
p2p-Gnutella24.mtx,26518,26518,65369,0.038988014,0.031385403,0.045255883,0.042820792,0.021363301,0.036592117,0.039109063,0.043933998
p2p-Gnutella25.mtx,22687,22687,54705,0.035061127,0.027977961,0.039665564,0.042699401,0.021474441,0.035335997,0.038297667,0.043362842
p2p-Gnutella30.mtx,36682,36682,88328,0.034043478,0.027838268,0.039426493,0.043949625,0.023513793,0.037263381,0.040480739,0.045577695
p2p-Gnutella31.mtx,62586,62586,147892,0.040734775,0.03642421,0.048997509,0.047014236,0.028698858,0.0417711,0.04414481,0.050653496
p6000.mtx,2095,7967,19826,0.387972956,0.364053692,1.761371713,0.042795732,0.893566197,0.093283898,0.04574089,0.037463247
pa2010.mtx,421545,421545,2058462,0.121085961,0.104019053,0.188133617,0.179488181,0.088665093,0.103756383,0.110810649,0.128680733
para-10.mtx,155924,155924,5416358,0.384416408,0.27296331,3.671324318,0.228066662,0.154755542,0.144960656,0.133824351,0.138102836
para-4.mtx,153226,153226,5326228,0.287378624,0.240217541,3.224718962,0.22560596,0.126122988,0.144231428,0.132421965,0.136351831
para-5.mtx,155924,155924,5416358,0.382725644,0.273088549,3.6696267,0.228505391,0.154307415,0.144775221,0.133894988,0.138136711
para-6.mtx,155924,155924,5416358,0.382294754,0.273048515,3.649684447,0.228178978,0.154426133,0.144608145,0.133871744,0.138109963
para-7.mtx,155924,155924,5416358,0.385900226,0.27275901,3.649484029,0.228081212,0.154298905,0.144584928,0.133780233,0.137871829
para-8.mtx,155924,155924,5416358,0.390325117,0.27305652,3.636340322,0.228203604,0.154312422,0.144808692,0.133918593,0.13797031
para-9.mtx,155924,155924,5416358,0.383461607,0.273098759,3.653279725,0.228183492,0.154518062,0.14460606,0.133766369,0.138005482
parabolic_fem.mtx,525825,525825,3674625,0.104714728,0.106070643,0.334435536,0.169355379,0.102341653,0.120267414,0.137550149,0.161285328
patents_main.mtx,240547,240547,560943,0.100733065,0.094963808,0.135122544,0.096780146,0.063169211,0.079416202,0.079593321,0.091497785
patents.mtx,3774768,3774768,14970767,1.661939245,1.649927102,2.762500343,1.418236507,1.258845374,1.123779299,1.144657404,1.183692697
pattern1.mtx,19242,19242,9323432,0.600442354,0.239699536,3.851979775,0.31682746,0.380810903,0.556670364,0.318189174,0.319593216
pcb1000.mtx,1565,2820,20463,0.124467396,0.104843028,0.518122777,0.037001609,0.175967529,0.075399187,0.038512354,0.031910265
pcb3000.mtx,3960,7732,57479,0.404249334,0.378952851,1.931710104,0.042852467,0.534166628,0.09415139,0.04647203,0.038495514
pcrystk02.mtx,13965,13965,968583,0.145491549,0.03480069,0.223800152,0.062915313,0.03079092,0.050816226,0.048033757,0.047472553
pcrystk03.mtx,24696,24696,1751178,0.150680977,0.050580741,0.253446581,0.096607168,0.04549424,0.064537093,0.060700469,0.060274916
pct20stif.mtx,52329,52329,2698463,0.115669105,0.078542464,0.531595968,0.132943705,0.064188241,0.087017177,0.078057035,0.077473541
pdb1HYS.mtx,36417,36417,4344765,0.22376281,0.087201865,0.704628835,0.168978508,0.089205837,0.117651691,0.108414388,0.102448646
pde225.mtx,225,225,1065,0.019587288,0.01463837,0.015190957,0.028683778,0.014837002,0.023682455,0.02607514,0.02823885
pde2961.mtx,2961,2961,14585,0.024105605,0.014400145,0.018172236,0.038465596,0.015896822,0.028675378,0.030752136,0.032988744
pde900.mtx,900,900,4380,0.024368871,0.014547073,0.017847756,0.035585743,0.015081216,0.025122386,0.027182092,0.029681634
Pd.mtx,8081,8081,13036,0.019880331,0.014907366,0.015905271,0.040952758,0.016386704,0.030906632,0.036950585,0.044611599
Pd_rhs.mtx,8081,12406,6323,0.02266621,0.017030457,0.019470062,0.041425895,0.016493678,0.032758009,0.045940683,0.062434892
pds-100.mtx,156243,514577,1096002,0.097983974,0.085345337,0.176274749,0.123340727,0.066044579,0.085223988,0.086280928,0.092034697
pds10.mtx,16558,16558,149658,0.043669909,0.022269788,0.068873619,0.042012783,0.026082896,0.038411874,0.036130922,0.036662421
pds-30.mtx,49944,158489,340635,0.055466468,0.042928396,0.082702868,0.057659544,0.035744687,0.052850508,0.051114185,0.053816533
pds-40.mtx,66844,217531,466800,0.055812482,0.050074616,0.09330979,0.076581285,0.040665294,0.05802401,0.057780011,0.0607555
pds-50.mtx,83060,275814,590833,0.061109024,0.056890904,0.122029782,0.084046108,0.045785726,0.064010634,0.063648409,0.066764657
pds-60.mtx,99431,336421,719557,0.076629702,0.064622309,0.129714978,0.089652626,0.05075571,0.068940204,0.069772988,0.073208093
pds-70.mtx,114944,390005,833465,0.082473999,0.070942345,0.139343553,0.097240086,0.055448691,0.073911989,0.073618845,0.078272001
pds-80.mtx,129181,434580,927826,0.086556145,0.075662416,0.154730815,0.113659344,0.059094583,0.078073975,0.079045524,0.082369359
pds-90.mtx,142823,475448,1014136,0.101983022,0.080676025,0.176502535,0.119129986,0.062890928,0.08225927,0.082843121,0.087141975
pesa.mtx,11738,11738,79566,0.026075928,0.016166876,0.023569866,0.041205998,0.016902638,0.031838384,0.034140454,0.036380787
pf2177.mtx,9728,10178,30984,0.020836479,0.015745683,0.019507379,0.039592877,0.016638152,0.030837445,0.034309918,0.037916733
pfinan512.mtx,74752,74752,596992,0.042111304,0.034282058,0.079964547,0.065069312,0.029386591,0.046130405,0.050355823,0.054447891
PFlow_742.mtx,742793,742793,37138461,0.780743892,0.910491898,7.715725639,1.275073463,0.665571797,0.698833147,0.644088811,0.678473366
pgp2.mtx,4034,13254,22474,0.024857691,0.014616494,0.019586397,0.039450252,0.016642482,0.029354831,0.0316574,0.032905169
PGPgiantcompo.mtx,10680,10680,48632,0.054692965,0.037882146,0.091230558,0.04224089,0.030515536,0.042644985,0.037800333,0.045713749
photogrammetry2.mtx,4472,936,37056,0.032680116,0.014697413,0.02533463,0.038556584,0.017156572,0.02969978,0.031386898,0.032514761
photogrammetry.mtx,1388,390,11816,0.031967145,0.014394712,0.025112988,0.03540348,0.016030118,0.025646174,0.02718359,0.02834875
piston.mtx,2025,2025,100015,0.090411246,0.016928745,0.161640927,0.036714103,0.02079293,0.030754939,0.028863883,0.028482459
pivtol.mtx,102,102,306,0.016861827,0.014379699,0.014678723,0.024203116,0.014372608,0.021784786,0.022186775,0.023277928
pkustk01.mtx,22044,22044,979380,0.094680938,0.038815892,0.209150935,0.065392943,0.038030974,0.053799557,0.050037037,0.049993911
pkustk02.mtx,10800,10800,810000,0.148870664,0.031200594,0.244457972,0.061786539,0.037174923,0.052193025,0.046342541,0.045359897
pkustk03.mtx,63336,63336,3130416,0.109368965,0.088499156,0.63594092,0.151863728,0.064628082,0.0863465,0.083801192,0.084963667
pkustk04.mtx,55590,55590,4218660,0.223054183,0.15580927,2.18692596,0.176557871,0.242838493,0.172658588,0.115780699,0.108186809
pkustk05.mtx,37164,37164,2205144,0.118644522,0.061862977,0.365778475,0.115458722,0.054711706,0.075535208,0.069060854,0.068705805
pkustk06.mtx,43164,43164,2571768,0.124040475,0.069422133,0.449263457,0.122789166,0.058977679,0.07986607,0.074984077,0.074707563
pkustk07.mtx,16860,16860,2418804,0.219819292,0.05680327,0.619646803,0.106137405,0.068289376,0.093020609,0.0738518,0.070875663
pkustk08.mtx,22209,22209,3226671,0.221985102,0.0700852,0.65412293,0.133766781,0.086850719,0.10984245,0.087887358,0.084296111
pkustk09.mtx,33960,33960,1583640,0.102432321,0.053273208,0.241281827,0.097618883,0.042450662,0.061723143,0.059035529,0.059491082
pkustk10.mtx,80676,80676,4308984,0.121248179,0.113920381,0.894101306,0.190304025,0.085356048,0.105920224,0.10252541,0.103980598
pkustk11.mtx,87804,87804,5217912,0.145175624,0.125619506,1.05537655,0.22046048,0.102021835,0.1264044,0.117308741,0.118503356
pkustk12.mtx,94653,94653,7512317,0.280555649,0.237062019,3.549302489,0.287758823,0.421494718,0.23652535,0.168436719,0.160875057
pkustk13.mtx,94893,94893,6616827,0.205263103,0.151959823,1.257025383,0.258266203,0.126842522,0.161128894,0.140836694,0.139844703
pkustk14.mtx,151926,151926,14836504,0.435629271,0.282777728,3.346678992,0.510557094,0.254657691,0.32140623,0.286394365,0.271384929
plat1919.mtx,1919,1919,32399,0.050212752,0.016210616,0.047170793,0.036284935,0.019802791,0.026942598,0.027265322,0.027896456
plat362.mtx,362,362,5786,0.030742909,0.014791031,0.028759671,0.034867604,0.018971518,0.025044258,0.025288075,0.025866559
plbuckle.mtx,1282,1282,30644,0.047554425,0.016005975,0.076477884,0.036203543,0.021457152,0.027897022,0.027585363,0.027473454
plddb.mtx,3069,5049,10839,0.021671347,0.015554548,0.019263974,0.039560343,0.01636425,0.02904158,0.032101146,0.034794807
pli.mtx,22695,22695,1350309,0.11184621,0.043380962,0.267147726,0.080368695,0.040180568,0.058970703,0.055302765,0.055031235
plsk1919.mtx,1919,1919,9662,0.024216874,0.014699629,0.019347178,0.036350776,0.015618218,0.025679529,0.028324468,0.030917707
plskz362.mtx,362,362,1760,0.021331265,0.014481008,0.015931639,0.029408816,0.014971461,0.024119997,0.026273951,0.028659361
pltexpa.mtx,26894,70364,143059,0.029054601,0.019674223,0.032314853,0.043811619,0.02101635,0.035247302,0.036602906,0.038624483
poisson2D.mtx,367,367,2417,0.022478598,0.015159355,0.01873157,0.030180999,0.015036518,0.024072027,0.025539154,0.02680433
poisson3Da.mtx,13514,13514,352762,0.06083627,0.028857827,0.255156481,0.047903286,0.059479681,0.04568531,0.04404144,0.044208102
poisson3Db.mtx,85623,85623,2374949,0.143007095,0.124309293,0.627958226,0.174715755,0.118720495,0.134931598,0.135038928,0.135084118
polblogs.mtx,1490,1490,19025,0.072745696,0.02781449,0.128488262,0.036722659,0.03740326,0.041223331,0.030175565,0.028724504
polbooks.mtx,105,105,882,0.020286822,0.015365988,0.021111337,0.02770318,0.016452308,0.023890785,0.024216466,0.025099959
poli3.mtx,16955,16955,37849,0.09392126,0.072311853,0.123228242,0.042334558,0.04182924,0.051575759,0.038702031,0.043663241
poli4.mtx,33833,33833,73249,0.093942155,0.084903687,0.158955847,0.044164814,0.053150006,0.050866849,0.043298805,0.054458826
poli_large.mtx,15575,15575,33074,0.123967376,0.110023685,0.188220431,0.041733148,0.062168355,0.055735119,0.039695723,0.046578966
poli.mtx,4008,4008,8188,0.036807279,0.028889681,0.039884458,0.040181376,0.019807944,0.031638453,0.037382068,0.045882458
pores_1.mtx,30,30,180,0.016385981,0.014013235,0.015615511,0.026258206,0.01464963,0.020887728,0.020809249,0.020809249
pores_2.mtx,1224,1224,9613,0.026720629,0.015834803,0.025840495,0.03683424,0.016320301,0.025985295,0.027314043,0.028388335
pores_3.mtx,532,532,3474,0.021269106,0.014990162,0.019019932,0.031849937,0.015222721,0.025033057,0.026616305,0.028633009
porousMatrix1.mtx,4263,4263,27999,0.024850084,0.014525011,0.020446547,0.039929636,0.016484734,0.029028511,0.030954077,0.032150165
porousmatrix.mtx,262606,262606,1809184,0.060843213,0.057557584,0.153295215,0.112576286,0.055442025,0.070493437,0.081633675,0.093718456
power.mtx,4941,4941,13188,0.023447501,0.018069813,0.021511761,0.040856791,0.016897316,0.029609839,0.033735932,0.038747437
powersim.mtx,15838,15838,67562,0.028283406,0.020094999,0.036523129,0.041323019,0.021639911,0.033199641,0.035481914,0.038982402
PR02R.mtx,161070,161070,8185136,0.25898446,0.223325739,1.585606305,0.320895315,0.139914144,0.168421474,0.165886305,0.169697097
pre2.mtx,659033,659033,5959282,0.250677041,0.251518669,0.817990829,0.304639607,0.280543169,0.200249697,0.213234998,0.215357848
preferentialAttachment.mtx,100000,100000,999970,0.175020576,0.150222076,0.884595328,0.112320351,1.00477029,0.101685824,0.093619013,0.096655083
Pres_Poisson.mtx,14822,14822,715804,0.092537437,0.033236566,0.146246812,0.062561229,0.026258759,0.045000446,0.044228551,0.044109564
primagaz.mtx,1554,10836,21665,0.167320554,0.149349933,0.612377574,0.033710426,0.72982988,0.090600961,0.042699962,0.034602104
problem1.mtx,415,415,2779,0.025257896,0.015055109,0.018435717,0.030324358,0.015101701,0.024316828,0.025884391,0.027160952
problem.mtx,12,46,86,0.017022961,0.01442832,0.015875946,0.026108075,0.014538078,0.020507929,0.02044212,0.020328566
progas.mtx,1650,1900,8897,0.027324771,0.015990985,0.026549372,0.036800731,0.016718389,0.026438211,0.029160118,0.032979701
psmigr_1.mtx,3140,3140,543162,0.249768642,0.066260799,1.419550766,0.052157049,0.146126915,0.099792602,0.052645153,0.04483642
psmigr_2.mtx,3140,3140,540022,0.249661353,0.065950776,1.402359504,0.052681054,0.144979977,0.097417671,0.05244157,0.044681854
psmigr_3.mtx,3140,3140,543162,0.249900392,0.066495654,1.419244758,0.052167351,0.14592701,0.100094582,0.05271475,0.044717886
psse0.mtx,26722,11028,102432,0.020863334,0.016469592,0.020999668,0.043019044,0.01854964,0.032968678,0.036138789,0.039182864
psse1.mtx,14318,11028,57376,0.026656124,0.017131999,0.026089214,0.041588007,0.017392351,0.031874086,0.034206857,0.036882913
psse2.mtx,28634,11028,115262,0.028082884,0.019081473,0.03223528,0.043352041,0.020564702,0.033970598,0.036344218,0.039490497
pwtk.mtx,217918,217918,11634424,0.242468134,0.279365647,2.33216973,0.451202549,0.190142962,0.227139767,0.21885136,0.222780939
pwt.mtx,36519,36519,326107,0.0360587,0.0243645,0.037866762,0.04749431,0.023316525,0.038478693,0.041417999,0.043509182
qa8fk.mtx,66127,66127,1660579,0.065460975,0.058009916,0.336237296,0.096367607,0.051709595,0.06165906,0.062728916,0.065729317
qa8fm.mtx,66127,66127,1660579,0.065327579,0.058084918,0.336334852,0.09653273,0.051748858,0.061618602,0.062773964,0.065919452
qc2534.mtx,2534,2534,463360,0.217528315,0.022016014,0.514845016,0.041323639,0.040505235,0.046358025,0.039139269,0.037717793
qc324.mtx,324,324,26730,0.108612398,0.016382496,0.102880104,0.034798774,0.024059958,0.029587371,0.026912182,0.026344592
qh1484.mtx,1484,1484,6110,0.024770689,0.015598414,0.020039883,0.036017449,0.015620067,0.025588729,0.028553136,0.032579195
qh768.mtx,768,768,2934,0.022110273,0.016309197,0.019083672,0.031637858,0.0151966,0.025316674,0.028043413,0.030498485
qh882.mtx,882,882,3354,0.02181875,0.01632812,0.020069411,0.03397746,0.015452625,0.025124348,0.027896416,0.030551317
qiulp.mtx,1192,1900,4492,0.060783199,0.056352517,0.081419586,0.035976582,0.030579249,0.037463304,0.02925279,0.032604948
qpband.mtx,20000,20000,45000,0.019626336,0.015414324,0.016226481,0.043198846,0.017454921,0.031351806,0.036827831,0.041672319
QRpivot.mtx,660,749,3808,0.024309047,0.015421749,0.021856983,0.035315994,0.01571972,0.025570776,0.026984701,0.02854316
r05.mtx,5190,9690,104145,0.070574889,0.038105047,0.530199668,0.040218616,1.157224528,0.062655688,0.040266137,0.037189244
radfr1.mtx,1048,1048,13299,0.037177174,0.016530549,0.049383312,0.035656545,0.018560387,0.027753083,0.02796816,0.028578459
raefsky1.mtx,3242,3242,294276,0.152156384,0.019358347,0.255241862,0.042882842,0.029385656,0.039551947,0.035603908,0.034916686
raefsky2.mtx,3242,3242,294276,0.151452698,0.019388836,0.255362796,0.043072271,0.029359363,0.039408999,0.03564061,0.03488467
raefsky3.mtx,21200,21200,1488768,0.145211084,0.041983121,0.235696931,0.083668939,0.039254465,0.058819797,0.055339302,0.055340975
raefsky4.mtx,19779,19779,1328611,0.151137793,0.042568855,0.264020876,0.079920785,0.040834119,0.057505431,0.05467561,0.054019759
raefsky5.mtx,6316,6316,168658,0.061863762,0.01902922,0.101832567,0.0408484,0.031689485,0.034966501,0.033216348,0.033393474
raefsky6.mtx,3402,3402,137845,0.092837169,0.019005358,0.180036805,0.039945717,0.025425001,0.039853026,0.033252934,0.032233839
Ragusa16.mtx,24,24,81,0.017235876,0.015045974,0.016,0.026145901,0.01473397,0.020841374,0.020766568,0.020755926
Ragusa18.mtx,23,23,64,0.01674516,0.014565316,0.01497952,0.025548902,0.014497678,0.020840117,0.020853698,0.020762368
rail_1357.mtx,1357,1357,8985,0.02670352,0.015094016,0.023081162,0.036571591,0.015451352,0.025654826,0.027499855,0.028766729
rail_20209.mtx,20209,20209,139233,0.027658934,0.01793523,0.02539714,0.04324483,0.018400169,0.033769082,0.035823538,0.037401833
rail2586.mtx,2586,923269,8011362,4.508881155,1.75064805,42.04909618,0.767103353,7.550953912,0.653744474,0.250293482,0.214392958
rail4284.mtx,4284,1096894,11284032,3.184778585,1.530418819,44.84312303,0.834674672,7.95290854,0.871353822,0.324128491,0.284915851
rail507.mtx,507,63516,409856,0.860517752,0.181375928,4.284574816,0.051887978,0.6225976,0.097982255,0.05033265,0.042319268
rail516.mtx,516,47827,315412,0.44163567,0.182198329,4.087474325,0.046851489,0.555882187,0.09713202,0.049351905,0.041366721
rail_5177.mtx,5177,5177,35185,0.026972103,0.015293693,0.023856882,0.040359583,0.01664265,0.029634964,0.031472095,0.032765208
rail582.mtx,582,56097,402290,0.493389726,0.211957928,5.181044864,0.053290604,1.082632507,0.099197168,0.051549222,0.043500687
rail_79841.mtx,79841,79841,553921,0.033757129,0.031430506,0.057123517,0.06399046,0.027791226,0.0451626,0.05014037,0.054734695
Raj1.mtx,263743,263743,1302464,3.996741147,4.030430982,11.63506427,0.119225804,3.148261217,0.116802822,0.074679863,0.088702938
rajat01.mtx,6833,6833,43250,0.184008101,0.168447537,0.46717615,0.040542624,0.186832721,0.087908648,0.044777541,0.03743887
rajat02.mtx,1960,1960,11187,0.081524531,0.069157371,0.182747833,0.036802792,0.055711319,0.051098291,0.032687779,0.030773336
rajat03.mtx,7602,7602,32653,0.029718506,0.019480366,0.033351855,0.040072209,0.01828404,0.031719172,0.032496982,0.034783896
rajat04.mtx,1041,1041,9642,0.065731796,0.053283082,0.214583774,0.035870602,0.066518801,0.066475692,0.036002733,0.030848674
rajat05.mtx,301,301,1384,0.023748241,0.016331732,0.020406057,0.02904055,0.016151054,0.024843383,0.025970127,0.02799098
rajat06.mtx,10922,10922,46983,0.03101094,0.021104502,0.036480812,0.04084743,0.019047256,0.033556206,0.033647081,0.035988179
rajat07.mtx,14842,14842,63913,0.032288295,0.022099423,0.039802634,0.041125265,0.0199289,0.034651287,0.033869698,0.036344581
rajat08.mtx,19362,19362,83443,0.034344308,0.024417015,0.043584998,0.041989572,0.020851,0.036385328,0.03566357,0.037908433
rajat09.mtx,24482,24482,105573,0.035124083,0.025438627,0.047253695,0.041977061,0.021565438,0.037181866,0.035611957,0.038021333
rajat10.mtx,30202,30202,130303,0.037370658,0.02733462,0.050599511,0.042918736,0.022558415,0.037943078,0.0356892,0.038050865
rajat11.mtx,135,135,812,0.021172575,0.017056315,0.025265647,0.027829186,0.017468376,0.025363507,0.025606257,0.026309395
rajat12.mtx,1879,1879,12926,0.161669981,0.143324426,0.386098541,0.036691675,0.187946201,0.089291697,0.042143014,0.034242692
rajat13.mtx,7598,7598,48922,0.643473457,0.612175436,1.655090752,0.041880326,0.674930502,0.093940761,0.046783704,0.038520107
rajat14.mtx,180,180,1503,0.028838958,0.021803306,0.060451273,0.029260885,0.026930899,0.033163068,0.026709791,0.02645335
rajat15.mtx,37261,37261,443573,0.231046136,0.209262308,0.900233596,0.049659872,0.237722145,0.104609958,0.058694966,0.051768822
rajat16.mtx,94294,94294,641159,2.824737862,2.73685536,8.106957484,0.082053249,2.239891981,0.112585372,0.067413591,0.06354237
rajat17.mtx,94294,94294,641159,2.825559463,2.735903563,8.117118315,0.082259452,2.240878374,0.112604443,0.067443431,0.063604318
rajat18.mtx,94294,94294,485143,2.823635887,2.724412809,8.084503991,0.08217894,2.235872644,0.109718077,0.063888435,0.059506257
rajat19.mtx,1157,1157,5399,0.055299775,0.044454874,0.113618906,0.03683049,0.040536685,0.046188329,0.031177816,0.032593013
rajat20.mtx,86916,86916,605045,2.872085406,2.771469273,8.211459903,0.083492918,2.26400021,0.112628924,0.06745862,0.063205155
rajat21.mtx,411676,411676,1893370,13.46793898,13.30150869,35.39439371,0.26003097,9.260751965,0.159410782,0.119716574,0.122140878
rajat22.mtx,39899,39899,197264,0.415017846,0.395794543,1.035031154,0.045844638,0.439316296,0.098232586,0.051046548,0.055347369
rajat23.mtx,110355,110355,556938,0.388144862,0.360321414,1.050852191,0.070496464,0.451670902,0.10755025,0.06238782,0.072361153
rajat24.mtx,358172,358172,1948235,10.99129772,10.70470555,30.29396215,0.23511136,8.226075795,0.152647846,0.111749973,0.115063834
rajat25.mtx,87190,87190,607235,2.931647122,2.777258164,8.240790375,0.083623354,2.322357715,0.11245405,0.067284212,0.062919892
rajat26.mtx,51032,51032,249302,0.36453843,0.34637834,1.005972028,0.048132789,0.281717866,0.099903764,0.053242701,0.058770654
rajat27.mtx,20640,20640,99777,0.205040262,0.196414124,0.540849514,0.042983066,0.218864887,0.095729417,0.04878242,0.050406592
rajat28.mtx,87190,87190,607235,2.933963062,2.777740928,8.245882049,0.083623867,2.318752864,0.112640433,0.067367106,0.063105306
rajat29.mtx,643994,643994,4866270,54.54786966,53.42852437,145.1231659,1.22345494,67.88739075,0.294602918,0.257136917,0.261897646
rajat30.mtx,643994,643994,6175377,35.89938902,35.89031311,148.5322542,1.272719647,75.59294917,0.329313676,0.265556409,0.29228493
rajat31.mtx,4690002,4690002,20316253,0.560009087,0.561657107,1.233158201,0.935643768,0.501428786,0.530531871,0.680591917,0.911531202
ramage02.mtx,16830,16830,2866352,0.241642298,0.062524905,0.706770864,0.119654988,0.065767109,0.104516494,0.082245959,0.079875905
rat.mtx,3136,9408,268908,0.143620315,0.01920735,0.218766589,0.041440688,0.027299001,0.037801936,0.034944871,0.034821105
rbsa480.mtx,480,480,17088,0.081269841,0.015437814,0.061768023,0.034761099,0.018341298,0.026673472,0.026279608,0.026213615
rbsb480.mtx,480,480,17088,0.083246659,0.015410533,0.061591918,0.034791355,0.018333328,0.0266634,0.026287633,0.026167111
rdb1250l.mtx,1250,1250,7300,0.023787761,0.014649574,0.019829224,0.03580722,0.015404923,0.025893779,0.027882922,0.02926532
rdb1250.mtx,1250,1250,7300,0.023775326,0.014671995,0.019821794,0.035855585,0.015396053,0.025818865,0.02789768,0.029214257
rdb200l.mtx,200,200,1120,0.019159546,0.014424718,0.015358455,0.028402247,0.014658918,0.023529659,0.025821921,0.027096337
rdb200.mtx,200,200,1120,0.019106433,0.014400237,0.015423598,0.028318584,0.014653357,0.02351089,0.025798427,0.027079958
rdb2048.mtx,2048,2048,12032,0.025464254,0.014861467,0.019990812,0.036587999,0.015627598,0.026494966,0.028404289,0.029911189
rdb2048_noL.mtx,2048,2048,12032,0.02509927,0.014684497,0.01997029,0.036568316,0.015748083,0.026518616,0.028450094,0.029922495
rdb3200l.mtx,3200,3200,18880,0.024443879,0.0145877,0.020097272,0.039640215,0.016287095,0.029154271,0.030995204,0.032354335
rdb450l.mtx,450,450,2580,0.024657259,0.01450253,0.017096056,0.031377318,0.014934272,0.024560435,0.026421703,0.027725241
rdb450.mtx,450,450,2580,0.024488053,0.014554727,0.017088696,0.031353105,0.015006805,0.024592859,0.026466425,0.027688048
rdb5000.mtx,5000,5000,29600,0.024702691,0.01471392,0.019994076,0.039993082,0.01649088,0.029506876,0.031514087,0.032948379
rdb800l.mtx,800,800,4640,0.023266309,0.01458631,0.018738995,0.035317938,0.015014238,0.025013814,0.026911031,0.02829044
rdb968.mtx,968,968,5632,0.024442853,0.014651462,0.019496153,0.03520253,0.015094926,0.024992512,0.026971113,0.02832998
rdist1.mtx,4134,4134,94408,0.057334035,0.018406868,0.093440101,0.039749582,0.030502959,0.035749949,0.032868948,0.032424772
rdist2.mtx,3198,3198,56934,0.050121201,0.017815244,0.077011623,0.03989615,0.026555886,0.032877035,0.031405434,0.033376274
rdist3a.mtx,2398,2398,61896,0.059477725,0.018667174,0.103042017,0.039774805,0.031438344,0.034923322,0.031573962,0.030880557
refine.mtx,29,62,153,0.018338727,0.01618962,0.02174531,0.026318053,0.016305217,0.022316219,0.021148663,0.020956033
rel3.mtx,12,5,18,0.016165245,0.01379839,0.014002334,0.02284264,0.01399145,0.02006689,0.02028169,0.020179372
rel4.mtx,66,12,104,0.016430998,0.01395224,0.014151585,0.026608673,0.0142456,0.021590201,0.021668924,0.0226703
rel5.mtx,340,35,656,0.017663611,0.014411564,0.014712809,0.027945812,0.014411406,0.023699422,0.027368114,0.030765623
rel6.mtx,2340,157,5101,0.01871058,0.01432672,0.019368961,0.038555,0.014867516,0.030497794,0.041240864,0.055126279
rel7.mtx,21924,1045,50636,0.020100195,0.015230897,0.020577709,0.041641191,0.016893054,0.052642933,0.121539867,0.219680388
rel8.mtx,345688,12347,821839,0.043135204,0.041268461,0.055279052,0.101827291,0.059213526,0.44428797,1.675546902,3.333200844
rel9.mtx,9888048,274669,23667183,0.937032809,1.010421193,1.280285673,2.01165616,0.993230707,11.8337483,46.09779271,93.46601137
relat3.mtx,12,5,24,0.016216216,0.01384083,0.013675214,0.022748815,0.013937282,0.019966722,0.020244623,0.020151134
relat4.mtx,66,12,172,0.016452245,0.013974083,0.014214289,0.026677007,0.014300561,0.021612113,0.021758381,0.022686803
relat5.mtx,340,35,1058,0.018949197,0.014599346,0.015111048,0.028487957,0.01460126,0.02374913,0.026954041,0.02971618
relat6.mtx,2340,157,8108,0.019341395,0.014409662,0.019513604,0.038577376,0.015253131,0.028021766,0.03305017,0.037850972
relat7b.mtx,21924,1045,81355,0.020266376,0.016200274,0.020988049,0.042144465,0.017802337,0.034056307,0.045521933,0.061073568
relat7.mtx,21924,1045,81355,0.020311576,0.016212363,0.02101307,0.042152511,0.017807933,0.034302081,0.045590223,0.061113665
relat8.mtx,345688,12347,1334038,0.056920179,0.052975513,0.076028308,0.139658343,0.06113768,0.099453454,0.214155173,0.363513099
relat9.mtx,12360060,549336,38955420,1.526161398,1.574194496,2.037985484,3.111470804,1.427966074,8.568915289,31.16092076,62.46103943
reorientation_1.mtx,677,677,7326,0.064171966,0.048655757,0.199822707,0.03464272,0.064402414,0.063261244,0.03476635,0.02993656
reorientation_2.mtx,1544,1544,17910,0.11220293,0.096022132,0.435104768,0.037005776,0.128189987,0.08916614,0.042010253,0.033922575
reorientation_3.mtx,2513,2513,32166,0.174777222,0.150235049,0.68105739,0.039430377,0.201324387,0.092263476,0.045142222,0.036894109
reorientation_4.mtx,2717,2717,33630,0.18382775,0.163665564,0.731611808,0.039455484,0.21239374,0.092135219,0.044933161,0.036986649
